simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4191,463965,69,771,423660,36489,8473,374,31544,427937,1059,8456,0
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,3069,452246,339,1792,416453,35876,4867,250,30776,419669,1895,5059,47
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,300,44421,4,125,41409,3441,0,0,3012,41709,125,4,0
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,159,44423,2,266,41409,3428,13,0,2997,41568,266,15,4
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,321,39768,22,75,36487,3260,333,106,2846,36813,176,350,1
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,225,38945,12,158,34983,3171,1149,37,2783,35222,181,1147,7
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4042,462793,403,790,430852,26813,2334,8029,21597,434991,8722,2640,78
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2871,440915,539,1715,413878,25665,6067,430,20662,416945,1949,6410,74
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,244,44450,0,156,41253,3597,0,0,3197,41497,156,0,0
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,129,44430,20,271,41253,3597,0,0,3172,41382,271,20,5
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,354,43806,27,66,40042,3592,575,44,3143,40405,101,593,11
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,251,42065,14,156,38653,3468,330,35,3048,38915,180,333,10
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,3932,472668,343,810,447039,28177,2159,378,23159,451046,1113,2427,8
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2644,459207,370,1945,431439,26915,4786,1026,22049,434319,2735,4920,143
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,314,44400,1,135,41867,2981,2,0,2531,42181,135,3,0
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,176,44401,0,273,41867,2976,7,0,2527,42045,271,5,2
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,343,41477,12,73,37568,2820,1181,336,2404,37928,392,1176,5
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,241,38924,39,136,36251,2694,332,63,2272,36506,185,357,20
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4294,474419,345,652,423846,49975,5714,175,44729,428187,780,6012,2
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2812,459909,400,2009,407244,48328,9066,492,43365,410375,2182,9147,61
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,260,44453,0,137,42273,2548,13,16,2149,42534,152,12,3
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,132,44449,4,265,42261,2549,12,28,2149,42396,290,13,2
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,322,42345,37,74,40260,2461,30,27,2017,40584,99,65,13
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,211,40914,28,175,38828,2360,66,74,1943,39060,228,73,24
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4451,458713,369,633,403992,53002,6712,460,47674,408568,968,6956,0
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2934,449218,365,2064,391425,52091,10594,471,46901,394628,2266,10690,96
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,245,44469,0,136,41403,3447,0,0,3066,41648,136,0,0
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,136,44469,0,245,41403,3447,0,0,3066,41539,245,0,0
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,280,44149,21,101,41102,3417,24,8,3012,41383,108,44,4
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,197,42386,23,172,39072,3251,383,72,2868,39292,221,383,14
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4278,456929,287,747,416152,29974,8466,7649,24686,420538,8288,8645,84
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2985,441784,334,1882,409680,28673,8153,479,23677,412926,2100,8226,56
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,257,44440,0,153,41993,2857,0,0,2447,42250,153,0,0
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,130,44438,2,280,41993,2855,2,0,2443,42125,278,2,2
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,334,42044,4,104,38800,2683,921,82,2254,39149,171,910,2
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,213,40881,22,212,37708,2600,957,63,2176,37957,239,943,13
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4279,457167,16,779,426357,30744,4950,190,25737,430703,902,4899,0
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,3158,448558,127,1785,412273,29820,10866,669,24977,415670,2215,10754,12
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,235,44448,0,167,41650,3200,0,0,2798,41885,167,0,0
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,156,44441,7,246,41650,3200,0,0,2782,41806,246,7,9
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,297,40649,12,83,37153,2975,859,54,2596,37467,120,854,4
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,167,39243,21,190,35851,2877,855,38,2510,36040,206,854,11
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4139,478510,96,891,434509,35278,8730,5119,30240,438781,5877,8693,45
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2954,458980,329,1903,421596,34012,8026,532,28934,424755,2230,8150,97
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,282,44455,0,113,42083,2767,0,0,2372,42365,113,0,0
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,154,44441,14,241,42083,2767,0,0,2352,42237,241,14,6
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,297,42072,18,99,39228,2677,561,20,2260,39529,115,575,7
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,207,41185,41,183,38664,2598,306,48,2170,38879,223,339,5
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,4204,471663,233,676,414738,47249,7643,7146,42183,419059,7705,7759,70
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,2827,457047,437,1930,408646,45891,7248,456,40701,411652,2207,7506,175
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,258,44451,4,137,41440,3410,0,0,3011,41698,137,4,0
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,164,44453,2,231,41440,3408,2,0,3003,41605,230,3,9
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,huntress_v0.1.2.0_default,302,42916,33,114,39340,3195,408,422,2771,39670,508,413,3
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,huntress_v0.1.2.0_default,192,41462,41,210,38051,3118,383,353,2674,38265,541,402,23
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,4104,471621,36,1015,433660,35860,7005,251,30791,437870,1160,6935,20
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2596,460010,124,2400,422881,34495,6729,1025,29632,425811,3091,6519,77
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,275,44433,6,136,42328,2489,2,31,2071,42604,166,7,2
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,116,44439,0,295,42355,2462,29,4,2059,42479,291,21,0
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,285,41506,6,108,38687,2235,940,43,1864,39002,121,916,2
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,150,39242,8,221,36459,2101,959,102,1753,36648,284,928,8
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3888,464003,31,1074,423491,36177,8785,543,31349,427546,1450,8649,2
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2751,452517,68,2110,416119,35557,5186,584,30782,419031,2533,5093,7
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,285,44425,0,140,41396,3426,15,13,3004,41685,149,11,1
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,127,44422,3,298,41393,3403,38,16,2966,41522,312,39,11
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,316,39788,2,80,36579,3286,307,14,2896,36904,85,300,1
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,178,38942,15,205,34948,3112,1208,72,2714,35149,254,1200,23
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3674,463120,76,1158,438157,26195,2952,724,21556,442111,1602,2748,11
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2230,441247,207,2356,413496,24894,6838,812,20443,416092,2802,6679,24
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,239,44436,14,161,41246,3594,3,7,3179,41485,168,17,1
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,116,44447,3,284,41251,3588,9,2,3181,41368,285,11,5
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,317,43825,8,103,40044,3562,605,42,3146,40373,133,601,0
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,185,42067,12,222,38639,3406,392,49,2997,38849,246,379,15
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3757,472948,63,985,447039,28020,2316,378,23338,450929,1230,2246,10
simNo3,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2421,459414,163,2168,431927,26929,4772,538,22400,434627,2427,4656,56
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,277,44394,7,172,41864,2981,2,3,2518,42141,175,9,7
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,150,44399,2,299,41867,2945,38,0,2495,42019,297,38,1
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,305,41464,25,111,37846,2721,1280,58,2319,38196,124,1260,6
simNo3,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,169,38948,15,208,36228,2588,438,86,2206,36429,262,421,22
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3955,474702,62,991,423567,49313,6376,454,44456,427684,1283,6276,11
simNo4,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2380,460200,109,2441,406854,47351,10043,882,42748,409603,2954,9783,42
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,250,44452,1,147,42265,2530,31,24,2129,42518,168,29,6
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,124,44442,11,273,42239,2477,84,50,2035,42368,318,90,39
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,313,42364,18,83,40261,2457,34,26,2034,40578,105,48,13
simNo4,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,174,40918,24,212,38808,2270,156,94,1851,39002,286,160,29
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,4119,458999,83,965,403957,52734,6980,495,47714,408226,1310,6913,3
simNo5,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2627,449476,107,2371,391503,51725,10960,393,46875,394419,2475,10778,34
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,222,44465,4,159,41401,3447,0,2,3062,41623,161,4,0
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,120,44465,4,261,41335,3409,38,68,3012,41460,324,37,17
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,280,44159,11,101,41101,3408,33,9,3015,41384,107,41,4
simNo5,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,174,42397,12,195,39034,3225,409,110,2864,39239,274,390,11
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3889,457123,93,1136,423454,29638,8802,347,24670,427504,1322,8734,11
simNo6,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2411,442032,86,2456,409410,28366,8460,749,23723,412157,2869,8210,26
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,275,44436,4,135,41991,2845,12,2,2431,42266,137,16,0
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,135,44433,7,275,41975,2841,16,18,2418,42113,290,20,9
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,317,42043,5,121,38843,2740,864,39,2308,39171,149,858,0
simNo6,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,159,40892,11,266,37690,2611,946,81,2197,37882,314,924,11
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,3959,457157,26,1099,425967,30223,5471,580,25347,430134,1471,5289,0
simNo7,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2495,448599,86,2448,412227,29262,11424,715,24561,415098,2787,11134,48
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,237,44443,5,165,41621,3192,8,29,2782,41858,194,13,3
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,128,44439,9,274,41650,3200,0,0,2779,41778,274,9,10
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,284,40651,10,96,37193,2981,853,14,2598,37488,99,852,4
simNo7,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,155,39247,17,202,35830,2830,902,59,2462,36011,235,893,20
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,4056,478559,47,974,439204,34887,9121,424,29980,443430,1228,8998,0
simNo8,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2644,459246,63,2213,421514,33468,8570,614,28782,424449,2536,8342,57
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,249,44451,4,146,42039,2755,12,44,2357,42289,189,15,0
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,134,44448,7,261,42041,2735,32,42,2331,42182,296,32,9
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,265,42074,16,131,39222,2640,598,26,2237,39500,144,601,4
simNo8,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,193,41207,19,197,38625,2519,385,87,2114,38842,260,380,20
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,4073,471848,48,807,421603,47063,7829,281,42247,425798,966,7755,10
simNo9,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,2625,457368,116,2132,408344,45570,7569,758,40889,411229,2630,7425,68
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,255,44449,6,140,41413,3378,32,27,2981,41672,163,34,0
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,138,44453,2,257,41414,3369,41,26,2971,41558,277,37,7
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,285,42941,8,131,39645,3196,407,117,2791,39953,225,392,4
simNo9,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,scistree_v1.2.0.6_wmuts,166,41483,20,236,38313,3101,400,91,2678,38503,303,396,25
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,4044,471622,35,1075,433592,35833,7032,319,30755,437743,1287,6960,31
simNo10,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,2950,459996,138,2046,422814,34515,6709,1092,29650,426089,2813,6522,56
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,236,44439,0,175,42359,2491,0,0,2080,42595,175,0,0
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,150,44434,5,261,42352,2477,14,7,2065,42508,262,13,2
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,271,41508,4,122,38656,2215,960,74,1842,38959,164,932,8
simNo10,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,150,39242,8,221,36404,2067,993,157,1727,36602,330,953,9
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,3903,464010,24,1059,423494,36034,8928,540,31210,427577,1419,8772,18
simNo1,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,3088,452497,88,1773,416097,35598,5145,606,30821,419365,2199,5053,8
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,223,44425,0,202,41396,3434,7,13,3011,41621,213,5,0
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,182,44419,6,243,41382,3408,33,27,2980,41568,266,35,1
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,294,39790,0,102,36558,3297,296,35,2911,36862,127,286,0
simNo1,s100,m300,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,189,38931,26,194,34893,3130,1190,127,2734,35112,291,1186,17
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,3696,463129,67,1136,438352,26545,2602,529,21803,442227,1486,2490,22
simNo2,s100,m1000,h1,minVAF0.005,ISAV0,n300,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,2397,441232,222,2189,413507,25194,6538,801,20619,416179,2715,6485,42
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.05,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,217,44450,0,183,41253,3597,0,0,3197,41470,183,0,0
simNo2,s100,m300,h1,minVAF0.005,ISAV0,n1000,fp0.001,fn0.2,na0.05,d0,l1000000,treeqmcbip_v1.0.0_n2_wrootx_wmuts,148,44449,1,252,41253,3592,5,0,3186,41404,249,3,8
