SCAL,NGEN,NBPS,REPL,MTHD,NODE,real,user,sys
1X,50,500,R7,wqmc_v3.0,heron08,0m1.339s,0m1.273s,0m0.020s
1X,50,500,R8,wqmc_v3.0,heron04,0m1.343s,0m1.289s,0m0.024s
1X,50,500,R9,wqmc_v3.0,heron03,0m1.311s,0m1.280s,0m0.023s
1X,50,true,R10,wqmc_v3.0,heron11,0m1.248s,0m1.217s,0m0.023s
1X,50,true,R11,wqmc_v3.0,heron01,0m1.332s,0m1.298s,0m0.026s
1X,50,true,R12,wqmc_v3.0,heron02,0m1.373s,0m1.347s,0m0.019s
1X,50,true,R13,wqmc_v3.0,heron06,0m1.357s,0m1.326s,0m0.024s
1X,50,true,R14,wqmc_v3.0,heron07,0m1.356s,0m1.323s,0m0.025s
1X,50,true,R15,wqmc_v3.0,heron10,0m1.387s,0m1.360s,0m0.019s
1X,50,true,R16,wqmc_v3.0,heron08,0m1.301s,0m1.267s,0m0.026s
1X,50,true,R17,wqmc_v3.0,heron04,0m1.346s,0m1.316s,0m0.021s
1X,50,true,R18,wqmc_v3.0,heron09,0m1.368s,0m1.346s,0m0.013s
1X,50,true,R19,wqmc_v3.0,heron03,0m1.358s,0m1.323s,0m0.024s
1X,50,true,R1,wqmc_v3.0,heron06,0m1.334s,0m1.305s,0m0.021s
1X,50,true,R20,wqmc_v3.0,heron05,0m1.364s,0m1.317s,0m0.019s
1X,50,true,R2,wqmc_v3.0,heron02,0m1.319s,0m1.288s,0m0.023s
1X,50,true,R3,wqmc_v3.0,heron07,0m1.378s,0m1.348s,0m0.024s
1X,50,true,R4,wqmc_v3.0,heron10,0m1.352s,0m1.316s,0m0.029s
1X,50,true,R5,wqmc_v3.0,heron08,0m1.394s,0m1.342s,0m0.018s
1X,50,true,R6,wqmc_v3.0,heron04,0m1.343s,0m1.317s,0m0.019s
1X,50,true,R7,wqmc_v3.0,heron09,0m1.350s,0m1.330s,0m0.012s
1X,50,true,R8,wqmc_v3.0,heron03,0m1.370s,0m1.340s,0m0.022s
1X,50,true,R9,wqmc_v3.0,heron05,0m1.274s,0m1.251s,0m0.016s
2X,1000,500,R10,wqmc_v3.0,heron10,0m1.485s,0m1.427s,0m0.019s
2X,1000,500,R11,wqmc_v3.0,heron07,0m1.463s,0m1.434s,0m0.021s
2X,1000,500,R12,wqmc_v3.0,heron11,0m1.505s,0m1.417s,0m0.025s
2X,1000,500,R13,wqmc_v3.0,heron04,0m1.433s,0m1.400s,0m0.023s
2X,1000,500,R14,wqmc_v3.0,heron03,0m1.469s,0m1.446s,0m0.015s
2X,1000,500,R15,wqmc_v3.0,heron05,0m1.454s,0m1.420s,0m0.026s
2X,1000,500,R16,wqmc_v3.0,heron01,0m1.499s,0m1.461s,0m0.030s
2X,1000,500,R17,wqmc_v3.0,heron06,0m1.497s,0m1.419s,0m0.028s
2X,1000,500,R18,wqmc_v3.0,heron09,0m1.455s,0m1.424s,0m0.023s
2X,1000,500,R19,wqmc_v3.0,heron08,0m1.481s,0m1.449s,0m0.024s
2X,1000,500,R1,wqmc_v3.0,heron02,0m1.471s,0m1.439s,0m0.019s
2X,1000,500,R20,wqmc_v3.0,heron00,0m2.719s,0m2.657s,0m0.054s
2X,1000,500,R2,wqmc_v3.0,heron10,0m1.448s,0m1.417s,0m0.023s
2X,1000,500,R3,wqmc_v3.0,heron04,0m1.441s,0m1.404s,0m0.027s
2X,1000,500,R4,wqmc_v3.0,heron03,0m1.435s,0m1.406s,0m0.019s
2X,1000,500,R5,wqmc_v3.0,heron01,0m1.404s,0m1.371s,0m0.026s
2X,1000,500,R6,wqmc_v3.0,heron06,0m1.450s,0m1.424s,0m0.018s
2X,1000,500,R7,wqmc_v3.0,heron09,0m1.449s,0m1.414s,0m0.026s
2X,1000,500,R8,wqmc_v3.0,heron08,0m1.481s,0m1.452s,0m0.021s
2X,1000,500,R9,wqmc_v3.0,heron02,0m1.497s,0m1.419s,0m0.029s
2X,1000,true,R10,wqmc_v3.0,heron02,0m1.381s,0m1.357s,0m0.017s
2X,1000,true,R11,wqmc_v3.0,heron03,0m1.376s,0m1.347s,0m0.022s
2X,1000,true,R12,wqmc_v3.0,heron01,0m1.384s,0m1.353s,0m0.024s
2X,1000,true,R13,wqmc_v3.0,heron06,0m1.369s,0m1.340s,0m0.022s
2X,1000,true,R14,wqmc_v3.0,heron03,0m1.474s,0m1.395s,0m0.021s
2X,1000,true,R15,wqmc_v3.0,heron09,0m1.411s,0m1.382s,0m0.023s
2X,1000,true,R16,wqmc_v3.0,heron08,0m1.409s,0m1.374s,0m0.027s
2X,1000,true,R17,wqmc_v3.0,heron00,0m2.668s,0m2.604s,0m0.057s
2X,1000,true,R18,wqmc_v3.0,heron11,0m1.368s,0m1.333s,0m0.027s
2X,1000,true,R19,wqmc_v3.0,heron07,0m1.390s,0m1.360s,0m0.021s
2X,1000,true,R1,wqmc_v3.0,heron01,0m1.386s,0m1.356s,0m0.021s
2X,1000,true,R20,wqmc_v3.0,heron05,0m1.370s,0m1.334s,0m0.027s
2X,1000,true,R2,wqmc_v3.0,heron06,0m1.374s,0m1.345s,0m0.021s
2X,1000,true,R3,wqmc_v3.0,heron09,0m1.390s,0m1.355s,0m0.028s
2X,1000,true,R4,wqmc_v3.0,heron08,0m1.427s,0m1.398s,0m0.021s
2X,1000,true,R5,wqmc_v3.0,heron11,0m1.388s,0m1.342s,0m0.024s
2X,1000,true,R6,wqmc_v3.0,heron05,0m1.407s,0m1.375s,0m0.023s
2X,1000,true,R7,wqmc_v3.0,heron07,0m1.387s,0m1.361s,0m0.019s
2X,1000,true,R8,wqmc_v3.0,heron04,0m1.407s,0m1.381s,0m0.019s
2X,1000,true,R9,wqmc_v3.0,heron10,0m1.437s,0m1.337s,0m0.026s
0.5X,1000,500,R10,wqfm_v1.3,heron05,0m41.908s,0m50.749s,0m4.303s
0.5X,1000,500,R11,wqfm_v1.3,heron09,0m39.007s,0m47.928s,0m4.850s
0.5X,1000,500,R12,wqfm_v1.3,heron07,0m36.205s,0m44.622s,0m4.384s
0.5X,1000,500,R13,wqfm_v1.3,heron04,0m58.479s,1m6.675s,0m5.556s
0.5X,1000,500,R14,wqfm_v1.3,heron10,0m48.421s,0m56.374s,0m4.596s
0.5X,1000,500,R15,wqfm_v1.3,heron08,0m53.318s,1m1.641s,0m4.542s
0.5X,1000,500,R16,wqfm_v1.3,heron11,0m40.839s,0m49.761s,0m4.871s
0.5X,1000,500,R17,wqfm_v1.3,heron02,0m37.442s,0m45.765s,0m4.117s
0.5X,1000,500,R18,wqfm_v1.3,heron06,0m39.256s,0m48.227s,0m4.431s
0.5X,1000,500,R19,wqfm_v1.3,heron03,0m43.918s,0m51.648s,0m4.705s
0.5X,1000,500,R1,wqfm_v1.3,heron08,0m41.752s,0m49.725s,0m4.751s
0.5X,1000,500,R20,wqfm_v1.3,heron01,0m40.381s,0m49.302s,0m4.257s
0.5X,1000,500,R2,wqfm_v1.3,heron07,0m42.142s,0m50.569s,0m4.832s
0.5X,1000,500,R3,wqfm_v1.3,heron10,0m40.825s,0m48.871s,0m4.709s
0.5X,1000,500,R4,wqfm_v1.3,heron00,1m7.288s,1m19.991s,0m8.256s
0.5X,1000,500,R5,wqfm_v1.3,heron02,0m42.653s,0m50.350s,0m5.770s
0.5X,1000,500,R6,wqfm_v1.3,heron03,0m39.593s,0m48.745s,0m4.910s
0.5X,1000,500,R7,wqfm_v1.3,heron11,0m54.276s,1m2.281s,0m5.351s
0.5X,1000,500,R8,wqfm_v1.3,heron01,0m38.914s,0m47.648s,0m4.794s
0.5X,1000,500,R9,wqfm_v1.3,heron06,0m39.631s,0m47.841s,0m5.018s
0.5X,1000,true,R10,wqfm_v1.3,heron09,0m37.157s,0m44.433s,0m5.212s
0.5X,1000,true,R11,wqfm_v1.3,heron10,0m53.841s,1m1.708s,0m4.779s
0.5X,1000,true,R12,wqfm_v1.3,heron11,0m37.554s,0m45.534s,0m4.877s
0.5X,1000,true,R13,wqfm_v1.3,heron01,0m46.114s,0m54.863s,0m4.984s
0.5X,1000,true,R14,wqfm_v1.3,heron11,0m38.507s,0m47.008s,0m5.370s
0.5X,1000,true,R15,wqfm_v1.3,heron02,0m49.562s,0m57.303s,0m4.833s
0.5X,1000,true,R16,wqfm_v1.3,heron03,0m38.996s,0m48.410s,0m4.019s
0.5X,1000,true,R17,wqfm_v1.3,heron09,0m39.091s,0m47.482s,0m4.094s
0.5X,1000,true,R18,wqfm_v1.3,heron05,0m48.649s,0m55.810s,0m5.399s
0.5X,1000,true,R19,wqfm_v1.3,heron06,0m39.534s,0m47.321s,0m4.873s
0.5X,1000,true,R1,wqfm_v1.3,heron00,1m3.486s,1m18.119s,0m7.148s
0.5X,1000,true,R20,wqfm_v1.3,heron04,0m40.690s,0m48.902s,0m4.890s
0.5X,1000,true,R2,wqfm_v1.3,heron01,0m36.612s,0m45.351s,0m4.876s
0.5X,1000,true,R3,wqfm_v1.3,heron02,0m36.871s,0m45.299s,0m4.616s
0.5X,1000,true,R4,wqfm_v1.3,heron03,0m46.971s,0m53.893s,0m4.174s
0.5X,1000,true,R5,wqfm_v1.3,heron04,0m53.939s,1m1.957s,0m5.193s
0.5X,1000,true,R6,wqfm_v1.3,heron05,0m56.659s,1m4.076s,0m5.544s
0.5X,1000,true,R7,wqfm_v1.3,heron06,0m55.667s,1m2.622s,0m5.715s
0.5X,1000,true,R8,wqfm_v1.3,heron07,0m38.841s,0m47.786s,0m4.037s
0.5X,1000,true,R9,wqfm_v1.3,heron08,0m53.837s,1m1.525s,0m5.364s
1X,1000,500,R10,wqfm_v1.3,heron06,0m37.301s,0m45.631s,0m4.835s
1X,1000,500,R11,wqfm_v1.3,heron08,0m53.373s,1m2.187s,0m4.598s
1X,1000,500,R12,wqfm_v1.3,heron09,0m51.346s,1m0.020s,0m5.365s
1X,1000,500,R13,wqfm_v1.3,heron00,0m59.517s,1m13.484s,0m7.324s
1X,1000,500,R14,wqfm_v1.3,heron05,0m49.011s,0m57.759s,0m4.552s
1X,1000,500,R15,wqfm_v1.3,heron04,0m54.295s,1m1.437s,0m5.246s
1X,1000,500,R16,wqfm_v1.3,heron07,0m52.062s,0m58.665s,0m5.608s
1X,1000,500,R17,wqfm_v1.3,heron11,0m54.706s,1m2.517s,0m5.040s
1X,1000,500,R18,wqfm_v1.3,heron03,0m52.811s,1m0.942s,0m4.383s
1X,1000,500,R19,wqfm_v1.3,heron02,0m37.838s,0m46.160s,0m4.277s
1X,1000,500,R1,wqfm_v1.3,heron04,0m51.376s,0m59.559s,0m4.672s
1X,1000,500,R20,wqfm_v1.3,heron10,0m40.422s,0m48.289s,0m5.251s
1X,1000,500,R2,wqfm_v1.3,heron05,0m39.589s,0m48.072s,0m4.275s
1X,1000,500,R3,wqfm_v1.3,heron04,0m47.782s,0m55.287s,0m4.833s
1X,1000,500,R4,wqfm_v1.3,heron07,0m52.899s,1m1.377s,0m4.535s
1X,1000,500,R5,wqfm_v1.3,heron01,0m37.559s,0m45.824s,0m5.011s
1X,1000,500,R6,wqfm_v1.3,heron11,0m42.687s,0m50.789s,0m4.439s
1X,1000,500,R7,wqfm_v1.3,heron02,0m35.977s,0m44.671s,0m3.843s
1X,1000,500,R8,wqfm_v1.3,heron03,0m51.136s,0m59.089s,0m4.335s
1X,1000,500,R9,wqfm_v1.3,heron10,0m38.219s,0m46.340s,0m4.676s
1X,1000,true,R10,wqfm_v1.3,heron02,0m35.977s,0m43.883s,0m3.795s
1X,1000,true,R11,wqfm_v1.3,heron05,0m39.077s,0m46.837s,0m4.000s
1X,1000,true,R12,wqfm_v1.3,heron07,0m41.296s,0m50.365s,0m4.575s
1X,1000,true,R13,wqfm_v1.3,heron11,0m40.264s,0m47.905s,0m5.380s
1X,1000,true,R14,wqfm_v1.3,heron01,0m41.223s,0m49.076s,0m4.642s
1X,1000,true,R15,wqfm_v1.3,heron06,0m41.874s,0m49.281s,0m4.485s
1X,1000,true,R16,wqfm_v1.3,heron02,0m34.700s,0m43.152s,0m4.267s
1X,1000,true,R17,wqfm_v1.3,heron03,0m39.314s,0m47.627s,0m4.334s
1X,1000,true,R18,wqfm_v1.3,heron08,0m36.809s,0m44.225s,0m4.448s
1X,1000,true,R19,wqfm_v1.3,heron10,0m39.714s,0m48.339s,0m3.905s
1X,1000,true,R1,wqfm_v1.3,heron05,0m37.973s,0m46.706s,0m4.230s
1X,1000,true,R20,wqfm_v1.3,heron09,0m38.499s,0m46.745s,0m4.112s
1X,1000,true,R2,wqfm_v1.3,heron09,0m41.266s,0m48.690s,0m4.475s
1X,1000,true,R3,wqfm_v1.3,heron07,0m39.629s,0m48.394s,0m3.742s
1X,1000,true,R4,wqfm_v1.3,heron10,0m39.014s,0m47.258s,0m3.860s
1X,1000,true,R5,wqfm_v1.3,heron00,0m58.716s,1m13.965s,0m6.198s
1X,1000,true,R6,wqfm_v1.3,heron08,0m39.506s,0m47.082s,0m4.953s
1X,1000,true,R7,wqfm_v1.3,heron04,0m37.984s,0m45.669s,0m3.784s
1X,1000,true,R8,wqfm_v1.3,heron00,1m1.632s,1m14.568s,0m7.437s
1X,1000,true,R9,wqfm_v1.3,heron01,0m37.604s,0m45.202s,0m4.762s
1X,100,500,R10,wqfm_v1.3,heron07,0m48.677s,0m56.768s,0m4.877s
1X,100,500,R11,wqfm_v1.3,heron08,0m36.673s,0m43.919s,0m4.730s
1X,100,500,R12,wqfm_v1.3,heron03,0m41.322s,0m49.279s,0m4.818s
1X,100,500,R13,wqfm_v1.3,heron04,0m39.491s,0m46.614s,0m5.258s
1X,100,500,R14,wqfm_v1.3,heron09,0m40.780s,0m48.409s,0m5.252s
1X,100,500,R15,wqfm_v1.3,heron05,0m52.043s,0m59.661s,0m4.959s
1X,100,500,R16,wqfm_v1.3,heron11,0m47.144s,0m56.260s,0m4.112s
1X,100,500,R17,wqfm_v1.3,heron01,0m51.854s,1m0.083s,0m4.662s
1X,100,500,R18,wqfm_v1.3,heron00,1m6.047s,1m19.446s,0m6.903s
1X,100,500,R19,wqfm_v1.3,heron06,0m37.840s,0m45.809s,0m4.892s
1X,100,500,R1,wqfm_v1.3,heron04,0m37.141s,0m45.315s,0m4.453s
1X,100,500,R20,wqfm_v1.3,heron02,0m36.089s,0m43.782s,0m4.279s
1X,100,500,R2,wqfm_v1.3,heron03,0m35.604s,0m43.981s,0m4.056s
1X,100,500,R3,wqfm_v1.3,heron09,0m56.168s,1m4.413s,0m5.011s
1X,100,500,R4,wqfm_v1.3,heron05,0m51.224s,0m59.273s,0m5.131s
1X,100,500,R5,wqfm_v1.3,heron11,0m38.205s,0m46.281s,0m4.614s
1X,100,500,R6,wqfm_v1.3,heron01,0m37.493s,0m46.170s,0m4.299s
1X,100,500,R7,wqfm_v1.3,heron06,0m39.245s,0m46.473s,0m4.029s
1X,100,500,R8,wqfm_v1.3,heron02,0m52.516s,1m0.851s,0m4.419s
1X,100,500,R9,wqfm_v1.3,heron10,0m42.391s,0m49.892s,0m5.122s
1X,100,true,R10,wqfm_v1.3,heron04,0m36.833s,0m44.822s,0m4.439s
1X,100,true,R11,wqfm_v1.3,heron03,0m36.278s,0m44.724s,0m4.079s
1X,100,true,R12,wqfm_v1.3,heron09,0m41.659s,0m49.050s,0m5.203s
1X,100,true,R13,wqfm_v1.3,heron05,0m46.702s,0m53.691s,0m3.938s
1X,100,true,R14,wqfm_v1.3,heron11,0m35.592s,0m42.794s,0m4.010s
1X,100,true,R15,wqfm_v1.3,heron01,0m39.429s,0m47.298s,0m4.768s
1X,100,true,R16,wqfm_v1.3,heron06,0m40.042s,0m47.139s,0m4.135s
1X,100,true,R17,wqfm_v1.3,heron02,0m34.585s,0m42.719s,0m4.486s
1X,100,true,R18,wqfm_v1.3,heron07,0m50.392s,0m57.728s,0m4.428s
1X,100,true,R19,wqfm_v1.3,heron10,0m39.097s,0m47.584s,0m4.549s
1X,100,true,R1,wqfm_v1.3,heron09,0m36.791s,0m44.036s,0m5.462s
1X,100,true,R20,wqfm_v1.3,heron08,0m40.299s,0m48.470s,0m3.727s
1X,100,true,R2,wqfm_v1.3,heron05,0m38.784s,0m45.984s,0m4.792s
1X,100,true,R3,wqfm_v1.3,heron11,0m37.232s,0m45.031s,0m4.333s
1X,100,true,R4,wqfm_v1.3,heron01,0m39.088s,0m46.296s,0m4.168s
1X,100,true,R5,wqfm_v1.3,heron06,0m39.388s,0m47.324s,0m4.101s
1X,100,true,R6,wqfm_v1.3,heron02,0m35.267s,0m43.231s,0m4.752s
1X,100,true,R7,wqfm_v1.3,heron10,0m41.153s,0m48.532s,0m4.982s
1X,100,true,R8,wqfm_v1.3,heron07,0m35.472s,0m43.823s,0m3.874s
1X,100,true,R9,wqfm_v1.3,heron08,0m42.599s,0m50.903s,0m4.193s
1X,200,500,R10,wqfm_v1.3,heron09,0m44.711s,0m52.896s,0m4.270s
1X,200,500,R11,wqfm_v1.3,heron11,0m39.046s,0m46.410s,0m4.685s
1X,200,500,R12,wqfm_v1.3,heron05,0m54.376s,1m2.106s,0m4.837s
1X,200,500,R13,wqfm_v1.3,heron01,0m36.153s,0m43.882s,0m4.320s
1X,200,500,R14,wqfm_v1.3,heron06,0m49.641s,0m57.884s,0m4.120s
1X,200,500,R15,wqfm_v1.3,heron02,0m42.266s,0m51.006s,0m4.445s
1X,200,500,R16,wqfm_v1.3,heron00,1m15.571s,1m30.353s,0m6.651s
1X,200,500,R17,wqfm_v1.3,heron08,0m37.573s,0m45.271s,0m4.832s
1X,200,500,R18,wqfm_v1.3,heron10,0m37.129s,0m44.083s,0m4.874s
1X,200,500,R19,wqfm_v1.3,heron07,0m48.037s,0m56.007s,0m4.520s
1X,200,500,R1,wqfm_v1.3,heron05,0m38.704s,0m46.726s,0m4.536s
1X,200,500,R20,wqfm_v1.3,heron04,0m40.608s,0m49.182s,0m4.298s
1X,200,500,R2,wqfm_v1.3,heron01,0m38.055s,0m45.659s,0m4.987s
1X,200,500,R3,wqfm_v1.3,heron06,0m54.078s,1m2.144s,0m5.011s
1X,200,500,R4,wqfm_v1.3,heron02,0m52.389s,0m58.326s,0m6.145s
1X,200,500,R5,wqfm_v1.3,heron08,0m41.159s,0m49.754s,0m4.317s
1X,200,500,R6,wqfm_v1.3,heron10,0m39.624s,0m48.134s,0m4.478s
1X,200,500,R7,wqfm_v1.3,heron07,0m35.939s,0m43.794s,0m4.614s
1X,200,500,R8,wqfm_v1.3,heron04,0m38.097s,0m46.282s,0m4.493s
1X,200,500,R9,wqfm_v1.3,heron03,0m51.637s,0m59.061s,0m5.077s
1X,200,true,R10,wqfm_v1.3,heron01,0m39.635s,0m48.378s,0m4.065s
1X,200,true,R11,wqfm_v1.3,heron06,0m37.263s,0m45.019s,0m4.153s
1X,200,true,R12,wqfm_v1.3,heron02,0m36.351s,0m44.200s,0m3.789s
1X,200,true,R13,wqfm_v1.3,heron08,0m39.575s,0m47.498s,0m3.850s
1X,200,true,R14,wqfm_v1.3,heron00,1m0.270s,1m15.546s,0m5.991s
1X,200,true,R15,wqfm_v1.3,heron10,0m38.914s,0m46.609s,0m4.095s
1X,200,true,R16,wqfm_v1.3,heron07,0m38.853s,0m46.789s,0m4.685s
1X,200,true,R17,wqfm_v1.3,heron03,0m40.609s,0m49.090s,0m4.220s
1X,200,true,R18,wqfm_v1.3,heron04,0m39.519s,0m47.883s,0m3.980s
1X,200,true,R19,wqfm_v1.3,heron09,0m36.059s,0m43.898s,0m4.676s
1X,200,true,R1,wqfm_v1.3,heron10,0m41.742s,0m49.356s,0m4.429s
1X,200,true,R20,wqfm_v1.3,heron11,0m38.379s,0m46.729s,0m4.094s
1X,200,true,R2,wqfm_v1.3,heron07,0m37.069s,0m44.536s,0m4.506s
1X,200,true,R3,wqfm_v1.3,heron03,0m34.867s,0m42.211s,0m4.353s
1X,200,true,R4,wqfm_v1.3,heron03,0m39.956s,0m48.171s,0m4.429s
1X,200,true,R5,wqfm_v1.3,heron04,0m41.356s,0m49.712s,0m4.132s
1X,200,true,R6,wqfm_v1.3,heron09,0m36.583s,0m44.340s,0m4.423s
1X,200,true,R7,wqfm_v1.3,heron05,0m39.773s,0m46.742s,0m4.167s
1X,200,true,R8,wqfm_v1.3,heron11,0m38.019s,0m45.337s,0m4.548s
1X,200,true,R9,wqfm_v1.3,heron04,0m34.286s,0m42.259s,0m4.025s
1X,25,500,R10,wqfm_v1.3,heron02,0m49.969s,0m58.323s,0m4.129s
1X,25,500,R11,wqfm_v1.3,heron06,0m37.639s,0m46.168s,0m4.252s
1X,25,500,R12,wqfm_v1.3,heron07,0m38.198s,0m47.087s,0m4.166s
1X,25,500,R13,wqfm_v1.3,heron10,0m34.869s,0m42.329s,0m4.101s
1X,25,500,R14,wqfm_v1.3,heron08,0m39.848s,0m47.119s,0m4.238s
1X,25,500,R15,wqfm_v1.3,heron04,0m44.309s,0m52.449s,0m4.154s
1X,25,500,R16,wqfm_v1.3,heron09,0m40.074s,0m48.367s,0m4.236s
1X,25,500,R17,wqfm_v1.3,heron03,0m35.100s,0m43.390s,0m4.453s
1X,25,500,R18,wqfm_v1.3,heron05,0m48.538s,0m55.684s,0m5.583s
1X,25,500,R19,wqfm_v1.3,heron11,0m49.973s,0m58.763s,0m4.340s
1X,25,500,R1,wqfm_v1.3,heron07,0m38.391s,0m46.224s,0m3.897s
1X,25,500,R20,wqfm_v1.3,heron01,0m35.183s,0m42.414s,0m4.224s
1X,25,500,R2,wqfm_v1.3,heron10,0m37.297s,0m46.025s,0m3.856s
1X,25,500,R3,wqfm_v1.3,heron08,0m34.981s,0m43.120s,0m4.238s
1X,25,500,R4,wqfm_v1.3,heron04,0m34.530s,0m43.156s,0m3.970s
1X,25,500,R5,wqfm_v1.3,heron09,0m46.864s,0m54.290s,0m4.197s
1X,25,500,R6,wqfm_v1.3,heron03,0m41.267s,0m48.252s,0m4.629s
1X,25,500,R7,wqfm_v1.3,heron05,0m37.699s,0m45.873s,0m4.488s
1X,25,500,R8,wqfm_v1.3,heron11,0m46.436s,0m53.131s,0m4.562s
1X,25,500,R9,wqfm_v1.3,heron01,0m38.883s,0m46.565s,0m4.664s
1X,500,500,R10,wqfm_v1.3,heron02,0m36.526s,0m44.643s,0m4.268s
1X,500,500,R11,wqfm_v1.3,heron08,0m41.334s,0m49.210s,0m4.418s
1X,500,500,R12,wqfm_v1.3,heron07,0m52.927s,1m0.837s,0m4.104s
1X,500,500,R13,wqfm_v1.3,heron10,0m38.879s,0m47.452s,0m4.491s
1X,500,500,R14,wqfm_v1.3,heron04,0m49.270s,0m57.307s,0m5.073s
1X,500,500,R15,wqfm_v1.3,heron00,1m3.629s,1m18.242s,0m6.981s
1X,500,500,R16,wqfm_v1.3,heron03,0m50.497s,0m58.508s,0m4.860s
1X,500,500,R17,wqfm_v1.3,heron05,0m50.538s,0m57.862s,0m5.022s
1X,500,500,R18,wqfm_v1.3,heron09,0m47.791s,0m56.238s,0m4.576s
1X,500,500,R19,wqfm_v1.3,heron01,0m53.023s,1m0.804s,0m5.245s
1X,500,500,R1,wqfm_v1.3,heron07,0m37.084s,0m45.736s,0m5.258s
1X,500,500,R20,wqfm_v1.3,heron11,0m40.327s,0m47.673s,0m4.461s
1X,500,500,R2,wqfm_v1.3,heron10,0m38.239s,0m46.449s,0m4.929s
1X,500,500,R3,wqfm_v1.3,heron04,0m54.421s,1m2.561s,0m5.720s
1X,500,500,R4,wqfm_v1.3,heron03,0m48.839s,0m56.925s,0m5.340s
1X,500,500,R5,wqfm_v1.3,heron11,0m38.603s,0m46.927s,0m4.458s
1X,500,500,R6,wqfm_v1.3,heron05,0m37.521s,0m45.862s,0m4.376s
1X,500,500,R7,wqfm_v1.3,heron09,0m50.907s,0m58.581s,0m4.447s
1X,500,500,R8,wqfm_v1.3,heron01,0m47.321s,0m55.502s,0m4.712s
1X,500,500,R9,wqfm_v1.3,heron06,0m46.595s,0m54.672s,0m4.633s
1X,500,true,R10,wqfm_v1.3,heron07,0m39.470s,0m47.384s,0m4.853s
1X,500,true,R11,wqfm_v1.3,heron04,0m38.487s,0m46.136s,0m4.253s
1X,500,true,R12,wqfm_v1.3,heron00,1m1.427s,1m16.725s,0m6.528s
1X,500,true,R13,wqfm_v1.3,heron03,0m35.876s,0m43.238s,0m4.797s
1X,500,true,R14,wqfm_v1.3,heron11,0m36.754s,0m44.259s,0m4.953s
1X,500,true,R15,wqfm_v1.3,heron09,0m39.699s,0m46.926s,0m4.490s
1X,500,true,R16,wqfm_v1.3,heron05,0m39.147s,0m47.187s,0m4.566s
1X,500,true,R17,wqfm_v1.3,heron01,0m42.181s,0m49.775s,0m4.504s
1X,500,true,R18,wqfm_v1.3,heron02,0m43.760s,0m51.541s,0m4.709s
1X,500,true,R19,wqfm_v1.3,heron06,0m40.392s,0m48.757s,0m4.151s
1X,500,true,R1,wqfm_v1.3,heron03,0m39.510s,0m46.487s,0m4.521s
1X,500,true,R20,wqfm_v1.3,heron08,0m37.847s,0m45.400s,0m4.599s
1X,500,true,R2,wqfm_v1.3,heron09,0m37.560s,0m45.291s,0m4.636s
1X,500,true,R3,wqfm_v1.3,heron11,0m36.238s,0m44.829s,0m4.339s
1X,500,true,R4,wqfm_v1.3,heron05,0m41.673s,0m49.458s,0m4.259s
1X,500,true,R5,wqfm_v1.3,heron01,0m38.822s,0m46.748s,0m4.550s
1X,500,true,R6,wqfm_v1.3,heron06,0m40.892s,0m47.860s,0m4.770s
1X,500,true,R7,wqfm_v1.3,heron02,0m41.477s,0m50.260s,0m4.732s
1X,500,true,R8,wqfm_v1.3,heron08,0m38.977s,0m46.757s,0m4.972s
1X,500,true,R9,wqfm_v1.3,heron10,0m36.343s,0m44.105s,0m4.710s
1X,50,500,R10,wqfm_v1.3,heron09,0m53.736s,1m1.566s,0m3.983s
1X,50,500,R11,wqfm_v1.3,heron05,0m34.306s,0m42.156s,0m3.853s
1X,50,500,R12,wqfm_v1.3,heron11,0m39.510s,0m47.934s,0m4.371s
1X,50,500,R13,wqfm_v1.3,heron01,0m52.391s,1m0.146s,0m4.037s
1X,50,500,R14,wqfm_v1.3,heron06,0m53.347s,1m0.498s,0m4.208s
1X,50,500,R15,wqfm_v1.3,heron02,0m48.362s,0m55.766s,0m4.451s
1X,50,500,R16,wqfm_v1.3,heron10,0m51.463s,0m59.529s,0m4.293s
1X,50,500,R17,wqfm_v1.3,heron07,0m36.619s,0m45.409s,0m4.228s
1X,50,500,R18,wqfm_v1.3,heron08,0m39.301s,0m47.173s,0m4.085s
1X,50,500,R19,wqfm_v1.3,heron04,0m52.104s,1m0.223s,0m4.383s
1X,50,500,R1,wqfm_v1.3,heron11,0m52.828s,0m59.509s,0m5.524s
1X,50,500,R20,wqfm_v1.3,heron03,0m40.197s,0m48.027s,0m3.912s
1X,50,500,R2,wqfm_v1.3,heron01,0m39.729s,0m48.012s,0m3.836s
1X,50,500,R3,wqfm_v1.3,heron06,0m55.266s,1m2.917s,0m4.155s
1X,50,500,R4,wqfm_v1.3,heron02,0m36.598s,0m44.734s,0m3.905s
1X,50,500,R5,wqfm_v1.3,heron07,0m38.411s,0m45.166s,0m4.991s
1X,50,500,R6,wqfm_v1.3,heron10,0m40.567s,0m48.648s,0m4.182s
1X,50,500,R7,wqfm_v1.3,heron08,0m38.671s,0m47.553s,0m4.354s
1X,50,500,R8,wqfm_v1.3,heron04,0m49.873s,0m58.262s,0m4.354s
1X,50,500,R9,wqfm_v1.3,heron03,0m52.380s,1m0.261s,0m4.549s
1X,50,true,R10,wqfm_v1.3,heron11,0m36.316s,0m43.565s,0m4.324s
1X,50,true,R11,wqfm_v1.3,heron01,0m37.292s,0m45.151s,0m4.630s
