SCAL,NGEN,NBPS,REPL,MTHD,QS,NQS
2X,1000,500,R6,treeqmc_n1_v1.0.0,131438864,0.6755003803063008
2X,1000,500,R7,treeqmc_n1_v1.0.0,131792925,0.6773199969164354
2X,1000,500,R8,treeqmc_n1_v1.0.0,131664758,0.6766613115428102
2X,1000,500,R9,treeqmc_n1_v1.0.0,131787536,0.677292301367047
2X,1000,true,R10,treeqmc_n1_v1.0.0,148864805,0.7650570716414842
2X,1000,true,R11,treeqmc_n1_v1.0.0,148660674,0.7640079864323157
2X,1000,true,R12,treeqmc_n1_v1.0.0,148859258,0.7650285640867509
2X,1000,true,R13,treeqmc_n1_v1.0.0,148349940,0.7624110391612704
2X,1000,true,R14,treeqmc_n1_v1.0.0,148436200,0.7628543529653613
2X,1000,true,R15,treeqmc_n1_v1.0.0,148277744,0.7620400041114195
2X,1000,true,R16,treeqmc_n1_v1.0.0,148359464,0.7624599856100318
2X,1000,true,R17,treeqmc_n1_v1.0.0,148407495,0.7627068300955905
2X,1000,true,R18,treeqmc_n1_v1.0.0,148458155,0.7629671857333744
2X,1000,true,R19,treeqmc_n1_v1.0.0,148571738,0.7635509199301058
2X,1000,true,R1,treeqmc_n1_v1.0.0,148356284,0.7624436427176483
2X,1000,true,R20,treeqmc_n1_v1.0.0,148600749,0.763700015417823
2X,1000,true,R2,treeqmc_n1_v1.0.0,148557269,0.7634765597697605
2X,1000,true,R3,treeqmc_n1_v1.0.0,148639527,0.7638993061979649
2X,1000,true,R4,treeqmc_n1_v1.0.0,148559719,0.76348915099188
2X,1000,true,R5,treeqmc_n1_v1.0.0,148752248,0.7644786103402199
2X,1000,true,R6,treeqmc_n1_v1.0.0,147941747,0.7603132233528626
2X,1000,true,R7,treeqmc_n1_v1.0.0,148544453,0.76341069482989
2X,1000,true,R8,treeqmc_n1_v1.0.0,148567304,0.7635281323877069
2X,1000,true,R9,treeqmc_n1_v1.0.0,148166027,0.7614658598005961
0.5X,1000,500,R10,treeqmc_n2_v1.0.0,110796393,0.5694130588960838
0.5X,1000,500,R11,treeqmc_n2_v1.0.0,110791332,0.5693870490286772
0.5X,1000,500,R12,treeqmc_n2_v1.0.0,110299026,0.5668569534381745
0.5X,1000,500,R13,treeqmc_n2_v1.0.0,110418720,0.5674720937403639
0.5X,1000,500,R14,treeqmc_n2_v1.0.0,110444693,0.5676055761126529
0.5X,1000,500,R15,treeqmc_n2_v1.0.0,110441238,0.5675878199198273
0.5X,1000,500,R16,treeqmc_n2_v1.0.0,110291987,0.5668207780861343
0.5X,1000,500,R17,treeqmc_n2_v1.0.0,111068330,0.570810617740775
0.5X,1000,500,R18,treeqmc_n2_v1.0.0,111292963,0.5719650683523486
0.5X,1000,500,R19,treeqmc_n2_v1.0.0,110766531,0.5692595898859081
0.5X,1000,500,R1,treeqmc_n2_v1.0.0,111168687,0.5713263798951588
0.5X,1000,500,R20,treeqmc_n2_v1.0.0,110333493,0.5670340888066605
0.5X,1000,500,R2,treeqmc_n2_v1.0.0,110300788,0.5668660088395518
0.5X,1000,500,R3,treeqmc_n2_v1.0.0,111152541,0.5712434011717545
0.5X,1000,500,R4,treeqmc_n2_v1.0.0,110322043,0.5669752441155309
0.5X,1000,500,R5,treeqmc_n2_v1.0.0,110776120,0.5693088703875013
0.5X,1000,500,R6,treeqmc_n2_v1.0.0,110420277,0.5674800955905026
0.5X,1000,500,R7,treeqmc_n2_v1.0.0,109713027,0.563845343817453
0.5X,1000,500,R8,treeqmc_n2_v1.0.0,110969301,0.5703016805427074
0.5X,1000,500,R9,treeqmc_n2_v1.0.0,109970077,0.5651663942851269
0.5X,1000,true,R10,treeqmc_n2_v1.0.0,120201568,0.6177488333847261
0.5X,1000,true,R11,treeqmc_n2_v1.0.0,119555476,0.6144283893514236
0.5X,1000,true,R12,treeqmc_n2_v1.0.0,119481606,0.6140487511563367
0.5X,1000,true,R13,treeqmc_n2_v1.0.0,119214221,0.6126745862884161
0.5X,1000,true,R14,treeqmc_n2_v1.0.0,119583773,0.6145738153972659
0.5X,1000,true,R15,treeqmc_n2_v1.0.0,119338933,0.6133155154692157
0.5X,1000,true,R16,treeqmc_n2_v1.0.0,119728904,0.615319683420701
0.5X,1000,true,R17,treeqmc_n2_v1.0.0,120837086,0.6210149347312159
0.5X,1000,true,R18,treeqmc_n2_v1.0.0,120150962,0.6174887552677562
0.5X,1000,true,R19,treeqmc_n2_v1.0.0,119496754,0.6141266008839552
0.5X,1000,true,R1,treeqmc_n2_v1.0.0,120472368,0.6191405488744989
0.5X,1000,true,R20,treeqmc_n2_v1.0.0,119813245,0.6157531349573441
0.5X,1000,true,R2,treeqmc_n2_v1.0.0,119539434,0.6143459451125501
0.5X,1000,true,R3,treeqmc_n2_v1.0.0,120359002,0.6185579299002981
0.5X,1000,true,R4,treeqmc_n2_v1.0.0,119230201,0.6127567118922808
0.5X,1000,true,R5,treeqmc_n2_v1.0.0,119005732,0.611603104121698
0.5X,1000,true,R6,treeqmc_n2_v1.0.0,119207294,0.6126389865351013
0.5X,1000,true,R7,treeqmc_n2_v1.0.0,118726623,0.6101686864014801
0.5X,1000,true,R8,treeqmc_n2_v1.0.0,120100890,0.6172314215232809
0.5X,1000,true,R9,treeqmc_n2_v1.0.0,119611091,0.6147142100935348
1X,1000,500,R10,treeqmc_n2_v1.0.0,123434981,0.6343662298283482
1X,1000,500,R11,treeqmc_n2_v1.0.0,122427210,0.6291870181930311
1X,1000,500,R12,treeqmc_n2_v1.0.0,123042376,0.632348525028266
1X,1000,500,R13,treeqmc_n2_v1.0.0,123315840,0.6337539315448658
1X,1000,500,R14,treeqmc_n2_v1.0.0,123057614,0.6324268372905746
1X,1000,500,R15,treeqmc_n2_v1.0.0,122676942,0.6304704594511255
1X,1000,500,R16,treeqmc_n2_v1.0.0,122507706,0.6296007092198581
1X,1000,500,R17,treeqmc_n2_v1.0.0,122454800,0.629328810771919
1X,1000,500,R18,treeqmc_n2_v1.0.0,122499682,0.6295594716825984
1X,1000,500,R19,treeqmc_n2_v1.0.0,123233344,0.63332996196937
1X,1000,500,R1,treeqmc_n2_v1.0.0,122264504,0.6283508274231678
1X,1000,500,R20,treeqmc_n2_v1.0.0,123353996,0.6339500256963717
1X,1000,500,R2,treeqmc_n2_v1.0.0,123327706,0.6338149141741186
1X,1000,500,R3,treeqmc_n2_v1.0.0,122894145,0.6315867252543941
1X,1000,500,R4,treeqmc_n2_v1.0.0,124236720,0.638486586493987
1X,1000,500,R5,treeqmc_n2_v1.0.0,123725269,0.6358580994963511
1X,1000,500,R6,treeqmc_n2_v1.0.0,123013368,0.6321994449583719
1X,1000,500,R7,treeqmc_n2_v1.0.0,122458850,0.6293496248329736
1X,1000,500,R8,treeqmc_n2_v1.0.0,123863342,0.6365676945215336
1X,1000,500,R9,treeqmc_n2_v1.0.0,122196294,0.6280002775208141
1X,1000,true,R10,treeqmc_n2_v1.0.0,136515861,0.7015924606845514
1X,1000,true,R11,treeqmc_n2_v1.0.0,135649243,0.6971386730393668
1X,1000,true,R12,treeqmc_n2_v1.0.0,136601937,0.7020348288621646
1X,1000,true,R13,treeqmc_n2_v1.0.0,136081579,0.6993605663480317
1X,1000,true,R14,treeqmc_n2_v1.0.0,135782359,0.6978227926816734
1X,1000,true,R15,treeqmc_n2_v1.0.0,135528786,0.6965196114708603
1X,1000,true,R16,treeqmc_n2_v1.0.0,135746034,0.697636108541474
1X,1000,true,R17,treeqmc_n2_v1.0.0,135897819,0.6984161732963305
1X,1000,true,R18,treeqmc_n2_v1.0.0,135512100,0.6964338575393154
1X,1000,true,R19,treeqmc_n2_v1.0.0,136591074,0.7019790009250694
1X,1000,true,R1,treeqmc_n2_v1.0.0,135468646,0.6962105355123857
1X,1000,true,R20,treeqmc_n2_v1.0.0,136296866,0.7004669853016754
1X,1000,true,R2,treeqmc_n2_v1.0.0,136185175,0.6998929746119847
1X,1000,true,R3,treeqmc_n2_v1.0.0,136741214,0.7027506115736458
1X,1000,true,R4,treeqmc_n2_v1.0.0,136652478,0.7022945729263028
1X,1000,true,R5,treeqmc_n2_v1.0.0,137418506,0.7062314009661835
1X,1000,true,R6,treeqmc_n2_v1.0.0,135773532,0.6977774283071231
1X,1000,true,R7,treeqmc_n2_v1.0.0,135887669,0.6983640096618358
1X,1000,true,R8,treeqmc_n2_v1.0.0,136606653,0.702059065679926
1X,1000,true,R9,treeqmc_n2_v1.0.0,135394244,0.6958281632233528
1X,100,500,R10,treeqmc_n2_v1.0.0,12292960,0.6317689382259225
1X,100,500,R11,treeqmc_n2_v1.0.0,12295401,0.6318943879124268
1X,100,500,R12,treeqmc_n2_v1.0.0,12414223,0.6380009764621235
1X,100,500,R13,treeqmc_n2_v1.0.0,12283299,0.6312724329324699
1X,100,500,R14,treeqmc_n2_v1.0.0,12418436,0.6382174940898345
1X,100,500,R15,treeqmc_n2_v1.0.0,12456028,0.6401494500976462
1X,100,500,R16,treeqmc_n2_v1.0.0,12060054,0.6197992599444958
1X,100,500,R17,treeqmc_n2_v1.0.0,12192357,0.6265986740672217
1X,100,500,R18,treeqmc_n2_v1.0.0,12348908,0.6346442594305685
1X,100,500,R19,treeqmc_n2_v1.0.0,12386410,0.6365715900914791
1X,100,500,R1,treeqmc_n2_v1.0.0,12396036,0.6370662966389146
1X,100,500,R20,treeqmc_n2_v1.0.0,12631945,0.6491903073286052
1X,100,500,R2,treeqmc_n2_v1.0.0,12303368,0.6323038338986535
1X,100,500,R3,treeqmc_n2_v1.0.0,12399482,0.6372433960324803
1X,100,500,R4,treeqmc_n2_v1.0.0,12294369,0.6318413506012951
1X,100,500,R5,treeqmc_n2_v1.0.0,12297959,0.6320258505499023
1X,100,500,R6,treeqmc_n2_v1.0.0,12317672,0.6330389556994552
1X,100,500,R7,treeqmc_n2_v1.0.0,12201465,0.6270667591736047
1X,100,500,R8,treeqmc_n2_v1.0.0,12504783,0.6426551032994141
1X,100,500,R9,treeqmc_n2_v1.0.0,12133308,0.6235639839654641
1X,100,true,R10,treeqmc_n2_v1.0.0,13586507,0.6982478672011512
1X,100,true,R11,treeqmc_n2_v1.0.0,13608726,0.6993897625655258
1X,100,true,R12,treeqmc_n2_v1.0.0,13593327,0.6985983657107616
1X,100,true,R13,treeqmc_n2_v1.0.0,13588927,0.6983722376400452
1X,100,true,R14,treeqmc_n2_v1.0.0,13540905,0.6959042553191489
1X,100,true,R15,treeqmc_n2_v1.0.0,13638242,0.7009066707780861
1X,100,true,R16,treeqmc_n2_v1.0.0,13401711,0.6887506938020351
1X,100,true,R17,treeqmc_n2_v1.0.0,13579438,0.697884571898448
1X,100,true,R18,treeqmc_n2_v1.0.0,13477181,0.6926293041422551
1X,100,true,R19,treeqmc_n2_v1.0.0,13821232,0.7103110288827218
1X,100,true,R1,treeqmc_n2_v1.0.0,13591202,0.6984891561311543
1X,100,true,R20,treeqmc_n2_v1.0.0,13808814,0.709672833795868
1X,100,true,R2,treeqmc_n2_v1.0.0,13811293,0.7098002364066194
1X,100,true,R3,treeqmc_n2_v1.0.0,13639032,0.7009472710453284
1X,100,true,R4,treeqmc_n2_v1.0.0,13957355,0.7173067632850242
1X,100,true,R5,treeqmc_n2_v1.0.0,13683196,0.7032169801624011
1X,100,true,R6,treeqmc_n2_v1.0.0,13693823,0.7037631308459246
1X,100,true,R7,treeqmc_n2_v1.0.0,13661694,0.7021119333950047
1X,100,true,R8,treeqmc_n2_v1.0.0,13700287,0.7040953335389043
1X,100,true,R9,treeqmc_n2_v1.0.0,13771184,0.7077389248638092
1X,200,500,R10,treeqmc_n2_v1.0.0,24596131,0.6320313238770685
1X,200,500,R11,treeqmc_n2_v1.0.0,24736854,0.6356473943879124
1X,200,500,R12,treeqmc_n2_v1.0.0,24364345,0.6260752646726282
1X,200,500,R13,treeqmc_n2_v1.0.0,24667198,0.6338574879227054
1X,200,500,R14,treeqmc_n2_v1.0.0,24893956,0.6396843457703772
1X,200,500,R15,treeqmc_n2_v1.0.0,24808071,0.6374774128893
1X,200,500,R16,treeqmc_n2_v1.0.0,24263963,0.6234958114914174
1X,200,500,R17,treeqmc_n2_v1.0.0,24227325,0.622554347826087
1X,200,500,R18,treeqmc_n2_v1.0.0,24565567,0.6312459399732758
1X,200,500,R19,treeqmc_n2_v1.0.0,24775731,0.6366463922294172
1X,200,500,R1,treeqmc_n2_v1.0.0,24593777,0.631970834618152
1X,200,500,R20,treeqmc_n2_v1.0.0,25096507,0.6448891715489773
1X,200,500,R2,treeqmc_n2_v1.0.0,24472318,0.6288497790112036
1X,200,500,R3,treeqmc_n2_v1.0.0,24704182,0.6348078425326343
1X,200,500,R4,treeqmc_n2_v1.0.0,24675185,0.6340627248432521
1X,200,500,R5,treeqmc_n2_v1.0.0,24922208,0.6404103196628637
1X,200,500,R6,treeqmc_n2_v1.0.0,24582509,0.6316812879021482
1X,200,500,R7,treeqmc_n2_v1.0.0,24255713,0.6232838164251208
1X,200,500,R8,treeqmc_n2_v1.0.0,24658726,0.6336397882618974
1X,200,500,R9,treeqmc_n2_v1.0.0,24310924,0.6247025388015213
1X,200,true,R10,treeqmc_n2_v1.0.0,27180802,0.6984479905437352
1X,200,true,R11,treeqmc_n2_v1.0.0,27167159,0.6980974149450098
1X,200,true,R12,treeqmc_n2_v1.0.0,27277164,0.7009241443108233
1X,200,true,R13,treeqmc_n2_v1.0.0,27024552,0.6944329324699352
1X,200,true,R14,treeqmc_n2_v1.0.0,27449831,0.7053610597183677
1X,200,true,R15,treeqmc_n2_v1.0.0,27262896,0.7005575084798027
1X,200,true,R16,treeqmc_n2_v1.0.0,26947488,0.6924526672833796
1X,200,true,R17,treeqmc_n2_v1.0.0,27065509,0.6954853787645184
1X,200,true,R18,treeqmc_n2_v1.0.0,26986631,0.6934585003597492
1X,200,true,R19,treeqmc_n2_v1.0.0,27528627,0.7073858310206599
1X,200,true,R1,treeqmc_n2_v1.0.0,27020941,0.6943401428718265
1X,200,true,R20,treeqmc_n2_v1.0.0,27439018,0.705083204851475
1X,200,true,R2,treeqmc_n2_v1.0.0,27431406,0.7048876040703053
1X,200,true,R3,treeqmc_n2_v1.0.0,26938674,0.6922261794634598
1X,200,true,R4,treeqmc_n2_v1.0.0,27687769,0.7114752030013363
1X,200,true,R5,treeqmc_n2_v1.0.0,27415229,0.7044719138657621
1X,200,true,R6,treeqmc_n2_v1.0.0,27262525,0.7005479751259123
1X,200,true,R7,treeqmc_n2_v1.0.0,27342757,0.7026096464179258
1X,200,true,R8,treeqmc_n2_v1.0.0,27259537,0.7004711943673553
1X,200,true,R9,treeqmc_n2_v1.0.0,27316051,0.7019233991160448
1X,25,500,R10,treeqmc_n2_v1.0.0,2989723,0.6146002672422654
1X,25,500,R11,treeqmc_n2_v1.0.0,3203078,0.6584598622674478
1X,25,500,R12,treeqmc_n2_v1.0.0,3076335,0.6324051803885291
1X,25,500,R13,treeqmc_n2_v1.0.0,3176902,0.6530788364682907
1X,25,500,R14,treeqmc_n2_v1.0.0,3129068,0.6432455545277007
1X,25,500,R15,treeqmc_n2_v1.0.0,3152601,0.6480832562442184
1X,25,500,R16,treeqmc_n2_v1.0.0,3084453,0.6340740055504163
1X,25,500,R17,treeqmc_n2_v1.0.0,3086231,0.6344395107410834
1X,25,500,R18,treeqmc_n2_v1.0.0,3054592,0.6279354507143591
1X,25,500,R19,treeqmc_n2_v1.0.0,3184878,0.6547184705519581
1X,25,500,R1,treeqmc_n2_v1.0.0,3107536,0.6388192003289136
1X,25,500,R20,treeqmc_n2_v1.0.0,3180701,0.6538598005961558
1X,25,500,R2,treeqmc_n2_v1.0.0,3064663,0.6300057559872546
1X,25,500,R3,treeqmc_n2_v1.0.0,3177600,0.6532223250077089
1X,25,500,R4,treeqmc_n2_v1.0.0,3086648,0.6345252338369822
1X,25,500,R5,treeqmc_n2_v1.0.0,3087961,0.6347951485250283
1X,25,500,R6,treeqmc_n2_v1.0.0,3254595,0.669050262102991
1X,25,500,R7,treeqmc_n2_v1.0.0,3063678,0.6298032685784767
1X,25,500,R8,treeqmc_n2_v1.0.0,3094669,0.6361741186144516
1X,25,500,R9,treeqmc_n2_v1.0.0,3113139,0.6399710144927536
1X,500,500,R10,treeqmc_n2_v1.0.0,61683178,0.6340135471271456
1X,500,500,R11,treeqmc_n2_v1.0.0,61271951,0.6297867303936684
1X,500,500,R12,treeqmc_n2_v1.0.0,61545061,0.6325939048206394
1X,500,500,R13,treeqmc_n2_v1.0.0,61697460,0.6341603453592353
1X,500,500,R14,treeqmc_n2_v1.0.0,61767587,0.6348811491417412
1X,500,500,R15,treeqmc_n2_v1.0.0,61302607,0.630101829581663
1X,500,500,R16,treeqmc_n2_v1.0.0,60993891,0.6269286771507863
1X,500,500,R17,treeqmc_n2_v1.0.0,60929001,0.6262617021276595
1X,500,500,R18,treeqmc_n2_v1.0.0,61688653,0.6340698221811081
1X,500,500,R19,treeqmc_n2_v1.0.0,61682032,0.6340017679103711
1X,500,500,R1,treeqmc_n2_v1.0.0,61297512,0.6300494603761949
1X,500,500,R20,treeqmc_n2_v1.0.0,62068625,0.6379753828759379
1X,500,500,R2,treeqmc_n2_v1.0.0,61238886,0.6294468701819304
1X,500,500,R3,treeqmc_n2_v1.0.0,61298768,0.630062370233323
1X,500,500,R4,treeqmc_n2_v1.0.0,62140512,0.6387142769041011
1X,500,500,R5,treeqmc_n2_v1.0.0,61655285,0.6337268475691232
1X,500,500,R6,treeqmc_n2_v1.0.0,61531536,0.6324548874498921
1X,500,500,R7,treeqmc_n2_v1.0.0,61398965,0.6310922499743036
1X,500,500,R8,treeqmc_n2_v1.0.0,61614755,0.6333102579915716
1X,500,500,R9,treeqmc_n2_v1.0.0,61055391,0.6275608078939254
1X,500,true,R10,treeqmc_n2_v1.0.0,68215354,0.7011548360571487
1X,500,true,R11,treeqmc_n2_v1.0.0,67886808,0.6977778600061671
1X,500,true,R12,treeqmc_n2_v1.0.0,68405413,0.7031083667386165
1X,500,true,R13,treeqmc_n2_v1.0.0,67953969,0.698468177613321
1X,500,true,R14,treeqmc_n2_v1.0.0,68133423,0.7003127042861548
1X,500,true,R15,treeqmc_n2_v1.0.0,67842896,0.6973265083770172
1X,500,true,R16,treeqmc_n2_v1.0.0,67467580,0.6934688046047898
1X,500,true,R17,treeqmc_n2_v1.0.0,67737028,0.6962383389865351
1X,500,true,R18,treeqmc_n2_v1.0.0,67566180,0.6944822695035461
1X,500,true,R19,treeqmc_n2_v1.0.0,68415960,0.7032167745914277
1X,500,true,R1,treeqmc_n2_v1.0.0,67539021,0.6942031144002467
1X,500,true,R20,treeqmc_n2_v1.0.0,68504747,0.7041293760920958
1X,500,true,R2,treeqmc_n2_v1.0.0,68183794,0.7008304450611573
1X,500,true,R3,treeqmc_n2_v1.0.0,68204447,0.7010427279268168
1X,500,true,R4,treeqmc_n2_v1.0.0,68505880,0.7041410216877377
1X,500,true,R5,treeqmc_n2_v1.0.0,68682248,0.7059538287593792
1X,500,true,R6,treeqmc_n2_v1.0.0,67992240,0.6988615479494296
1X,500,true,R7,treeqmc_n2_v1.0.0,68043909,0.6993926302806044
1X,500,true,R8,treeqmc_n2_v1.0.0,68198087,0.7009773563572823
1X,500,true,R9,treeqmc_n2_v1.0.0,67844595,0.6973439716312057
1X,50,500,R10,treeqmc_n2_v1.0.0,6046240,0.6214657210401892
1X,50,500,R11,treeqmc_n2_v1.0.0,6293089,0.646838215643951
1X,50,500,R12,treeqmc_n2_v1.0.0,6118000,0.6288416075650118
1X,50,500,R13,treeqmc_n2_v1.0.0,6203989,0.6376800287799362
1X,50,500,R14,treeqmc_n2_v1.0.0,6287665,0.6462807071641484
1X,50,500,R15,treeqmc_n2_v1.0.0,6223173,0.6396518655565834
1X,50,500,R16,treeqmc_n2_v1.0.0,6000157,0.6167290574570871
1X,50,500,R17,treeqmc_n2_v1.0.0,6193768,0.6366294583204851
1X,50,500,R18,treeqmc_n2_v1.0.0,6139423,0.6310435810463563
1X,50,500,R19,treeqmc_n2_v1.0.0,6287953,0.6463103093843149
1X,50,500,R1,treeqmc_n2_v1.0.0,6212232,0.638527289546716
1X,50,500,R20,treeqmc_n2_v1.0.0,6344149,0.6520864425943057
1X,50,500,R2,treeqmc_n2_v1.0.0,6153266,0.6324664405385959
1X,50,500,R3,treeqmc_n2_v1.0.0,6206852,0.6379743036283276
1X,50,500,R4,treeqmc_n2_v1.0.0,6172433,0.6344365299619694
1X,50,500,R5,treeqmc_n2_v1.0.0,6215907,0.6389050262102991
1X,50,500,R6,treeqmc_n2_v1.0.0,6235807,0.6409504573954158
1X,50,500,R7,treeqmc_n2_v1.0.0,6172037,0.6343958269092405
1X,50,500,R8,treeqmc_n2_v1.0.0,6239115,0.6412904717853839
1X,50,500,R9,treeqmc_n2_v1.0.0,5998911,0.6166009867406722
1X,50,true,R10,treeqmc_n2_v1.0.0,6767850,0.69563675609004
1X,50,true,R11,treeqmc_n2_v1.0.0,6884112,0.7075868023435091
1X,50,true,R12,treeqmc_n2_v1.0.0,6720676,0.69078795354096
1X,50,true,R13,treeqmc_n2_v1.0.0,6824429,0.7014522561414328
1X,50,true,R14,treeqmc_n2_v1.0.0,6844693,0.7035351012437044
1X,50,true,R15,treeqmc_n2_v1.0.0,6779553,0.6968396546407647
1X,50,true,R16,treeqmc_n2_v1.0.0,6612063,0.6796241134751773
1X,50,true,R17,treeqmc_n2_v1.0.0,6851220,0.7042059821153254
1X,50,true,R18,treeqmc_n2_v1.0.0,6757727,0.6945962586082846
1X,50,true,R19,treeqmc_n2_v1.0.0,7007279,0.7202465823825676
1X,50,true,R1,treeqmc_n2_v1.0.0,6795906,0.6985205057045946
1X,50,true,R20,treeqmc_n2_v1.0.0,6955289,0.7149027649295919
1X,50,true,R2,treeqmc_n2_v1.0.0,6989196,0.7183879124267654
1X,50,true,R3,treeqmc_n2_v1.0.0,6759807,0.6948100524205982
1X,50,true,R4,treeqmc_n2_v1.0.0,6890071,0.7081993010586906
1X,50,true,R5,treeqmc_n2_v1.0.0,6818194,0.7008113886319252
1X,50,true,R6,treeqmc_n2_v1.0.0,6986443,0.7181049439819097
1X,50,true,R7,treeqmc_n2_v1.0.0,6857440,0.7048453078425326
1X,50,true,R8,treeqmc_n2_v1.0.0,6916183,0.710883235687121
1X,50,true,R9,treeqmc_n2_v1.0.0,6798932,0.6988315345873163
2X,1000,500,R10,treeqmc_n2_v1.0.0,132672424,0.6818399835543222
2X,1000,500,R11,treeqmc_n2_v1.0.0,131298423,0.6747786154794942
2X,1000,500,R12,treeqmc_n2_v1.0.0,130791911,0.6721755113577963
2X,1000,500,R13,treeqmc_n2_v1.0.0,131716027,0.6769247969986638
2X,1000,500,R14,treeqmc_n2_v1.0.0,131152794,0.6740301880974406
2X,1000,500,R15,treeqmc_n2_v1.0.0,131955567,0.6781558587727413
2X,1000,500,R16,treeqmc_n2_v1.0.0,131188404,0.6742131976564909
2X,1000,500,R17,treeqmc_n2_v1.0.0,132086146,0.6788269400760613
2X,1000,500,R18,treeqmc_n2_v1.0.0,131419383,0.6754002621029911
2X,1000,500,R19,treeqmc_n2_v1.0.0,131562909,0.6761378815911193
2X,1000,500,R1,treeqmc_n2_v1.0.0,131819417,0.6774561465721041
2X,1000,500,R20,treeqmc_n2_v1.0.0,131268268,0.6746236406619386
2X,1000,500,R2,treeqmc_n2_v1.0.0,131584272,0.6762476719087265
2X,1000,500,R3,treeqmc_n2_v1.0.0,131810545,0.6774105509302086
2X,1000,500,R4,treeqmc_n2_v1.0.0,131462911,0.6756239644362216
2X,1000,500,R5,treeqmc_n2_v1.0.0,132041344,0.6785966903073286
2X,1000,500,R6,treeqmc_n2_v1.0.0,131335893,0.6749711840888066
2X,1000,500,R7,treeqmc_n2_v1.0.0,131790700,0.6773085620310412
2X,1000,500,R8,treeqmc_n2_v1.0.0,131650183,0.6765864066193853
2X,1000,500,R9,treeqmc_n2_v1.0.0,131787536,0.677292301367047
2X,1000,true,R10,treeqmc_n2_v1.0.0,148864805,0.7650570716414842
2X,1000,true,R11,treeqmc_n2_v1.0.0,148660674,0.7640079864323157
2X,1000,true,R12,treeqmc_n2_v1.0.0,148859258,0.7650285640867509
2X,1000,true,R13,treeqmc_n2_v1.0.0,148331566,0.762316610134649
2X,1000,true,R14,treeqmc_n2_v1.0.0,148354276,0.7624333230547846
2X,1000,true,R15,treeqmc_n2_v1.0.0,148185540,0.7615661424606845
2X,1000,true,R16,treeqmc_n2_v1.0.0,148354028,0.7624320485147498
2X,1000,true,R17,treeqmc_n2_v1.0.0,148402722,0.7626823003391922
2X,1000,true,R18,treeqmc_n2_v1.0.0,148458155,0.7629671857333744
2X,1000,true,R19,treeqmc_n2_v1.0.0,148571738,0.7635509199301058
2X,1000,true,R1,treeqmc_n2_v1.0.0,148356284,0.7624436427176483
2X,1000,true,R20,treeqmc_n2_v1.0.0,148600749,0.763700015417823
2X,1000,true,R2,treeqmc_n2_v1.0.0,148557269,0.7634765597697605
2X,1000,true,R3,treeqmc_n2_v1.0.0,148639527,0.7638993061979649
2X,1000,true,R4,treeqmc_n2_v1.0.0,148559719,0.76348915099188
2X,1000,true,R5,treeqmc_n2_v1.0.0,148752248,0.7644786103402199
2X,1000,true,R6,treeqmc_n2_v1.0.0,147941747,0.7603132233528626
2X,1000,true,R7,treeqmc_n2_v1.0.0,148544453,0.76341069482989
2X,1000,true,R8,treeqmc_n2_v1.0.0,148567304,0.7635281323877069
2X,1000,true,R9,treeqmc_n2_v1.0.0,148162926,0.761449922910885
0.5X,1000,500,R10,wqfm_v1.3,110820812,0.5695385548360572
0.5X,1000,500,R11,wqfm_v1.3,110789126,0.5693757117894953
0.5X,1000,500,R12,wqfm_v1.3,110328578,0.5670088292733066
0.5X,1000,500,R13,wqfm_v1.3,110263173,0.566672695035461
0.5X,1000,500,R14,wqfm_v1.3,110442809,0.5675958937198068
0.5X,1000,500,R15,wqfm_v1.3,110424454,0.5675015623393976
0.5X,1000,500,R16,wqfm_v1.3,110249781,0.5666038698735738
0.5X,1000,500,R17,wqfm_v1.3,111068330,0.570810617740775
0.5X,1000,500,R18,wqfm_v1.3,111397879,0.5725042604584233
0.5X,1000,500,R19,wqfm_v1.3,110806838,0.5694667386165073
0.5X,1000,500,R1,wqfm_v1.3,111122882,0.5710909754342687
0.5X,1000,500,R20,wqfm_v1.3,110390878,0.5673290060643437
0.5X,1000,500,R2,wqfm_v1.3,110282815,0.5667736406619386
0.5X,1000,500,R3,wqfm_v1.3,111157207,0.5712673810257991
0.5X,1000,500,R4,wqfm_v1.3,110222312,0.5664626991468804
0.5X,1000,500,R5,wqfm_v1.3,110768154,0.569267930928153
0.5X,1000,500,R6,wqfm_v1.3,110431159,0.5675360211738103
0.5X,1000,500,R7,wqfm_v1.3,109913443,0.5648753366224689
0.5X,1000,500,R8,wqfm_v1.3,110958364,0.5702454722993113
0.5X,1000,500,R9,wqfm_v1.3,109970077,0.5651663942851269
0.5X,1000,true,R10,wqfm_v1.3,120207540,0.6177795251310515
0.5X,1000,true,R11,wqfm_v1.3,119657717,0.6149538338986535
0.5X,1000,true,R12,wqfm_v1.3,119508675,0.6141878661732963
0.5X,1000,true,R13,wqfm_v1.3,119247521,0.6128457241237537
0.5X,1000,true,R14,wqfm_v1.3,119651754,0.6149231884057971
0.5X,1000,true,R15,wqfm_v1.3,119332027,0.6132800236406619
0.5X,1000,true,R16,wqfm_v1.3,119747334,0.6154144002466851
0.5X,1000,true,R17,wqfm_v1.3,120837086,0.6210149347312159
0.5X,1000,true,R18,wqfm_v1.3,120234791,0.61791957549594
0.5X,1000,true,R19,wqfm_v1.3,119496754,0.6141266008839552
0.5X,1000,true,R1,wqfm_v1.3,120398635,0.6187616147599959
