SCAL,NGEN,NBPS,REPL,MTHD,NODE,real,user,sys
noscale,50g,500b,R17,treeqmc_n2_v1.0.0,heron01,0m0.274s,0m0.264s,0m0.003s
noscale,50g,500b,R18,treeqmc_n2_v1.0.0,heron07,0m0.275s,0m0.268s,0m0.002s
noscale,50g,500b,R19,treeqmc_n2_v1.0.0,heron09,0m0.275s,0m0.269s,0m0.002s
noscale,50g,500b,R1,treeqmc_n2_v1.0.0,heron02,0m0.277s,0m0.268s,0m0.003s
noscale,50g,500b,R20,treeqmc_n2_v1.0.0,heron10,0m0.274s,0m0.268s,0m0.001s
noscale,50g,500b,R2,treeqmc_n2_v1.0.0,heron11,0m0.273s,0m0.264s,0m0.004s
noscale,50g,500b,R3,treeqmc_n2_v1.0.0,heron05,0m0.272s,0m0.264s,0m0.003s
noscale,50g,500b,R4,treeqmc_n2_v1.0.0,heron06,0m0.276s,0m0.267s,0m0.003s
noscale,50g,500b,R5,treeqmc_n2_v1.0.0,heron07,0m0.273s,0m0.263s,0m0.004s
noscale,50g,500b,R6,treeqmc_n2_v1.0.0,heron01,0m0.271s,0m0.262s,0m0.002s
noscale,50g,500b,R7,treeqmc_n2_v1.0.0,heron00,0m0.524s,0m0.513s,0m0.005s
noscale,50g,500b,R8,treeqmc_n2_v1.0.0,heron09,0m0.277s,0m0.267s,0m0.004s
noscale,50g,500b,R9,treeqmc_n2_v1.0.0,heron10,0m0.273s,0m0.265s,0m0.002s
noscale,800g,500b,R10,treeqmc_n2_v1.0.0,heron03,0m4.101s,0m4.061s,0m0.032s
noscale,800g,500b,R11,treeqmc_n2_v1.0.0,heron05,0m4.065s,0m4.051s,0m0.007s
noscale,800g,500b,R12,treeqmc_n2_v1.0.0,heron11,0m4.082s,0m4.064s,0m0.011s
noscale,800g,500b,R13,treeqmc_n2_v1.0.0,heron09,0m4.067s,0m4.041s,0m0.019s
noscale,800g,500b,R14,treeqmc_n2_v1.0.0,heron06,0m4.048s,0m4.026s,0m0.016s
noscale,800g,500b,R15,treeqmc_n2_v1.0.0,heron07,0m4.063s,0m4.048s,0m0.010s
noscale,800g,500b,R16,treeqmc_n2_v1.0.0,heron10,0m4.041s,0m4.016s,0m0.018s
noscale,800g,500b,R17,treeqmc_n2_v1.0.0,heron08,0m4.071s,0m4.050s,0m0.016s
noscale,800g,500b,R18,treeqmc_n2_v1.0.0,heron01,0m4.074s,0m4.051s,0m0.016s
noscale,800g,500b,R19,treeqmc_n2_v1.0.0,heron02,0m4.053s,0m4.028s,0m0.019s
noscale,800g,500b,R1,treeqmc_n2_v1.0.0,heron09,0m4.072s,0m4.051s,0m0.014s
noscale,800g,500b,R20,treeqmc_n2_v1.0.0,heron04,0m4.069s,0m4.050s,0m0.013s
noscale,800g,500b,R2,treeqmc_n2_v1.0.0,heron06,0m4.074s,0m4.052s,0m0.015s
noscale,800g,500b,R3,treeqmc_n2_v1.0.0,heron07,0m4.082s,0m4.061s,0m0.014s
noscale,800g,500b,R4,treeqmc_n2_v1.0.0,heron00,0m7.886s,0m7.845s,0m0.034s
noscale,800g,500b,R5,treeqmc_n2_v1.0.0,heron10,0m4.089s,0m4.062s,0m0.021s
noscale,800g,500b,R6,treeqmc_n2_v1.0.0,heron08,0m4.048s,0m4.023s,0m0.018s
noscale,800g,500b,R7,treeqmc_n2_v1.0.0,heron01,0m4.078s,0m4.047s,0m0.020s
noscale,800g,500b,R8,treeqmc_n2_v1.0.0,heron02,0m4.102s,0m4.073s,0m0.021s
noscale,800g,500b,R9,treeqmc_n2_v1.0.0,heron04,0m4.045s,0m4.024s,0m0.014s
scale2d,200g,500b,R10,treeqmc_n2_v1.0.0,heron06,0m1.023s,0m1.013s,0m0.005s
scale2d,200g,500b,R11,treeqmc_n2_v1.0.0,heron05,0m1.039s,0m1.027s,0m0.007s
scale2d,200g,500b,R12,treeqmc_n2_v1.0.0,heron03,0m1.030s,0m1.019s,0m0.006s
scale2d,200g,500b,R13,treeqmc_n2_v1.0.0,heron07,0m1.033s,0m1.023s,0m0.004s
scale2d,200g,500b,R14,treeqmc_n2_v1.0.0,heron09,0m1.038s,0m1.028s,0m0.005s
scale2d,200g,500b,R15,treeqmc_n2_v1.0.0,heron01,0m1.036s,0m1.026s,0m0.003s
scale2d,200g,500b,R16,treeqmc_n2_v1.0.0,heron10,0m1.032s,0m1.022s,0m0.005s
scale2d,200g,500b,R17,treeqmc_n2_v1.0.0,heron11,0m1.033s,0m1.022s,0m0.005s
scale2d,200g,500b,R18,treeqmc_n2_v1.0.0,heron08,0m1.043s,0m1.035s,0m0.002s
scale2d,200g,500b,R19,treeqmc_n2_v1.0.0,heron06,0m1.027s,0m1.015s,0m0.006s
scale2d,200g,500b,R1,treeqmc_n2_v1.0.0,heron11,0m1.026s,0m1.015s,0m0.005s
scale2d,200g,500b,R20,treeqmc_n2_v1.0.0,heron03,0m1.024s,0m1.017s,0m0.002s
scale2d,200g,500b,R2,treeqmc_n2_v1.0.0,heron07,0m1.033s,0m1.021s,0m0.007s
scale2d,200g,500b,R3,treeqmc_n2_v1.0.0,heron09,0m1.030s,0m1.020s,0m0.004s
scale2d,200g,500b,R4,treeqmc_n2_v1.0.0,heron00,0m2.008s,0m1.991s,0m0.011s
scale2d,200g,500b,R5,treeqmc_n2_v1.0.0,heron10,0m1.029s,0m1.017s,0m0.005s
scale2d,200g,500b,R6,treeqmc_n2_v1.0.0,heron11,0m1.033s,0m1.021s,0m0.007s
scale2d,200g,500b,R7,treeqmc_n2_v1.0.0,heron04,0m1.031s,0m1.019s,0m0.005s
scale2d,200g,500b,R8,treeqmc_n2_v1.0.0,heron02,0m1.032s,0m1.022s,0m0.006s
scale2d,200g,500b,R9,treeqmc_n2_v1.0.0,heron08,0m1.024s,0m1.016s,0m0.002s
scale2u,200g,500b,R10,treeqmc_n2_v1.0.0,heron02,0m1.018s,0m1.005s,0m0.007s
scale2u,200g,500b,R11,treeqmc_n2_v1.0.0,heron05,0m1.014s,0m1.002s,0m0.006s
scale2u,200g,500b,R12,treeqmc_n2_v1.0.0,heron11,0m1.012s,0m1.002s,0m0.004s
scale2u,200g,500b,R13,treeqmc_n2_v1.0.0,heron03,0m1.012s,0m1.001s,0m0.006s
scale2u,200g,500b,R14,treeqmc_n2_v1.0.0,heron06,0m1.008s,0m0.997s,0m0.005s
scale2u,200g,500b,R15,treeqmc_n2_v1.0.0,heron07,0m1.015s,0m1.002s,0m0.007s
scale2u,200g,500b,R16,treeqmc_n2_v1.0.0,heron08,0m1.017s,0m1.009s,0m0.003s
scale2u,200g,500b,R17,treeqmc_n2_v1.0.0,heron01,0m1.007s,0m0.996s,0m0.004s
scale2u,200g,500b,R18,treeqmc_n2_v1.0.0,heron09,0m1.008s,0m1.002s,0m0.001s
scale2u,200g,500b,R19,treeqmc_n2_v1.0.0,heron10,0m1.009s,0m1.001s,0m0.003s
scale2u,200g,500b,R1,treeqmc_n2_v1.0.0,heron02,0m1.015s,0m1.006s,0m0.003s
scale2u,200g,500b,R20,treeqmc_n2_v1.0.0,heron04,0m1.009s,0m0.998s,0m0.006s
scale2u,200g,500b,R2,treeqmc_n2_v1.0.0,heron04,0m1.001s,0m0.991s,0m0.005s
scale2u,200g,500b,R3,treeqmc_n2_v1.0.0,heron05,0m1.017s,0m1.007s,0m0.005s
scale2u,200g,500b,R4,treeqmc_n2_v1.0.0,heron01,0m1.011s,0m1.000s,0m0.004s
scale2u,200g,500b,R5,treeqmc_n2_v1.0.0,heron09,0m1.013s,0m1.005s,0m0.002s
scale2u,200g,500b,R6,treeqmc_n2_v1.0.0,heron07,0m1.009s,0m0.997s,0m0.006s
scale2u,200g,500b,R7,treeqmc_n2_v1.0.0,heron00,0m1.948s,0m1.932s,0m0.010s
scale2u,200g,500b,R8,treeqmc_n2_v1.0.0,heron10,0m1.018s,0m1.003s,0m0.010s
scale2u,200g,500b,R9,treeqmc_n2_v1.0.0,heron04,0m1.006s,0m0.998s,0m0.004s
noscale,100g,500b,R10,wqmc_v3.0,heron01,0m0.572s,0m0.557s,0m0.009s
noscale,100g,500b,R11,wqmc_v3.0,heron09,0m0.579s,0m0.563s,0m0.008s
noscale,100g,500b,R12,wqmc_v3.0,heron10,0m0.570s,0m0.556s,0m0.006s
noscale,100g,500b,R13,wqmc_v3.0,heron04,0m0.581s,0m0.563s,0m0.010s
noscale,100g,500b,R14,wqmc_v3.0,heron03,0m0.594s,0m0.559s,0m0.009s
noscale,100g,500b,R15,wqmc_v3.0,heron08,0m0.586s,0m0.572s,0m0.007s
noscale,100g,500b,R16,wqmc_v3.0,heron02,0m0.575s,0m0.562s,0m0.005s
noscale,100g,500b,R17,wqmc_v3.0,heron11,0m0.576s,0m0.559s,0m0.009s
noscale,100g,500b,R18,wqmc_v3.0,heron05,0m0.572s,0m0.557s,0m0.007s
noscale,100g,500b,R19,wqmc_v3.0,heron06,0m0.579s,0m0.560s,0m0.012s
noscale,100g,500b,R1,wqmc_v3.0,heron04,0m0.579s,0m0.562s,0m0.009s
noscale,100g,500b,R20,wqmc_v3.0,heron07,0m0.580s,0m0.558s,0m0.013s
noscale,100g,500b,R2,wqmc_v3.0,heron03,0m0.573s,0m0.556s,0m0.010s
noscale,100g,500b,R3,wqmc_v3.0,heron00,0m1.106s,0m1.085s,0m0.014s
noscale,100g,500b,R4,wqmc_v3.0,heron08,0m0.587s,0m0.570s,0m0.008s
noscale,100g,500b,R5,wqmc_v3.0,heron02,0m0.575s,0m0.560s,0m0.007s
noscale,100g,500b,R6,wqmc_v3.0,heron11,0m0.570s,0m0.554s,0m0.008s
noscale,100g,500b,R7,wqmc_v3.0,heron05,0m0.573s,0m0.548s,0m0.018s
noscale,100g,500b,R8,wqmc_v3.0,heron06,0m0.583s,0m0.569s,0m0.008s
noscale,100g,500b,R9,wqmc_v3.0,heron07,0m0.579s,0m0.566s,0m0.005s
noscale,200g,1000b,R10,wqmc_v3.0,heron10,0m0.583s,0m0.564s,0m0.010s
noscale,200g,1000b,R11,wqmc_v3.0,heron04,0m0.592s,0m0.576s,0m0.008s
noscale,200g,1000b,R12,wqmc_v3.0,heron03,0m0.591s,0m0.572s,0m0.012s
noscale,200g,1000b,R13,wqmc_v3.0,heron05,0m0.582s,0m0.568s,0m0.007s
noscale,200g,1000b,R14,wqmc_v3.0,heron08,0m0.593s,0m0.576s,0m0.010s
noscale,200g,1000b,R15,wqmc_v3.0,heron11,0m0.585s,0m0.568s,0m0.010s
noscale,200g,1000b,R16,wqmc_v3.0,heron02,0m0.585s,0m0.575s,0m0.004s
noscale,200g,1000b,R17,wqmc_v3.0,heron06,0m0.581s,0m0.568s,0m0.006s
noscale,200g,1000b,R18,wqmc_v3.0,heron01,0m0.589s,0m0.571s,0m0.011s
noscale,200g,1000b,R19,wqmc_v3.0,heron07,0m0.588s,0m0.569s,0m0.012s
noscale,200g,1000b,R1,wqmc_v3.0,heron05,0m0.581s,0m0.566s,0m0.007s
noscale,200g,1000b,R20,wqmc_v3.0,heron09,0m0.588s,0m0.570s,0m0.011s
noscale,200g,1000b,R2,wqmc_v3.0,heron08,0m0.588s,0m0.567s,0m0.014s
noscale,200g,1000b,R3,wqmc_v3.0,heron11,0m0.590s,0m0.573s,0m0.009s
noscale,200g,1000b,R4,wqmc_v3.0,heron02,0m0.590s,0m0.576s,0m0.006s
noscale,200g,1000b,R5,wqmc_v3.0,heron07,0m0.594s,0m0.572s,0m0.014s
noscale,200g,1000b,R6,wqmc_v3.0,heron06,0m0.585s,0m0.567s,0m0.010s
noscale,200g,1000b,R7,wqmc_v3.0,heron01,0m0.599s,0m0.574s,0m0.008s
noscale,200g,1000b,R8,wqmc_v3.0,heron09,0m0.597s,0m0.580s,0m0.009s
noscale,200g,1000b,R9,wqmc_v3.0,heron00,0m1.120s,0m1.098s,0m0.014s
noscale,200g,1500b,R10,wqmc_v3.0,heron06,0m0.583s,0m0.563s,0m0.012s
noscale,200g,1500b,R11,wqmc_v3.0,heron07,0m0.594s,0m0.573s,0m0.013s
noscale,200g,1500b,R12,wqmc_v3.0,heron09,0m0.585s,0m0.572s,0m0.005s
noscale,200g,1500b,R13,wqmc_v3.0,heron10,0m0.589s,0m0.568s,0m0.012s
noscale,200g,1500b,R14,wqmc_v3.0,heron04,0m0.588s,0m0.570s,0m0.011s
noscale,200g,1500b,R15,wqmc_v3.0,heron03,0m0.592s,0m0.577s,0m0.005s
noscale,200g,1500b,R16,wqmc_v3.0,heron08,0m0.591s,0m0.574s,0m0.009s
noscale,200g,1500b,R17,wqmc_v3.0,heron05,0m0.581s,0m0.567s,0m0.007s
noscale,200g,1500b,R18,wqmc_v3.0,heron02,0m0.592s,0m0.580s,0m0.005s
noscale,200g,1500b,R19,wqmc_v3.0,heron11,0m0.588s,0m0.565s,0m0.015s
noscale,200g,1500b,R1,wqmc_v3.0,heron10,0m0.584s,0m0.567s,0m0.010s
noscale,200g,1500b,R20,wqmc_v3.0,heron06,0m0.596s,0m0.576s,0m0.007s
noscale,200g,1500b,R2,wqmc_v3.0,heron04,0m0.586s,0m0.574s,0m0.005s
noscale,200g,1500b,R3,wqmc_v3.0,heron03,0m0.589s,0m0.571s,0m0.011s
noscale,200g,1500b,R4,wqmc_v3.0,heron00,0m0.898s,0m0.877s,0m0.015s
noscale,200g,1500b,R5,wqmc_v3.0,heron08,0m0.596s,0m0.576s,0m0.013s
noscale,200g,1500b,R6,wqmc_v3.0,heron05,0m0.581s,0m0.565s,0m0.007s
noscale,200g,1500b,R7,wqmc_v3.0,heron11,0m0.591s,0m0.575s,0m0.008s
noscale,200g,1500b,R8,wqmc_v3.0,heron02,0m0.593s,0m0.576s,0m0.009s
noscale,200g,1500b,R9,wqmc_v3.0,heron01,0m0.585s,0m0.570s,0m0.007s
noscale,200g,250b,R10,wqmc_v3.0,heron00,0m1.139s,0m1.111s,0m0.020s
noscale,200g,250b,R11,wqmc_v3.0,heron10,0m0.596s,0m0.584s,0m0.004s
noscale,200g,250b,R12,wqmc_v3.0,heron04,0m0.598s,0m0.584s,0m0.007s
noscale,200g,250b,R13,wqmc_v3.0,heron05,0m0.605s,0m0.577s,0m0.006s
noscale,200g,250b,R14,wqmc_v3.0,heron03,0m0.597s,0m0.578s,0m0.013s
noscale,200g,250b,R15,wqmc_v3.0,heron11,0m0.590s,0m0.571s,0m0.011s
noscale,200g,250b,R16,wqmc_v3.0,heron02,0m0.594s,0m0.583s,0m0.005s
noscale,200g,250b,R17,wqmc_v3.0,heron06,0m0.594s,0m0.575s,0m0.012s
noscale,200g,250b,R18,wqmc_v3.0,heron08,0m0.605s,0m0.590s,0m0.007s
noscale,200g,250b,R19,wqmc_v3.0,heron07,0m0.603s,0m0.584s,0m0.011s
noscale,200g,250b,R1,wqmc_v3.0,heron03,0m0.596s,0m0.580s,0m0.007s
noscale,200g,250b,R20,wqmc_v3.0,heron01,0m0.588s,0m0.574s,0m0.007s
noscale,200g,250b,R2,wqmc_v3.0,heron02,0m0.587s,0m0.570s,0m0.011s
noscale,200g,250b,R3,wqmc_v3.0,heron05,0m0.596s,0m0.581s,0m0.008s
noscale,200g,250b,R4,wqmc_v3.0,heron08,0m0.605s,0m0.594s,0m0.004s
noscale,200g,250b,R5,wqmc_v3.0,heron11,0m0.592s,0m0.573s,0m0.013s
noscale,200g,250b,R6,wqmc_v3.0,heron06,0m0.590s,0m0.577s,0m0.005s
noscale,200g,250b,R7,wqmc_v3.0,heron07,0m0.591s,0m0.572s,0m0.012s
noscale,200g,250b,R8,wqmc_v3.0,heron01,0m0.592s,0m0.577s,0m0.007s
noscale,200g,250b,R9,wqmc_v3.0,heron09,0m0.611s,0m0.580s,0m0.008s
noscale,200g,500b,R10,wqmc_v3.0,heron09,0m0.595s,0m0.567s,0m0.014s
noscale,200g,500b,R11,wqmc_v3.0,heron10,0m0.790s,0m0.578s,0m0.007s
noscale,200g,500b,R12,wqmc_v3.0,heron11,0m0.970s,0m0.579s,0m0.008s
noscale,200g,500b,R13,wqmc_v3.0,heron10,0m0.607s,0m0.576s,0m0.011s
noscale,200g,500b,R14,wqmc_v3.0,heron04,0m0.590s,0m0.569s,0m0.015s
noscale,200g,500b,R15,wqmc_v3.0,heron02,0m0.584s,0m0.563s,0m0.015s
noscale,200g,500b,R16,wqmc_v3.0,heron01,0m0.587s,0m0.575s,0m0.005s
noscale,200g,500b,R17,wqmc_v3.0,heron06,0m0.592s,0m0.573s,0m0.012s
noscale,200g,500b,R18,wqmc_v3.0,heron05,0m0.603s,0m0.571s,0m0.011s
noscale,200g,500b,R19,wqmc_v3.0,heron03,0m0.594s,0m0.579s,0m0.007s
noscale,200g,500b,R1,wqmc_v3.0,heron00,0m1.135s,0m1.103s,0m0.020s
noscale,200g,500b,R20,wqmc_v3.0,heron08,0m0.600s,0m0.582s,0m0.011s
noscale,200g,500b,R2,wqmc_v3.0,heron01,0m0.593s,0m0.567s,0m0.015s
noscale,200g,500b,R3,wqmc_v3.0,heron02,0m0.793s,0m0.569s,0m0.013s
noscale,200g,500b,R4,wqmc_v3.0,heron03,0m0.742s,0m0.581s,0m0.004s
noscale,200g,500b,R5,wqmc_v3.0,heron04,0m0.614s,0m0.574s,0m0.014s
noscale,200g,500b,R6,wqmc_v3.0,heron05,0m0.592s,0m0.567s,0m0.012s
noscale,200g,500b,R7,wqmc_v3.0,heron06,0m0.611s,0m0.577s,0m0.005s
noscale,200g,500b,R8,wqmc_v3.0,heron07,0m0.922s,0m0.579s,0m0.012s
noscale,200g,500b,R9,wqmc_v3.0,heron08,0m0.605s,0m0.584s,0m0.009s
noscale,200g,true,R10,wqmc_v3.0,heron11,0m0.591s,0m0.573s,0m0.011s
noscale,200g,true,R11,wqmc_v3.0,heron05,0m0.596s,0m0.577s,0m0.012s
noscale,200g,true,R12,wqmc_v3.0,heron06,0m0.607s,0m0.571s,0m0.009s
noscale,200g,true,R13,wqmc_v3.0,heron01,0m0.591s,0m0.575s,0m0.009s
noscale,200g,true,R14,wqmc_v3.0,heron07,0m0.595s,0m0.578s,0m0.010s
noscale,200g,true,R15,wqmc_v3.0,heron09,0m0.592s,0m0.579s,0m0.006s
noscale,200g,true,R16,wqmc_v3.0,heron10,0m0.589s,0m0.569s,0m0.012s
noscale,200g,true,R17,wqmc_v3.0,heron04,0m0.589s,0m0.575s,0m0.007s
noscale,200g,true,R18,wqmc_v3.0,heron03,0m0.595s,0m0.578s,0m0.008s
noscale,200g,true,R19,wqmc_v3.0,heron08,0m0.600s,0m0.584s,0m0.009s
noscale,200g,true,R1,wqmc_v3.0,heron01,0m0.588s,0m0.578s,0m0.002s
noscale,200g,true,R20,wqmc_v3.0,heron02,0m0.590s,0m0.576s,0m0.006s
noscale,200g,true,R2,wqmc_v3.0,heron07,0m0.595s,0m0.571s,0m0.005s
noscale,200g,true,R3,wqmc_v3.0,heron09,0m0.593s,0m0.574s,0m0.011s
noscale,200g,true,R4,wqmc_v3.0,heron10,0m0.594s,0m0.583s,0m0.004s
noscale,200g,true,R5,wqmc_v3.0,heron04,0m0.601s,0m0.590s,0m0.004s
noscale,200g,true,R6,wqmc_v3.0,heron03,0m0.592s,0m0.568s,0m0.015s
noscale,200g,true,R7,wqmc_v3.0,heron00,0m1.149s,0m1.109s,0m0.015s
noscale,200g,true,R8,wqmc_v3.0,heron02,0m0.596s,0m0.581s,0m0.008s
noscale,200g,true,R9,wqmc_v3.0,heron08,0m0.599s,0m0.582s,0m0.010s
noscale,25g,500b,R10,wqmc_v3.0,heron00,0m1.022s,0m1.000s,0m0.015s
noscale,25g,500b,R11,wqmc_v3.0,heron11,0m0.538s,0m0.523s,0m0.006s
noscale,25g,500b,R12,wqmc_v3.0,heron05,0m0.531s,0m0.519s,0m0.004s
noscale,25g,500b,R13,wqmc_v3.0,heron06,0m0.578s,0m0.532s,0m0.005s
noscale,25g,500b,R14,wqmc_v3.0,heron07,0m0.529s,0m0.516s,0m0.006s
noscale,25g,500b,R15,wqmc_v3.0,heron01,0m0.539s,0m0.523s,0m0.008s
noscale,25g,500b,R16,wqmc_v3.0,heron09,0m0.549s,0m0.532s,0m0.009s
noscale,25g,500b,R17,wqmc_v3.0,heron10,0m0.533s,0m0.523s,0m0.002s
noscale,25g,500b,R18,wqmc_v3.0,heron04,0m0.536s,0m0.520s,0m0.009s
noscale,25g,500b,R19,wqmc_v3.0,heron03,0m0.555s,0m0.539s,0m0.008s
noscale,25g,500b,R1,wqmc_v3.0,heron11,0m0.529s,0m0.516s,0m0.006s
noscale,25g,500b,R20,wqmc_v3.0,heron08,0m0.545s,0m0.532s,0m0.005s
noscale,25g,500b,R2,wqmc_v3.0,heron05,0m0.535s,0m0.523s,0m0.005s
noscale,25g,500b,R3,wqmc_v3.0,heron06,0m0.535s,0m0.522s,0m0.006s
noscale,25g,500b,R4,wqmc_v3.0,heron01,0m0.547s,0m0.532s,0m0.009s
noscale,25g,500b,R5,wqmc_v3.0,heron07,0m0.533s,0m0.521s,0m0.004s
noscale,25g,500b,R6,wqmc_v3.0,heron09,0m0.527s,0m0.513s,0m0.006s
noscale,25g,500b,R7,wqmc_v3.0,heron10,0m0.536s,0m0.523s,0m0.006s
noscale,25g,500b,R8,wqmc_v3.0,heron04,0m0.531s,0m0.517s,0m0.007s
noscale,25g,500b,R9,wqmc_v3.0,heron03,0m0.549s,0m0.530s,0m0.011s
noscale,400g,500b,R10,wqmc_v3.0,heron09,0m0.601s,0m0.587s,0m0.007s
noscale,400g,500b,R11,wqmc_v3.0,heron06,0m0.600s,0m0.583s,0m0.011s
noscale,400g,500b,R12,wqmc_v3.0,heron07,0m0.594s,0m0.581s,0m0.007s
noscale,400g,500b,R13,wqmc_v3.0,heron10,0m0.597s,0m0.581s,0m0.008s
noscale,400g,500b,R14,wqmc_v3.0,heron08,0m0.604s,0m0.591s,0m0.005s
noscale,400g,500b,R15,wqmc_v3.0,heron01,0m0.593s,0m0.578s,0m0.007s
noscale,400g,500b,R16,wqmc_v3.0,heron02,0m0.595s,0m0.579s,0m0.007s
noscale,400g,500b,R17,wqmc_v3.0,heron04,0m0.601s,0m0.584s,0m0.010s
noscale,400g,500b,R18,wqmc_v3.0,heron03,0m0.600s,0m0.577s,0m0.015s
noscale,400g,500b,R19,wqmc_v3.0,heron05,0m0.593s,0m0.577s,0m0.009s
noscale,400g,500b,R1,wqmc_v3.0,heron10,0m0.605s,0m0.581s,0m0.006s
noscale,400g,500b,R20,wqmc_v3.0,heron11,0m0.625s,0m0.579s,0m0.013s
noscale,400g,500b,R2,wqmc_v3.0,heron08,0m0.634s,0m0.590s,0m0.005s
noscale,400g,500b,R3,wqmc_v3.0,heron01,0m0.592s,0m0.576s,0m0.009s
noscale,400g,500b,R4,wqmc_v3.0,heron02,0m0.596s,0m0.585s,0m0.004s
noscale,400g,500b,R5,wqmc_v3.0,heron00,0m1.146s,0m1.124s,0m0.015s
noscale,400g,500b,R6,wqmc_v3.0,heron03,0m0.597s,0m0.582s,0m0.007s
noscale,400g,500b,R7,wqmc_v3.0,heron04,0m0.599s,0m0.583s,0m0.009s
noscale,400g,500b,R8,wqmc_v3.0,heron11,0m0.594s,0m0.572s,0m0.015s
noscale,400g,500b,R9,wqmc_v3.0,heron05,0m0.596s,0m0.581s,0m0.009s
noscale,50g,500b,R10,wqmc_v3.0,heron04,0m0.551s,0m0.535s,0m0.009s
noscale,50g,500b,R11,wqmc_v3.0,heron03,0m0.560s,0m0.547s,0m0.006s
noscale,50g,500b,R12,wqmc_v3.0,heron08,0m0.558s,0m0.543s,0m0.007s
noscale,50g,500b,R13,wqmc_v3.0,heron02,0m0.560s,0m0.551s,0m0.003s
noscale,50g,500b,R14,wqmc_v3.0,heron11,0m0.554s,0m0.538s,0m0.008s
noscale,50g,500b,R15,wqmc_v3.0,heron05,0m0.568s,0m0.554s,0m0.006s
noscale,50g,500b,R16,wqmc_v3.0,heron06,0m0.564s,0m0.549s,0m0.009s
noscale,50g,500b,R17,wqmc_v3.0,heron01,0m0.551s,0m0.535s,0m0.009s
noscale,50g,500b,R18,wqmc_v3.0,heron07,0m0.568s,0m0.550s,0m0.008s
noscale,50g,500b,R19,wqmc_v3.0,heron09,0m0.563s,0m0.553s,0m0.003s
noscale,50g,500b,R1,wqmc_v3.0,heron02,0m0.573s,0m0.546s,0m0.004s
noscale,50g,500b,R20,wqmc_v3.0,heron10,0m0.566s,0m0.552s,0m0.006s
noscale,50g,500b,R2,wqmc_v3.0,heron11,0m0.550s,0m0.535s,0m0.008s
noscale,50g,500b,R3,wqmc_v3.0,heron05,0m0.564s,0m0.549s,0m0.008s
noscale,50g,500b,R4,wqmc_v3.0,heron06,0m0.569s,0m0.552s,0m0.009s
noscale,50g,500b,R5,wqmc_v3.0,heron07,0m0.566s,0m0.550s,0m0.004s
noscale,50g,500b,R6,wqmc_v3.0,heron01,0m0.556s,0m0.539s,0m0.010s
noscale,50g,500b,R7,wqmc_v3.0,heron00,0m1.080s,0m1.057s,0m0.015s
noscale,50g,500b,R8,wqmc_v3.0,heron09,0m0.568s,0m0.554s,0m0.007s
noscale,50g,500b,R9,wqmc_v3.0,heron10,0m0.563s,0m0.546s,0m0.010s
noscale,800g,500b,R10,wqmc_v3.0,heron03,0m0.606s,0m0.595s,0m0.004s
noscale,800g,500b,R11,wqmc_v3.0,heron05,0m0.596s,0m0.581s,0m0.009s
noscale,800g,500b,R12,wqmc_v3.0,heron11,0m0.603s,0m0.585s,0m0.010s
noscale,800g,500b,R13,wqmc_v3.0,heron09,0m0.605s,0m0.587s,0m0.011s
noscale,800g,500b,R14,wqmc_v3.0,heron06,0m0.602s,0m0.586s,0m0.009s
noscale,800g,500b,R15,wqmc_v3.0,heron07,0m0.601s,0m0.586s,0m0.008s
noscale,800g,500b,R16,wqmc_v3.0,heron10,0m0.600s,0m0.584s,0m0.008s
noscale,800g,500b,R17,wqmc_v3.0,heron08,0m0.614s,0m0.596s,0m0.010s
noscale,800g,500b,R18,wqmc_v3.0,heron01,0m0.599s,0m0.579s,0m0.012s
noscale,800g,500b,R19,wqmc_v3.0,heron02,0m0.600s,0m0.585s,0m0.008s
noscale,800g,500b,R1,wqmc_v3.0,heron09,0m0.607s,0m0.586s,0m0.014s
noscale,800g,500b,R20,wqmc_v3.0,heron04,0m0.603s,0m0.585s,0m0.011s
noscale,800g,500b,R2,wqmc_v3.0,heron06,0m0.601s,0m0.580s,0m0.014s
noscale,800g,500b,R3,wqmc_v3.0,heron07,0m0.601s,0m0.582s,0m0.012s
noscale,800g,500b,R4,wqmc_v3.0,heron00,0m1.154s,0m1.126s,0m0.021s
noscale,800g,500b,R5,wqmc_v3.0,heron10,0m0.601s,0m0.581s,0m0.013s
noscale,800g,500b,R6,wqmc_v3.0,heron08,0m0.609s,0m0.595s,0m0.006s
noscale,800g,500b,R7,wqmc_v3.0,heron01,0m0.599s,0m0.584s,0m0.008s
noscale,800g,500b,R8,wqmc_v3.0,heron02,0m0.598s,0m0.582s,0m0.009s
noscale,800g,500b,R9,wqmc_v3.0,heron04,0m0.604s,0m0.590s,0m0.007s
scale2d,200g,500b,R10,wqmc_v3.0,heron06,0m0.502s,0m0.485s,0m0.009s
scale2d,200g,500b,R11,wqmc_v3.0,heron05,0m0.514s,0m0.500s,0m0.006s
scale2d,200g,500b,R12,wqmc_v3.0,heron03,0m0.519s,0m0.502s,0m0.009s
scale2d,200g,500b,R13,wqmc_v3.0,heron07,0m0.515s,0m0.493s,0m0.013s
scale2d,200g,500b,R14,wqmc_v3.0,heron09,0m0.580s,0m0.563s,0m0.009s
scale2d,200g,500b,R15,wqmc_v3.0,heron01,0m0.507s,0m0.492s,0m0.008s
scale2d,200g,500b,R16,wqmc_v3.0,heron10,0m0.501s,0m0.477s,0m0.016s
