NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
10,2000000,1e-06,13,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron00,0,0.0,0.8396363636363636,0.183,0.0
10,2000000,1e-06,13,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron00,0,0.0,0.8396363636363636,0.187,0.0
10,2000000,1e-06,13,estimatedgenetre,250,astral_3_v5.7.7,heron00,0,0.0,0.8396363636363636,1.98,0.0
10,2000000,1e-06,13,estimatedgenetre,250,fastral,heron00,0,0.0,0.8396363636363636,7.1160000000000005,0.0
10,2000000,1e-06,13,estimatedgenetre,250,wqfm_v1.3,heron00,0,0.0,0.8396363636363636,7.03,0.8005689900426742
10,2000000,1e-06,13,estimatedgenetre,250,wqmc_v3.0,heron00,0,0.0,0.8396363636363636,5.797999999999999,0.9706795446705758
10,2000000,1e-06,13,estimatedgenetre,250,TRUE,heron00,0,0.0,0.8396363636363636,0.0,0.0
10,2000000,1e-06,14,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0,0.0,0.7732578835602145,0.098,0.0
10,2000000,1e-06,14,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron01,0,0.0,0.7732578835602145,0.095,0.0
10,2000000,1e-06,14,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,0,0.0,0.7732578835602145,0.095,0.0
10,2000000,1e-06,14,estimatedgenetre,250,astral_3_v5.7.7,heron01,0,0.0,0.7732578835602145,1.338,0.0
10,2000000,1e-06,14,estimatedgenetre,250,fastral,heron01,0,0.0,0.7732578835602145,4.902,0.0
10,2000000,1e-06,14,estimatedgenetre,250,wqfm_v1.3,heron01,0,0.0,0.7732578835602145,4.375,0.8306285714285714
10,2000000,1e-06,14,estimatedgenetre,250,wqmc_v3.0,heron01,0,0.0,0.7732578835602145,3.755,0.9677762982689748
10,2000000,1e-06,14,estimatedgenetre,250,TRUE,heron01,0,0.0,0.7732578835602145,0.0,0.0
10,2000000,1e-06,15,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0,0.0,0.840366816676573,0.09699999999999999,0.0
10,2000000,1e-06,15,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron02,0,0.0,0.840366816676573,0.091,0.0
10,2000000,1e-06,15,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron02,0,0.0,0.840366816676573,0.092,0.0
10,2000000,1e-06,15,estimatedgenetre,250,astral_3_v5.7.7,heron02,0,0.0,0.840366816676573,1.169,0.0
10,2000000,1e-06,15,estimatedgenetre,250,fastral,heron02,0,0.0,0.840366816676573,4.908,0.0
10,2000000,1e-06,15,estimatedgenetre,250,wqfm_v1.3,heron02,0,0.0,0.840366816676573,4.419,0.8259787282190542
10,2000000,1e-06,15,estimatedgenetre,250,wqmc_v3.0,heron02,0,0.0,0.840366816676573,3.747,0.9741126234320792
10,2000000,1e-06,15,estimatedgenetre,250,TRUE,heron02,0,0.0,0.840366816676573,0.0,0.0
10,2000000,1e-06,16,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,0,0.0,0.8562909090909091,0.096,0.0
10,2000000,1e-06,16,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron03,0,0.0,0.8562909090909091,0.094,0.0
10,2000000,1e-06,16,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,0,0.0,0.8562909090909091,0.094,0.0
10,2000000,1e-06,16,estimatedgenetre,250,astral_3_v5.7.7,heron03,0,0.0,0.8562909090909091,1.167,0.0
10,2000000,1e-06,16,estimatedgenetre,250,fastral,heron03,0,0.0,0.8562909090909091,5.0360000000000005,0.0
10,2000000,1e-06,16,estimatedgenetre,250,wqfm_v1.3,heron03,0,0.0,0.8562909090909091,4.587,0.8364944408109877
10,2000000,1e-06,16,estimatedgenetre,250,wqmc_v3.0,heron03,0,0.0,0.8562909090909091,3.933,0.9755911517925248
10,2000000,1e-06,16,estimatedgenetre,250,TRUE,heron03,0,0.0,0.8562909090909091,0.0,0.0
10,2000000,1e-06,17,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0,0.0,0.8211446540880503,0.109,0.0
10,2000000,1e-06,17,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron04,0,0.0,0.8211446540880503,0.09699999999999999,0.0
10,2000000,1e-06,17,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron04,0,0.0,0.8211446540880503,0.096,0.0
10,2000000,1e-06,17,estimatedgenetre,250,astral_3_v5.7.7,heron04,0,0.0,0.8211446540880503,1.239,0.0
10,2000000,1e-06,17,estimatedgenetre,250,fastral,heron04,0,0.0,0.8211446540880503,4.8180000000000005,0.0
