NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,real,user,sys
1000,2000000,0.000001,13,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,14m18.337s,14m17.263s,0m0.997s
1000,2000000,0.000001,14,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,55m51.788s,55m49.940s,0m1.924s
1000,2000000,0.000001,14,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,14m15.293s,14m14.649s,0m0.558s
1000,2000000,0.000001,14,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,54m53.924s,54m52.077s,0m1.943s
1000,2000000,0.000001,14,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,14m1.431s,14m0.880s,0m0.546s
1000,2000000,0.000001,15,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,56m56.541s,56m55.076s,0m1.034s
1000,2000000,0.000001,15,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,14m36.132s,14m35.353s,0m0.759s
1000,2000000,0.000001,15,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,56m35.192s,56m33.557s,0m1.641s
1000,2000000,0.000001,15,truegenetrees,250,treeqmc_n2_v1.0.0,heron03,14m28.340s,14m27.923s,0m0.414s
1000,2000000,0.000001,16,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron07,61m11.650s,61m9.415s,0m2.224s
1000,2000000,0.000001,16,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron02,15m12.144s,15m11.593s,0m0.469s
1000,2000000,0.000001,16,truegenetrees,1000,treeqmc_n2_v1.0.0,heron07,58m57.141s,58m55.349s,0m1.619s
1000,2000000,0.000001,16,truegenetrees,250,treeqmc_n2_v1.0.0,heron02,15m24.493s,15m23.695s,0m0.825s
1000,2000000,0.000001,17,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron10,58m5.686s,58m4.255s,0m1.705s
1000,2000000,0.000001,17,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,15m30.542s,15m29.986s,0m0.553s
1000,2000000,0.000001,17,truegenetrees,1000,treeqmc_n2_v1.0.0,heron10,59m18.950s,59m16.459s,0m2.237s
1000,2000000,0.000001,17,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,15m13.554s,15m12.370s,0m1.189s
1000,2000000,0.000001,18,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,61m20.998s,61m19.603s,0m1.325s
1000,2000000,0.000001,18,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,15m18.513s,15m17.878s,0m0.617s
1000,2000000,0.000001,18,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,57m7.841s,57m6.453s,0m1.486s
1000,2000000,0.000001,18,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,14m32.263s,14m31.534s,0m0.677s
1000,2000000,0.000001,19,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron02,57m3.004s,57m1.715s,0m1.040s
1000,2000000,0.000001,19,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,14m22.907s,14m22.316s,0m0.538s
1000,2000000,0.000001,19,truegenetrees,1000,treeqmc_n2_v1.0.0,heron02,56m27.534s,56m26.661s,0m0.980s
1000,2000000,0.000001,19,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,14m13.435s,14m12.896s,0m0.515s
1000,2000000,0.000001,20,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,57m57.886s,57m57.175s,0m0.800s
1000,2000000,0.000001,20,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,14m51.854s,14m51.187s,0m0.576s
1000,2000000,0.000001,20,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,57m19.541s,57m18.799s,0m0.867s
1000,2000000,0.000001,20,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,14m47.350s,14m46.715s,0m0.633s
1000,2000000,0.000001,21,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron08,66m52.937s,66m51.291s,0m1.494s
1000,2000000,0.000001,21,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,16m58.599s,16m58.025s,0m0.618s
1000,2000000,0.000001,21,truegenetrees,1000,treeqmc_n2_v1.0.0,heron08,56m0.323s,55m56.895s,0m3.426s
1000,2000000,0.000001,21,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,14m14.994s,14m13.759s,0m1.172s
1000,2000000,0.000001,22,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,55m55.378s,55m53.955s,0m1.096s
1000,2000000,0.000001,22,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,14m19.315s,14m18.610s,0m0.576s
1000,2000000,0.000001,22,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,55m38.357s,55m37.403s,0m0.948s
1000,2000000,0.000001,22,truegenetrees,250,treeqmc_n2_v1.0.0,heron09,14m21.248s,14m20.550s,0m0.696s
1000,2000000,0.000001,23,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,57m59.995s,57m58.441s,0m1.146s
1000,2000000,0.000001,23,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,14m51.989s,14m51.199s,0m0.770s
1000,2000000,0.000001,23,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,55m36.570s,55m34.508s,0m2.061s
1000,2000000,0.000001,23,truegenetrees,250,treeqmc_n2_v1.0.0,heron03,14m13.024s,14m11.902s,0m1.140s
1000,2000000,0.000001,24,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,56m37.120s,56m35.124s,0m1.945s
1000,2000000,0.000001,24,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,14m19.555s,14m19.036s,0m0.467s
1000,2000000,0.000001,24,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,55m26.059s,55m25.381s,0m0.778s
1000,2000000,0.000001,24,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,14m17.106s,14m16.448s,0m0.632s
1000,2000000,0.000001,25,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron00,107m15.727s,107m12.263s,0m3.292s
1000,2000000,0.000001,25,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,14m25.756s,14m25.201s,0m0.553s
1000,2000000,0.000001,25,truegenetrees,1000,treeqmc_n2_v1.0.0,heron00,104m31.459s,104m25.585s,0m5.505s
1000,2000000,0.000001,25,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,14m9.769s,14m9.055s,0m0.676s
1000,2000000,0.000001,26,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron10,59m14.604s,59m13.452s,0m1.450s
1000,2000000,0.000001,26,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,15m11.535s,15m10.962s,0m0.528s
1000,2000000,0.000001,26,truegenetrees,1000,treeqmc_n2_v1.0.0,heron10,56m49.798s,56m47.236s,0m2.327s
1000,2000000,0.000001,26,truegenetrees,250,treeqmc_n2_v1.0.0,heron03,14m46.166s,14m45.583s,0m0.611s
1000,2000000,0.000001,27,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron08,63m26.222s,63m24.574s,0m1.498s
1000,2000000,0.000001,27,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron08,16m17.510s,16m16.445s,0m1.024s
1000,2000000,0.000001,27,truegenetrees,1000,treeqmc_n2_v1.0.0,heron08,58m29.422s,58m26.876s,0m2.508s
1000,2000000,0.000001,27,truegenetrees,250,treeqmc_n2_v1.0.0,heron08,14m28.541s,14m27.708s,0m0.804s
1000,2000000,0.000001,28,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,57m22.826s,57m21.080s,0m1.422s
1000,2000000,0.000001,28,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,14m34.084s,14m33.279s,0m0.692s
1000,2000000,0.000001,28,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,55m54.846s,55m53.903s,0m0.942s
1000,2000000,0.000001,28,truegenetrees,250,treeqmc_n2_v1.0.0,heron09,14m16.192s,14m14.685s,0m0.494s
1000,2000000,0.000001,29,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron07,65m47.921s,65m45.976s,0m1.955s
1000,2000000,0.000001,29,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,16m49.936s,16m49.111s,0m0.718s
1000,2000000,0.000001,29,truegenetrees,1000,treeqmc_n2_v1.0.0,heron07,57m31.728s,57m30.155s,0m1.428s
1000,2000000,0.000001,29,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,14m43.811s,14m43.250s,0m0.557s
1000,2000000,0.000001,30,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron01,62m32.921s,62m31.266s,0m1.450s
1000,2000000,0.000001,30,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,16m5.073s,16m4.013s,0m1.036s
1000,2000000,0.000001,30,truegenetrees,1000,treeqmc_n2_v1.0.0,heron01,59m21.319s,59m19.226s,0m2.070s
1000,2000000,0.000001,30,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,15m0.411s,14m59.723s,0m0.648s
1000,2000000,0.000001,31,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron02,60m36.240s,60m34.812s,0m1.164s
1000,2000000,0.000001,31,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,15m25.352s,15m24.442s,0m0.847s
1000,2000000,0.000001,31,truegenetrees,1000,treeqmc_n2_v1.0.0,heron02,56m32.374s,56m30.643s,0m1.840s
1000,2000000,0.000001,31,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,14m14.070s,14m13.653s,0m0.385s
1000,2000000,0.000001,32,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron04,70m30.464s,70m27.205s,0m3.216s
1000,2000000,0.000001,32,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron04,19m15.353s,19m13.852s,0m1.470s
1000,2000000,0.000001,32,truegenetrees,1000,treeqmc_n2_v1.0.0,heron04,58m8.594s,58m7.403s,0m1.125s
1000,2000000,0.000001,32,truegenetrees,250,treeqmc_n2_v1.0.0,heron04,14m49.835s,14m49.208s,0m0.607s
1000,2000000,0.000001,33,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,56m17.499s,56m16.702s,0m0.747s
1000,2000000,0.000001,33,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,14m30.055s,14m29.528s,0m0.584s
1000,2000000,0.000001,33,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,55m52.000s,55m50.463s,0m1.668s
1000,2000000,0.000001,33,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,14m22.536s,14m20.690s,0m1.785s
1000,2000000,0.000001,34,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron05,57m59.355s,57m57.847s,0m1.282s
1000,2000000,0.000001,34,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron02,15m39.158s,15m38.514s,0m0.562s
1000,2000000,0.000001,34,truegenetrees,1000,treeqmc_n2_v1.0.0,heron05,55m53.078s,55m51.882s,0m0.975s
1000,2000000,0.000001,34,truegenetrees,250,treeqmc_n2_v1.0.0,heron02,14m39.149s,14m38.567s,0m0.606s
1000,2000000,0.000001,35,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,56m46.885s,56m44.565s,0m1.891s
1000,2000000,0.000001,35,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron00,15m0.007s,14m58.900s,0m1.070s
1000,2000000,0.000001,35,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,56m39.159s,56m37.519s,0m1.683s
1000,2000000,0.000001,35,truegenetrees,250,treeqmc_n2_v1.0.0,heron00,21m25.676s,21m24.323s,0m1.278s
1000,2000000,0.000001,36,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,56m5.671s,56m4.645s,0m1.102s
1000,2000000,0.000001,36,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron05,14m17.853s,14m17.201s,0m0.591s
1000,2000000,0.000001,36,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,54m26.343s,54m25.678s,0m0.793s
1000,2000000,0.000001,36,truegenetrees,250,treeqmc_n2_v1.0.0,heron05,13m57.668s,13m57.088s,0m0.524s
1000,2000000,0.000001,37,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron00,106m55.492s,106m52.177s,0m3.126s
1000,2000000,0.000001,37,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,14m37.137s,14m36.551s,0m0.600s
1000,2000000,0.000001,37,truegenetrees,1000,treeqmc_n2_v1.0.0,heron00,95m45.489s,95m41.952s,0m3.202s
1000,2000000,0.000001,37,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,13m59.901s,13m59.493s,0m0.403s
1000,2000000,0.000001,38,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron10,66m41.425s,66m40.585s,0m1.166s
1000,2000000,0.000001,38,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,16m43.424s,16m42.945s,0m0.416s
1000,2000000,0.000001,38,truegenetrees,1000,treeqmc_n2_v1.0.0,heron10,55m26.050s,55m24.381s,0m1.436s
1000,2000000,0.000001,38,truegenetrees,250,treeqmc_n2_v1.0.0,heron03,14m7.387s,14m6.808s,0m0.576s
1000,2000000,0.000001,39,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,56m52.529s,56m50.616s,0m1.585s
1000,2000000,0.000001,39,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,14m25.168s,14m24.402s,0m0.643s
1000,2000000,0.000001,39,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,55m28.812s,55m27.456s,0m1.346s
1000,2000000,0.000001,39,truegenetrees,250,treeqmc_n2_v1.0.0,heron09,14m12.958s,14m12.079s,0m0.868s
1000,2000000,0.000001,40,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,57m22.055s,57m19.666s,0m2.333s
1000,2000000,0.000001,40,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,14m41.698s,14m40.714s,0m1.042s
1000,2000000,0.000001,40,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,55m46.844s,55m45.796s,0m1.161s
1000,2000000,0.000001,40,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,14m17.917s,14m17.278s,0m0.571s
1000,2000000,0.000001,41,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron08,59m31.089s,59m29.660s,0m1.310s
1000,2000000,0.000001,41,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,15m54.790s,15m53.978s,0m0.754s
1000,2000000,0.000001,41,truegenetrees,1000,treeqmc_n2_v1.0.0,heron08,55m26.233s,55m24.872s,0m1.368s
1000,2000000,0.000001,41,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,14m3.080s,14m2.540s,0m0.528s
1000,2000000,0.000001,42,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron02,55m54.702s,55m52.415s,0m2.049s
1000,2000000,0.000001,42,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron08,14m14.093s,14m13.410s,0m0.640s
1000,2000000,0.000001,42,truegenetrees,1000,treeqmc_n2_v1.0.0,heron02,55m21.590s,55m20.144s,0m1.554s
1000,2000000,0.000001,42,truegenetrees,250,treeqmc_n2_v1.0.0,heron08,14m20.779s,14m19.681s,0m1.085s
1000,2000000,0.000001,43,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron05,59m56.564s,59m54.227s,0m2.092s
1000,2000000,0.000001,43,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,15m19.922s,15m19.070s,0m0.764s
1000,2000000,0.000001,43,truegenetrees,1000,treeqmc_n2_v1.0.0,heron05,59m18.150s,59m16.344s,0m1.582s
1000,2000000,0.000001,43,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,15m15.580s,15m14.632s,0m0.922s
1000,2000000,0.000001,44,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron01,65m0.569s,64m59.185s,0m1.151s
1000,2000000,0.000001,44,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron02,16m18.765s,16m18.036s,0m0.650s
1000,2000000,0.000001,44,truegenetrees,1000,treeqmc_n2_v1.0.0,heron01,56m47.721s,56m45.891s,0m1.818s
1000,2000000,0.000001,44,truegenetrees,250,treeqmc_n2_v1.0.0,heron02,14m27.366s,14m26.729s,0m0.646s
1000,2000000,0.000001,45,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron07,59m53.385s,59m51.819s,0m1.556s
1000,2000000,0.000001,45,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,15m16.595s,15m15.350s,0m1.234s
1000,2000000,0.000001,45,truegenetrees,1000,treeqmc_n2_v1.0.0,heron07,60m7.129s,60m5.432s,0m1.558s
1000,2000000,0.000001,45,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,15m10.582s,15m9.444s,0m1.094s
1000,2000000,0.000001,46,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,57m20.492s,57m18.378s,0m1.685s
1000,2000000,0.000001,46,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron04,14m42.285s,14m41.633s,0m0.634s
1000,2000000,0.000001,46,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,57m26.144s,57m24.854s,0m1.316s
1000,2000000,0.000001,46,truegenetrees,250,treeqmc_n2_v1.0.0,heron04,14m52.021s,14m51.190s,0m0.810s
1000,2000000,0.000001,47,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,60m55.587s,60m54.381s,0m1.264s
1000,2000000,0.000001,47,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron00,22m15.363s,22m14.650s,0m0.683s
1000,2000000,0.000001,47,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,55m13.029s,55m11.203s,0m1.818s
1000,2000000,0.000001,47,truegenetrees,250,treeqmc_n2_v1.0.0,heron00,26m30.809s,26m29.246s,0m1.421s
1000,2000000,0.000001,48,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron04,57m34.703s,57m33.663s,0m0.984s
1000,2000000,0.000001,48,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron05,14m39.837s,14m38.973s,0m0.799s
1000,2000000,0.000001,48,truegenetrees,1000,treeqmc_n2_v1.0.0,heron04,55m24.718s,55m22.861s,0m1.796s
1000,2000000,0.000001,48,truegenetrees,250,treeqmc_n2_v1.0.0,heron05,14m5.223s,14m4.699s,0m0.470s
1000,2000000,0.000001,49,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,64m13.678s,64m10.347s,0m2.926s
1000,2000000,0.000001,49,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,16m12.023s,16m11.485s,0m0.548s
1000,2000000,0.000001,49,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,59m13.361s,59m11.160s,0m2.178s
1000,2000000,0.000001,49,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,15m1.265s,15m0.657s,0m0.633s
1000,2000000,0.000001,50,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron00,108m5.607s,108m1.867s,0m3.576s
1000,2000000,0.000001,50,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,14m56.513s,14m55.870s,0m0.502s
1000,2000000,0.000001,50,truegenetrees,1000,treeqmc_n2_v1.0.0,heron00,74m19.997s,74m17.185s,0m2.514s
1000,2000000,0.000001,50,truegenetrees,250,treeqmc_n2_v1.0.0,heron09,14m47.172s,14m46.536s,0m0.633s
100,2000000,0.000001,01,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron02,0m35.075s,0m34.991s,0m0.074s
100,2000000,0.000001,01,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,0m8.765s,0m8.727s,0m0.030s
100,2000000,0.000001,01,truegenetrees,1000,treeqmc_n2_v1.0.0,heron02,0m34.915s,0m34.772s,0m0.137s
100,2000000,0.000001,01,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,0m8.644s,0m8.621s,0m0.018s
100,2000000,0.000001,02,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,0m35.335s,0m35.241s,0m0.085s
100,2000000,0.000001,02,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron04,0m8.783s,0m8.762s,0m0.014s
100,2000000,0.000001,02,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,0m35.007s,0m34.851s,0m0.150s
100,2000000,0.000001,02,truegenetrees,250,treeqmc_n2_v1.0.0,heron04,0m8.697s,0m8.671s,0m0.020s
100,2000000,0.000001,03,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron05,0m37.446s,0m37.357s,0m0.078s
100,2000000,0.000001,03,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,0m9.278s,0m9.248s,0m0.024s
100,2000000,0.000001,03,truegenetrees,1000,treeqmc_n2_v1.0.0,heron05,0m34.596s,0m34.493s,0m0.078s
100,2000000,0.000001,03,truegenetrees,250,treeqmc_n2_v1.0.0,heron10,0m8.622s,0m8.592s,0m0.023s
100,2000000,0.000001,04,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron06,0m36.123s,0m36.023s,0m0.084s
100,2000000,0.000001,04,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,0m8.990s,0m8.955s,0m0.028s
100,2000000,0.000001,04,truegenetrees,1000,treeqmc_n2_v1.0.0,heron06,0m34.670s,0m34.593s,0m0.070s
100,2000000,0.000001,04,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,0m8.709s,0m8.667s,0m0.037s
100,2000000,0.000001,05,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,0m35.456s,0m35.370s,0m0.075s
100,2000000,0.000001,05,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,0m8.795s,0m8.766s,0m0.021s
100,2000000,0.000001,05,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,0m34.681s,0m34.591s,0m0.076s
100,2000000,0.000001,05,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,0m8.584s,0m8.566s,0m0.012s
100,2000000,0.000001,06,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,0m36.846s,0m36.731s,0m0.103s
100,2000000,0.000001,06,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,0m8.894s,0m8.871s,0m0.017s
100,2000000,0.000001,06,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,0m35.276s,0m35.177s,0m0.092s
100,2000000,0.000001,06,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,0m8.656s,0m8.629s,0m0.021s
100,2000000,0.000001,07,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron04,0m35.191s,0m35.110s,0m0.072s
100,2000000,0.000001,07,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron05,0m8.653s,0m8.627s,0m0.019s
100,2000000,0.000001,07,truegenetrees,1000,treeqmc_n2_v1.0.0,heron04,0m35.018s,0m34.869s,0m0.141s
100,2000000,0.000001,07,truegenetrees,250,treeqmc_n2_v1.0.0,heron05,0m8.657s,0m8.637s,0m0.013s
100,2000000,0.000001,08,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron08,0m40.077s,0m39.855s,0m0.213s
100,2000000,0.000001,08,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron03,0m9.931s,0m9.902s,0m0.021s
100,2000000,0.000001,08,truegenetrees,1000,treeqmc_n2_v1.0.0,heron08,0m35.262s,0m35.181s,0m0.073s
100,2000000,0.000001,08,truegenetrees,250,treeqmc_n2_v1.0.0,heron03,0m8.796s,0m8.772s,0m0.019s
100,2000000,0.000001,09,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron07,0m36.203s,0m36.104s,0m0.090s
100,2000000,0.000001,09,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron02,0m9.159s,0m9.132s,0m0.020s
100,2000000,0.000001,09,truegenetrees,1000,treeqmc_n2_v1.0.0,heron07,0m35.326s,0m35.244s,0m0.074s
100,2000000,0.000001,09,truegenetrees,250,treeqmc_n2_v1.0.0,heron02,0m8.794s,0m8.762s,0m0.024s
100,2000000,0.000001,10,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron01,0m35.474s,0m35.379s,0m0.082s
100,2000000,0.000001,10,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,0m8.813s,0m8.782s,0m0.023s
100,2000000,0.000001,10,truegenetrees,1000,treeqmc_n2_v1.0.0,heron01,0m35.494s,0m35.362s,0m0.122s
100,2000000,0.000001,10,truegenetrees,250,treeqmc_n2_v1.0.0,heron09,0m8.812s,0m8.786s,0m0.019s
100,2000000,0.000001,11,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron10,0m35.857s,0m35.763s,0m0.091s
100,2000000,0.000001,11,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron08,0m8.895s,0m8.872s,0m0.017s
100,2000000,0.000001,11,truegenetrees,1000,treeqmc_n2_v1.0.0,heron10,0m35.867s,0m35.766s,0m0.092s
100,2000000,0.000001,11,truegenetrees,250,treeqmc_n2_v1.0.0,heron08,0m8.902s,0m8.882s,0m0.015s
100,2000000,0.000001,12,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron00,0m38.383s,0m38.194s,0m0.178s
100,2000000,0.000001,12,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron00,0m17.405s,0m17.361s,0m0.034s
100,2000000,0.000001,12,truegenetrees,1000,treeqmc_n2_v1.0.0,heron00,1m0.989s,1m0.793s,0m0.179s
100,2000000,0.000001,12,truegenetrees,250,treeqmc_n2_v1.0.0,heron00,0m17.169s,0m17.126s,0m0.036s
100,2000000,0.000001,13,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron02,0m36.659s,0m36.562s,0m0.076s
100,2000000,0.000001,13,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron07,0m9.240s,0m9.213s,0m0.020s
100,2000000,0.000001,13,truegenetrees,1000,treeqmc_n2_v1.0.0,heron02,0m36.265s,0m36.192s,0m0.065s
100,2000000,0.000001,13,truegenetrees,250,treeqmc_n2_v1.0.0,heron07,0m8.955s,0m8.919s,0m0.029s
100,2000000,0.000001,14,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron03,0m35.300s,0m35.199s,0m0.094s
100,2000000,0.000001,14,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,0m8.793s,0m8.748s,0m0.038s
100,2000000,0.000001,14,truegenetrees,1000,treeqmc_n2_v1.0.0,heron03,0m34.722s,0m34.645s,0m0.071s
100,2000000,0.000001,14,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,0m8.668s,0m8.641s,0m0.020s
100,2000000,0.000001,15,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron09,0m35.226s,0m35.144s,0m0.070s
100,2000000,0.000001,15,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron04,0m8.831s,0m8.803s,0m0.020s
100,2000000,0.000001,15,truegenetrees,1000,treeqmc_n2_v1.0.0,heron09,0m35.084s,0m34.998s,0m0.078s
100,2000000,0.000001,15,truegenetrees,250,treeqmc_n2_v1.0.0,heron04,0m8.748s,0m8.717s,0m0.025s
100,2000000,0.000001,16,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron04,0m36.361s,0m36.250s,0m0.104s
100,2000000,0.000001,16,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,0m9.027s,0m9.006s,0m0.015s
100,2000000,0.000001,16,truegenetrees,1000,treeqmc_n2_v1.0.0,heron04,0m35.835s,0m35.738s,0m0.089s
100,2000000,0.000001,16,truegenetrees,250,treeqmc_n2_v1.0.0,heron11,0m8.998s,0m8.978s,0m0.014s
100,2000000,0.000001,17,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,0m36.578s,0m36.495s,0m0.077s
