NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
500,2000000,1e-06,6,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2,0.004016,0.6854802959703405,802.471,0.0
500,2000000,1e-06,6,truegenetrees,1000,treeqmc_n1_v1.0.0,heron11,1,0.002008,0.6854805073388969,836.469,0.0
500,2000000,1e-06,6,truegenetrees,1000,treeqmc_n2_v1.0.0,heron11,1,0.002008,0.6854805064162908,834.797,0.0
500,2000000,1e-06,6,truegenetrees,1000,astral_3_v5.7.7,heron11,1,0.002008,0.6854805073388969,897.8,0.0
500,2000000,1e-06,6,truegenetrees,1000,fastral,heron11,1,0.002008,0.6854805073388969,289.123,0.0
500,2000000,1e-06,6,truegenetrees,1000,TRUE,heron11,0,0,0.6854805064089654,0,0.0
500,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,10,0.02008,0.6514362651189675,221.39600000000002,0.0
500,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron01,10,0.02008,0.6514362651189675,229.962,0.0
500,2000000,1e-06,7,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron01,10,0.02008,0.6504894405951501,228.762,0.0
500,2000000,1e-06,7,estimatedgenetre,250,astral_3_v5.7.7,heron01,10,0.02008,0.6514362651189675,235.79,0.0
500,2000000,1e-06,7,estimatedgenetre,250,fastral,heron01,10,0.02008,0.6514362651189675,142.552,0.0
500,2000000,1e-06,7,estimatedgenetre,250,TRUE,heron01,0,0,0.6510238426100466,0,0.0
500,2000000,1e-06,7,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,8,0.016064,0.6878822699745739,216.517,0.0
500,2000000,1e-06,7,truegenetrees,250,treeqmc_n1_v1.0.0,heron01,8,0.016064,0.6878822699745739,221.54,0.0
500,2000000,1e-06,7,truegenetrees,250,treeqmc_n2_v1.0.0,heron01,7,0.014056,0.6878208800808215,223.605,0.0
500,2000000,1e-06,7,truegenetrees,250,astral_3_v5.7.7,heron01,8,0.016064,0.6878822699745739,136.404,0.0
500,2000000,1e-06,7,truegenetrees,250,fastral,heron01,8,0.016064,0.6878822699745739,128.924,0.0
500,2000000,1e-06,7,truegenetrees,250,TRUE,heron01,0,0,0.687648081544037,0,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,5,0.01004,0.6541147609354351,858.027,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron04,5,0.01004,0.6541147609354351,901.982,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron04,4,0.008032,0.6541143996740251,907.487,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,astral_3_v5.7.7,heron04,5,0.01004,0.6541147609354351,2369.931,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,fastral,heron04,5,0.01004,0.6541147609354351,294.025,0.0
500,2000000,1e-06,7,estimatedgenetre,1000,TRUE,heron04,0,0,0.6541143893260314,0,0.0
500,2000000,1e-06,7,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,4,0.008032,0.6929996921768892,844.405,0.0
500,2000000,1e-06,7,truegenetrees,1000,treeqmc_n1_v1.0.0,heron04,5,0.01004,0.6929997586569623,903.099,0.0
500,2000000,1e-06,7,truegenetrees,1000,treeqmc_n2_v1.0.0,heron04,3,0.006024,0.6929996569906279,894.331,0.0
500,2000000,1e-06,7,truegenetrees,1000,astral_3_v5.7.7,heron04,5,0.01004,0.6929997586569623,1180.789,0.0
500,2000000,1e-06,7,truegenetrees,1000,fastral,heron04,5,0.01004,0.6929997586569623,288.522,0.0
500,2000000,1e-06,7,truegenetrees,1000,TRUE,heron04,0,0,0.6929995862853813,0,0.0
500,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,50,0.10040199999999999,0.6266353420837297,225.537,0.0
500,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron10,39,0.078313,0.6273469376186902,234.577,0.0
500,2000000,1e-06,8,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,35,0.070281,0.6267773034835754,233.962,0.0
500,2000000,1e-06,8,estimatedgenetre,250,astral_3_v5.7.7,heron10,45,0.090361,0.6274822682373139,270.752,0.0
