NBPS,NGEN,REPL,SUPP,MTHD,SEFN,SEFP,SERF,QSCR,AVG_LPP,MED_LPP,AVG_QQS,MED_QQS
200,200,14,bs,TQMC-ws_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,14,abayes,TQMC-wh_n2,7,7,0.07142857142857142,240892150.9,0.9412122959183672,1.0,0.6388895816326531,0.6301559999999999
200,200,14,bs,TQMC-wh_n2,11,11,0.11224489795918367,100445531.7,0.9374409081632654,1.0,0.6731670816326532,0.6958105
200,200,14,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,14,bs,TQMC-wh_n1,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,14,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,14,bs,TQMC-wh_n0,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,15,abayes,ASTER-wh,5,5,0.05102040816326531,276949249.4,0.9486901836734694,1.0,0.6788959795918368,0.699708
200,200,15,bs,ASTER-wh,8,8,0.08163265306122448,114485770.7,0.9532175408163265,1.0,0.7080069183673469,0.7388715
200,200,15,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,15,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,15,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,15,bs,TQMC-ws_n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,15,abayes,TQMC-wh_n2,5,5,0.05102040816326531,276949249.4,0.9486901836734694,1.0,0.6788959795918368,0.699708
200,200,15,bs,TQMC-wh_n2,7,7,0.07142857142857142,114477330.9,0.9464466326530612,1.0,0.7075638877551019,0.7384465
200,200,15,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,15,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,15,bs,TQMC-wh_n0,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,16,abayes,ASTER-wh,24,24,0.24489795918367346,223066125.6,0.9284543775510204,1.0,0.646197918367347,0.660217
200,200,16,bs,ASTER-wh,17,17,0.17346938775510204,83627614.8,0.9214663877551021,1.0,0.6757409897959183,0.673665
200,200,16,abayes,ASTRID-ws,20,20,0.20408163265306123,NA,NA,NA,NA,NA
200,200,16,bs,ASTRID-ws,17,17,0.17346938775510204,NA,NA,NA,NA,NA
200,200,16,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,16,abayes,TQMC-n2,21,21,0.21428571428571427,NA,NA,NA,NA,NA
200,200,16,bs,TQMC-n2,21,21,0.21428571428571427,NA,NA,NA,NA,NA
200,200,16,abayes,TQMC-wn_n2,21,21,0.21428571428571427,NA,NA,NA,NA,NA
200,200,16,bs,TQMC-wn_n2,21,21,0.21428571428571427,NA,NA,NA,NA,NA
200,200,16,abayes,TQMC-ws_n2,22,22,0.22448979591836735,NA,NA,NA,NA,NA
200,200,16,bs,TQMC-ws_n2,16,16,0.16326530612244897,NA,NA,NA,NA,NA
200,200,16,abayes,TQMC-wh_n2,17,17,0.17346938775510204,223007011.7,0.9113295408163264,1.0,0.6465958163265307,0.6643535
200,200,16,bs,TQMC-wh_n2,16,16,0.16326530612244897,83623127.7,0.9094728163265305,1.0,0.6744482653061225,0.673665
200,200,16,abayes,TQMC-wh_n1,20,20,0.20408163265306123,NA,NA,NA,NA,NA
200,200,16,bs,TQMC-wh_n1,17,17,0.17346938775510204,NA,NA,NA,NA,NA
200,200,16,abayes,TQMC-wh_n0,26,26,0.2653061224489796,NA,NA,NA,NA,NA
200,200,16,bs,TQMC-wh_n0,18,18,0.1836734693877551,NA,NA,NA,NA,NA
200,200,17,abayes,ASTER-wh,3,3,0.030612244897959183,257631256.6,0.9370353673469387,1.0,0.6503871530612245,0.6281805
200,200,17,bs,ASTER-wh,3,3,0.030612244897959183,110332679.0,0.9496423673469389,1.0,0.6598117959183674,0.6434645
200,200,17,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
200,200,17,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,17,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,17,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,17,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,17,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,17,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,17,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,17,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,17,abayes,TQMC-wh_n2,2,2,0.02040816326530612,257553067.2,0.9349521428571429,1.0,0.6502751326530612,0.6281805
200,200,17,bs,TQMC-wh_n2,3,3,0.030612244897959183,110324528.8,0.9488695510204082,1.0,0.6599329285714286,0.6434645
200,200,17,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
200,200,17,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,17,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,17,bs,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,18,abayes,ASTER-wh,4,4,0.04081632653061224,283577003.2,0.9711416224489795,1.0,0.6460692142857142,0.6340250000000001
200,200,18,bs,ASTER-wh,5,5,0.05102040816326531,136078268.1,0.9734305408163265,1.0,0.6609674897959182,0.6580895
200,200,18,abayes,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,18,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,18,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,18,abayes,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,18,bs,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,18,abayes,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,18,bs,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,18,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,18,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,18,abayes,TQMC-wh_n2,4,4,0.04081632653061224,283577003.2,0.9711416224489795,1.0,0.6460692142857142,0.6340250000000001
200,200,18,bs,TQMC-wh_n2,6,6,0.061224489795918366,136034297.0,0.9696516326530612,1.0,0.6607166428571428,0.6580895
200,200,18,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,18,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,18,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,18,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,19,abayes,ASTER-wh,11,11,0.11224489795918367,227570305.5,0.9320004591836736,1.0,0.6080222142857142,0.577253
200,200,19,bs,ASTER-wh,11,11,0.11224489795918367,96879498.98,0.9244277448979592,1.0,0.6238207653061224,0.5899135
200,200,19,abayes,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,19,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,19,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
200,200,19,abayes,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,19,bs,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,19,abayes,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,19,bs,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,19,abayes,TQMC-ws_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,19,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,19,abayes,TQMC-wh_n2,10,10,0.10204081632653061,227426358.7,0.9182028979591838,1.0,0.6071599999999999,0.577253
200,200,19,bs,TQMC-wh_n2,7,7,0.07142857142857142,96829433.24,0.9241305510204082,1.0,0.6227302346938776,0.5830649999999999
200,200,19,abayes,TQMC-wh_n1,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,19,bs,TQMC-wh_n1,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,19,abayes,TQMC-wh_n0,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,19,bs,TQMC-wh_n0,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,20,abayes,ASTER-wh,10,10,0.10204081632653061,235959492.6,0.9326749693877551,1.0,0.5963507448979593,0.5641400000000001
200,200,20,bs,ASTER-wh,7,7,0.07142857142857142,118832239.7,0.9406886326530612,1.0,0.6182528775510203,0.5766815
200,200,20,abayes,ASTRID-ws,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,20,bs,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,20,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,20,abayes,TQMC-n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,bs,TQMC-n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,abayes,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,bs,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,abayes,TQMC-ws_n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,20,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,abayes,TQMC-wh_n2,8,8,0.08163265306122448,234937029.0,0.9332309795918368,1.0,0.5966212959183673,0.5641400000000001
200,200,20,bs,TQMC-wh_n2,7,7,0.07142857142857142,118761042.5,0.9383504489795919,1.0,0.6181037857142857,0.5766815
200,200,20,abayes,TQMC-wh_n1,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,20,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,20,abayes,TQMC-wh_n0,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,20,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,21,abayes,ASTER-wh,9,9,0.09183673469387756,181876448.2,0.8914363673469387,1.0,0.6066367346938776,0.575949
200,200,21,bs,ASTER-wh,15,15,0.15306122448979592,79433188.33,0.9075927857142857,1.0,0.6387225102040817,0.624935
200,200,21,abayes,ASTRID-ws,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,21,bs,ASTRID-ws,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,21,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,21,abayes,TQMC-n2,23,23,0.23469387755102042,NA,NA,NA,NA,NA
200,200,21,bs,TQMC-n2,22,22,0.22448979591836735,NA,NA,NA,NA,NA
200,200,21,abayes,TQMC-wn_n2,23,23,0.23469387755102042,NA,NA,NA,NA,NA
200,200,21,bs,TQMC-wn_n2,20,20,0.20408163265306123,NA,NA,NA,NA,NA
200,200,21,abayes,TQMC-ws_n2,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,21,bs,TQMC-ws_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,21,abayes,TQMC-wh_n2,12,12,0.12244897959183673,181496196.7,0.879272142857143,1.0,0.6059134591836735,0.575949
200,200,21,bs,TQMC-wh_n2,13,13,0.1326530612244898,79406164.63,0.8962571428571429,1.0,0.636982,0.618237
200,200,21,abayes,TQMC-wh_n1,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,21,bs,TQMC-wh_n1,15,15,0.15306122448979592,NA,NA,NA,NA,NA
200,200,21,abayes,TQMC-wh_n0,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,21,bs,TQMC-wh_n0,14,14,0.14285714285714285,NA,NA,NA,NA,NA
200,200,22,abayes,ASTER-wh,6,6,0.061224489795918366,207571760.8,0.9220952346938774,1.0,0.6085334285714286,0.625871
200,200,22,bs,ASTER-wh,8,8,0.08163265306122448,85232573.36,0.9470357959183673,1.0,0.6414707959183672,0.6545669999999999
200,200,22,abayes,ASTRID-ws,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,22,bs,ASTRID-ws,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,22,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,22,abayes,TQMC-n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,22,bs,TQMC-n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,22,abayes,TQMC-wn_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,22,bs,TQMC-wn_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,22,abayes,TQMC-ws_n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,22,bs,TQMC-ws_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,22,abayes,TQMC-wh_n2,9,9,0.09183673469387756,207125181.7,0.9197662959183674,1.0,0.6085238673469388,0.6278779999999999
200,200,22,bs,TQMC-wh_n2,9,9,0.09183673469387756,85213045.5,0.9432955816326531,1.0,0.6409857959183674,0.6545669999999999
200,200,22,abayes,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,22,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,22,abayes,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,22,bs,TQMC-wh_n0,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,23,abayes,ASTER-wh,7,7,0.07142857142857142,278970132.2,0.9405152244897961,1.0,0.623230806122449,0.616625
200,200,23,bs,ASTER-wh,4,4,0.04081632653061224,121139333.8,0.9546231530612245,1.0,0.6483927857142856,0.631725
200,200,23,abayes,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,23,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,23,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,23,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,23,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,23,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,23,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,23,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,23,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,23,abayes,TQMC-wh_n2,5,5,0.05102040816326531,278872776.0,0.9388569795918368,1.0,0.6231558367346939,0.616625
200,200,23,bs,TQMC-wh_n2,6,6,0.061224489795918366,121072025.5,0.9466483979591838,1.0,0.6474292653061224,0.630512
200,200,23,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,23,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,23,abayes,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,23,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,24,abayes,ASTER-wh,11,11,0.11224489795918367,226793522.1,0.9135611326530612,1.0,0.6167321224489796,0.5858574999999999
200,200,24,bs,ASTER-wh,13,13,0.1326530612244898,84980955.81,0.9209093367346938,1.0,0.6622099081632654,0.678294
200,200,24,abayes,ASTRID-ws,14,14,0.14285714285714285,NA,NA,NA,NA,NA
200,200,24,bs,ASTRID-ws,15,15,0.15306122448979592,NA,NA,NA,NA,NA
200,200,24,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,24,abayes,TQMC-n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,24,bs,TQMC-n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,24,abayes,TQMC-wn_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,24,bs,TQMC-wn_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,24,abayes,TQMC-ws_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,24,bs,TQMC-ws_n2,14,14,0.14285714285714285,NA,NA,NA,NA,NA
200,200,24,abayes,TQMC-wh_n2,10,10,0.10204081632653061,226762378.6,0.9024201428571429,1.0,0.6162886836734693,0.5796525
200,200,24,bs,TQMC-wh_n2,13,13,0.1326530612244898,84875273.07,0.9064745204081632,1.0,0.6611638061224491,0.6779305
200,200,24,abayes,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,24,bs,TQMC-wh_n1,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,24,abayes,TQMC-wh_n0,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,24,bs,TQMC-wh_n0,14,14,0.14285714285714285,NA,NA,NA,NA,NA
200,200,25,abayes,ASTER-wh,5,5,0.05102040816326531,276730843.2,0.950648,1.0,0.6247238061224489,0.5961175000000001
200,200,25,bs,ASTER-wh,8,8,0.08163265306122448,127565429.2,0.9478830204081632,1.0,0.6363735510204082,0.6281840000000001
200,200,25,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,25,bs,ASTRID-ws,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,25,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,25,abayes,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,25,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,25,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,25,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,25,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,25,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,25,abayes,TQMC-wh_n2,5,5,0.05102040816326531,276730843.2,0.950648,1.0,0.6247238061224489,0.5961175000000001
200,200,25,bs,TQMC-wh_n2,6,6,0.061224489795918366,127504452.0,0.9328523061224488,1.0,0.6349695306122449,0.6157395
200,200,25,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,25,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,25,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,25,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,26,abayes,ASTER-wh,12,12,0.12244897959183673,278805962.1,0.9486252244897959,1.0,0.672034693877551,0.685057
200,200,26,bs,ASTER-wh,9,9,0.09183673469387756,161641413.5,0.9532839999999999,1.0,0.6846366734693878,0.692703
200,200,26,abayes,ASTRID-ws,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,bs,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,26,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,26,abayes,TQMC-n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,bs,TQMC-n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,abayes,TQMC-wn_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,bs,TQMC-wn_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,abayes,TQMC-ws_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,26,bs,TQMC-ws_n2,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,abayes,TQMC-wh_n2,10,10,0.10204081632653061,278716229.1,0.9488080714285715,1.0,0.6718483877551019,0.6850315
200,200,26,bs,TQMC-wh_n2,9,9,0.09183673469387756,161479051.3,0.9503875204081633,1.0,0.6845661734693879,0.692703
200,200,26,abayes,TQMC-wh_n1,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,26,bs,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,26,abayes,TQMC-wh_n0,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,26,bs,TQMC-wh_n0,10,10,0.10204081632653061,NA,NA,NA,NA,NA
200,200,27,abayes,ASTER-wh,11,11,0.11224489795918367,235647808.8,0.9514129285714286,1.0,0.6375303775510204,0.5950425
200,200,27,bs,ASTER-wh,6,6,0.061224489795918366,93042043.9,0.9307893163265306,1.0,0.6744131326530612,0.6617745
200,200,27,abayes,ASTRID-ws,15,15,0.15306122448979592,NA,NA,NA,NA,NA
200,200,27,bs,ASTRID-ws,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,27,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,27,abayes,TQMC-n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
200,200,27,bs,TQMC-n2,20,20,0.20408163265306123,NA,NA,NA,NA,NA
200,200,27,abayes,TQMC-wn_n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
200,200,27,bs,TQMC-wn_n2,19,19,0.19387755102040816,NA,NA,NA,NA,NA
200,200,27,abayes,TQMC-ws_n2,17,17,0.17346938775510204,NA,NA,NA,NA,NA
200,200,27,bs,TQMC-ws_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
200,200,27,abayes,TQMC-wh_n2,11,11,0.11224489795918367,235522106.0,0.9258695918367347,1.0,0.6361048979591837,0.5950425
200,200,27,bs,TQMC-wh_n2,12,12,0.12244897959183673,92983587.92,0.9205660510204082,1.0,0.6750676734693878,0.6674285
200,200,27,abayes,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA,NA
200,200,27,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,27,abayes,TQMC-wh_n0,13,13,0.1326530612244898,NA,NA,NA,NA,NA
200,200,27,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,28,abayes,ASTER-wh,5,5,0.05102040816326531,229317126.8,0.9498264081632654,1.0,0.6604010204081633,0.623056
200,200,28,bs,ASTER-wh,3,3,0.030612244897959183,110229404.3,0.9540541836734694,1.0,0.6884987244897958,0.7005645
200,200,28,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,28,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
200,200,28,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,abayes,TQMC-wh_n2,5,5,0.05102040816326531,229272696.4,0.9449490408163266,1.0,0.6601769285714285,0.6232435000000001
200,200,28,bs,TQMC-wh_n2,3,3,0.030612244897959183,110224714.5,0.9508711428571429,1.0,0.6885267653061223,0.7005645
200,200,28,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,28,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
200,200,28,abayes,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,28,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,29,abayes,ASTER-wh,6,6,0.061224489795918366,277227043.6,0.9297766224489796,1.0,0.6314524387755102,0.6180645
200,200,29,bs,ASTER-wh,5,5,0.05102040816326531,122139118.7,0.9410209285714286,1.0,0.6570974795918366,0.6503245
200,200,29,abayes,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,29,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,29,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,29,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,29,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,29,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,29,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
200,200,29,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,29,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
200,200,29,abayes,TQMC-wh_n2,5,5,0.05102040816326531,277221437.7,0.927538581632653,1.0,0.6313419285714285,0.6180645
200,200,29,bs,TQMC-wh_n2,5,5,0.05102040816326531,122139027.4,0.9412305204081632,1.0,0.6572764081632652,0.6503245
200,200,29,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,29,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,29,abayes,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,29,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
200,200,30,abayes,ASTER-wh,8,8,0.08163265306122448,237266715.9,0.9375755102040815,1.0,0.6287762755102041,0.623869
200,200,30,bs,ASTER-wh,9,9,0.09183673469387756,80261666.83,0.928597142857143,1.0,0.6660251122448979,0.626934
200,200,30,abayes,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,30,bs,ASTRID-ws,11,11,0.11224489795918367,NA,NA,NA,NA,NA
200,200,30,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
200,200,30,abayes,TQMC-n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
200,200,30,bs,TQMC-n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
200,200,30,abayes,TQMC-wn_n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
