NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
500,medium,shallow,21,sh,1000,TQMC-ws_n2,6,0.012048192771084338
500,medium,shallow,21,abayes,1000,TQMC-wh_n2,5,0.010040160642570281
500,medium,shallow,21,sh,1000,TQMC-wh_n2,6,0.012048192771084338
500,medium,shallow,21,abayes,1000,ASTER-wh,7,0.014056224899598393
500,medium,shallow,21,sh,1000,ASTER-wh,5,0.010040160642570281
500,medium,shallow,21,abayes,1000,ASTRID-ws,6,0.012048192771084338
500,medium,shallow,21,sh,1000,ASTRID-ws,8,0.01606425702811245
500,medium,shallow,22,none,1000,CA-ML,15,0.030120481927710843
500,medium,shallow,22,none,1000,TQMC-n2-origstudy,20,0.040160642570281124
500,medium,shallow,22,none,1000,TQMC-n2,20,0.040160642570281124
500,medium,shallow,22,abayes,1000,TQMC-ws_n2,17,0.03413654618473896
500,medium,shallow,22,sh,1000,TQMC-ws_n2,19,0.03815261044176707
500,medium,shallow,22,abayes,1000,TQMC-wh_n2,15,0.030120481927710843
500,medium,shallow,22,sh,1000,TQMC-wh_n2,16,0.0321285140562249
500,medium,shallow,22,abayes,1000,ASTER-wh,15,0.030120481927710843
500,medium,shallow,22,sh,1000,ASTER-wh,18,0.03614457831325301
500,medium,shallow,22,abayes,1000,ASTRID-ws,19,0.03815261044176707
500,medium,shallow,22,sh,1000,ASTRID-ws,20,0.040160642570281124
500,medium,shallow,23,none,1000,CA-ML,13,0.02610441767068273
500,medium,shallow,23,none,1000,TQMC-n2-origstudy,6,0.012048192771084338
500,medium,shallow,23,none,1000,TQMC-n2,6,0.012048192771084338
500,medium,shallow,23,abayes,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,23,sh,1000,TQMC-ws_n2,8,0.01606425702811245
500,medium,shallow,23,abayes,1000,TQMC-wh_n2,12,0.024096385542168676
500,medium,shallow,23,sh,1000,TQMC-wh_n2,10,0.020080321285140562
500,medium,shallow,23,abayes,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,23,sh,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,23,abayes,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,23,sh,1000,ASTRID-ws,15,0.030120481927710843
500,medium,shallow,24,none,1000,CA-ML,11,0.02208835341365462
500,medium,shallow,24,none,1000,TQMC-n2-origstudy,17,0.03413654618473896
500,medium,shallow,24,none,1000,TQMC-n2,17,0.03413654618473896
500,medium,shallow,24,abayes,1000,TQMC-ws_n2,14,0.028112449799196786
500,medium,shallow,24,sh,1000,TQMC-ws_n2,18,0.03614457831325301
500,medium,shallow,24,abayes,1000,TQMC-wh_n2,14,0.028112449799196786
500,medium,shallow,24,sh,1000,TQMC-wh_n2,17,0.03413654618473896
500,medium,shallow,24,abayes,1000,ASTER-wh,17,0.03413654618473896
500,medium,shallow,24,sh,1000,ASTER-wh,19,0.03815261044176707
500,medium,shallow,24,abayes,1000,ASTRID-ws,14,0.028112449799196786
500,medium,shallow,24,sh,1000,ASTRID-ws,16,0.0321285140562249
500,medium,shallow,25,none,1000,CA-ML,12,0.024096385542168676
500,medium,shallow,25,none,1000,TQMC-n2-origstudy,9,0.018072289156626505
500,medium,shallow,25,none,1000,TQMC-n2,9,0.018072289156626505
500,medium,shallow,25,abayes,1000,TQMC-ws_n2,8,0.01606425702811245
500,medium,shallow,25,sh,1000,TQMC-ws_n2,8,0.01606425702811245
500,medium,shallow,25,abayes,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,25,sh,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,25,abayes,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,25,sh,1000,ASTER-wh,9,0.018072289156626505
500,medium,shallow,25,abayes,1000,ASTRID-ws,7,0.014056224899598393
500,medium,shallow,25,sh,1000,ASTRID-ws,8,0.01606425702811245
500,medium,shallow,26,none,1000,CA-ML,25,0.050200803212851405
500,medium,shallow,26,none,1000,TQMC-n2-origstudy,32,0.0642570281124498
500,medium,shallow,26,none,1000,TQMC-n2,32,0.0642570281124498
500,medium,shallow,26,abayes,1000,TQMC-ws_n2,20,0.040160642570281124
500,medium,shallow,26,sh,1000,TQMC-ws_n2,21,0.04216867469879518
500,medium,shallow,26,abayes,1000,TQMC-wh_n2,20,0.040160642570281124
500,medium,shallow,26,sh,1000,TQMC-wh_n2,20,0.040160642570281124
500,medium,shallow,26,abayes,1000,ASTER-wh,23,0.04618473895582329
500,medium,shallow,26,sh,1000,ASTER-wh,25,0.050200803212851405
500,medium,shallow,26,abayes,1000,ASTRID-ws,21,0.04216867469879518
500,medium,shallow,26,sh,1000,ASTRID-ws,25,0.050200803212851405
500,medium,shallow,27,none,1000,CA-ML,15,0.030120481927710843
500,medium,shallow,27,none,1000,TQMC-n2-origstudy,17,0.03413654618473896
500,medium,shallow,27,none,1000,TQMC-n2,17,0.03413654618473896
500,medium,shallow,27,abayes,1000,TQMC-ws_n2,13,0.02610441767068273
500,medium,shallow,27,sh,1000,TQMC-ws_n2,15,0.030120481927710843
500,medium,shallow,27,abayes,1000,TQMC-wh_n2,13,0.02610441767068273
500,medium,shallow,27,sh,1000,TQMC-wh_n2,15,0.030120481927710843
500,medium,shallow,27,abayes,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,27,sh,1000,ASTER-wh,16,0.0321285140562249
500,medium,shallow,27,abayes,1000,ASTRID-ws,15,0.030120481927710843
500,medium,shallow,27,sh,1000,ASTRID-ws,18,0.03614457831325301
500,medium,shallow,28,none,1000,CA-ML,13,0.02610441767068273
500,medium,shallow,28,none,1000,TQMC-n2-origstudy,14,0.028112449799196786
500,medium,shallow,28,none,1000,TQMC-n2,12,0.024096385542168676
500,medium,shallow,28,abayes,1000,TQMC-ws_n2,11,0.02208835341365462
500,medium,shallow,28,sh,1000,TQMC-ws_n2,11,0.02208835341365462
500,medium,shallow,28,abayes,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,28,sh,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,28,abayes,1000,ASTER-wh,11,0.02208835341365462
500,medium,shallow,28,sh,1000,ASTER-wh,12,0.024096385542168676
500,medium,shallow,28,abayes,1000,ASTRID-ws,13,0.02610441767068273
500,medium,shallow,28,sh,1000,ASTRID-ws,14,0.028112449799196786
500,medium,shallow,29,none,1000,CA-ML,5,0.010040160642570281
500,medium,shallow,29,none,1000,TQMC-n2-origstudy,11,0.02208835341365462
500,medium,shallow,29,none,1000,TQMC-n2,11,0.02208835341365462
500,medium,shallow,29,abayes,1000,TQMC-ws_n2,7,0.014056224899598393
500,medium,shallow,29,sh,1000,TQMC-ws_n2,9,0.018072289156626505
500,medium,shallow,29,abayes,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,29,sh,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,29,abayes,1000,ASTER-wh,9,0.018072289156626505
500,medium,shallow,29,sh,1000,ASTER-wh,7,0.014056224899598393
500,medium,shallow,29,abayes,1000,ASTRID-ws,7,0.014056224899598393
500,medium,shallow,29,sh,1000,ASTRID-ws,8,0.01606425702811245
500,medium,shallow,30,none,1000,CA-ML,12,0.024096385542168676
500,medium,shallow,30,none,1000,TQMC-n2-origstudy,5,0.010040160642570281
500,medium,shallow,30,none,1000,TQMC-n2,5,0.010040160642570281
500,medium,shallow,30,abayes,1000,TQMC-ws_n2,9,0.018072289156626505
500,medium,shallow,30,sh,1000,TQMC-ws_n2,6,0.012048192771084338
500,medium,shallow,30,abayes,1000,TQMC-wh_n2,9,0.018072289156626505
500,medium,shallow,30,sh,1000,TQMC-wh_n2,5,0.010040160642570281
500,medium,shallow,30,abayes,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,30,sh,1000,ASTER-wh,6,0.012048192771084338
500,medium,shallow,30,abayes,1000,ASTRID-ws,9,0.018072289156626505
500,medium,shallow,30,sh,1000,ASTRID-ws,9,0.018072289156626505
500,medium,shallow,31,none,1000,CA-ML,9,0.018072289156626505
500,medium,shallow,31,none,1000,TQMC-n2-origstudy,9,0.018072289156626505
500,medium,shallow,31,none,1000,TQMC-n2,10,0.020080321285140562
500,medium,shallow,31,abayes,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,31,sh,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,31,abayes,1000,TQMC-wh_n2,6,0.012048192771084338
500,medium,shallow,31,sh,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,31,abayes,1000,ASTER-wh,6,0.012048192771084338
500,medium,shallow,31,sh,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,31,abayes,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,31,sh,1000,ASTRID-ws,10,0.020080321285140562
500,medium,shallow,32,none,1000,CA-ML,10,0.020080321285140562
500,medium,shallow,32,none,1000,TQMC-n2-origstudy,6,0.012048192771084338
500,medium,shallow,32,none,1000,TQMC-n2,6,0.012048192771084338
500,medium,shallow,32,abayes,1000,TQMC-ws_n2,5,0.010040160642570281
500,medium,shallow,32,sh,1000,TQMC-ws_n2,6,0.012048192771084338
500,medium,shallow,32,abayes,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,32,sh,1000,TQMC-wh_n2,9,0.018072289156626505
500,medium,shallow,32,abayes,1000,ASTER-wh,7,0.014056224899598393
500,medium,shallow,32,sh,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,32,abayes,1000,ASTRID-ws,6,0.012048192771084338
500,medium,shallow,32,sh,1000,ASTRID-ws,6,0.012048192771084338
500,medium,shallow,33,none,1000,CA-ML,10,0.020080321285140562
500,medium,shallow,33,none,1000,TQMC-n2-origstudy,14,0.028112449799196786
500,medium,shallow,33,none,1000,TQMC-n2,14,0.028112449799196786
500,medium,shallow,33,abayes,1000,TQMC-ws_n2,12,0.024096385542168676
500,medium,shallow,33,sh,1000,TQMC-ws_n2,12,0.024096385542168676
500,medium,shallow,33,abayes,1000,TQMC-wh_n2,9,0.018072289156626505
500,medium,shallow,33,sh,1000,TQMC-wh_n2,11,0.02208835341365462
500,medium,shallow,33,abayes,1000,ASTER-wh,12,0.024096385542168676
500,medium,shallow,33,sh,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,33,abayes,1000,ASTRID-ws,14,0.028112449799196786
500,medium,shallow,33,sh,1000,ASTRID-ws,14,0.028112449799196786
500,medium,shallow,34,none,1000,CA-ML,13,0.02610441767068273
500,medium,shallow,34,none,1000,TQMC-n2-origstudy,20,0.040160642570281124
500,medium,shallow,34,none,1000,TQMC-n2,19,0.03815261044176707
500,medium,shallow,34,abayes,1000,TQMC-ws_n2,9,0.018072289156626505
500,medium,shallow,34,sh,1000,TQMC-ws_n2,16,0.0321285140562249
500,medium,shallow,34,abayes,1000,TQMC-wh_n2,9,0.018072289156626505
500,medium,shallow,34,sh,1000,TQMC-wh_n2,16,0.0321285140562249
500,medium,shallow,34,abayes,1000,ASTER-wh,12,0.024096385542168676
500,medium,shallow,34,sh,1000,ASTER-wh,18,0.03614457831325301
500,medium,shallow,34,abayes,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,34,sh,1000,ASTRID-ws,17,0.03413654618473896
500,medium,shallow,35,none,1000,CA-ML,7,0.014056224899598393
500,medium,shallow,35,none,1000,TQMC-n2-origstudy,8,0.01606425702811245
500,medium,shallow,35,none,1000,TQMC-n2,8,0.01606425702811245
500,medium,shallow,35,abayes,1000,TQMC-ws_n2,6,0.012048192771084338
500,medium,shallow,35,sh,1000,TQMC-ws_n2,9,0.018072289156626505
500,medium,shallow,35,abayes,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,35,sh,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,35,abayes,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,35,sh,1000,ASTER-wh,9,0.018072289156626505
500,medium,shallow,35,abayes,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,35,sh,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,36,none,1000,CA-ML,14,0.028112449799196786
500,medium,shallow,36,none,1000,TQMC-n2-origstudy,15,0.030120481927710843
500,medium,shallow,36,none,1000,TQMC-n2,15,0.030120481927710843
500,medium,shallow,36,abayes,1000,TQMC-ws_n2,12,0.024096385542168676
500,medium,shallow,36,sh,1000,TQMC-ws_n2,14,0.028112449799196786
500,medium,shallow,36,abayes,1000,TQMC-wh_n2,12,0.024096385542168676
500,medium,shallow,36,sh,1000,TQMC-wh_n2,14,0.028112449799196786
500,medium,shallow,36,abayes,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,36,sh,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,36,abayes,1000,ASTRID-ws,13,0.02610441767068273
500,medium,shallow,36,sh,1000,ASTRID-ws,13,0.02610441767068273
500,medium,shallow,37,none,1000,CA-ML,14,0.028112449799196786
500,medium,shallow,37,none,1000,TQMC-n2-origstudy,16,0.0321285140562249
500,medium,shallow,37,none,1000,TQMC-n2,16,0.0321285140562249
500,medium,shallow,37,abayes,1000,TQMC-ws_n2,13,0.02610441767068273
500,medium,shallow,37,sh,1000,TQMC-ws_n2,16,0.0321285140562249
500,medium,shallow,37,abayes,1000,TQMC-wh_n2,11,0.02208835341365462
500,medium,shallow,37,sh,1000,TQMC-wh_n2,14,0.028112449799196786
500,medium,shallow,37,abayes,1000,ASTER-wh,13,0.02610441767068273
500,medium,shallow,37,sh,1000,ASTER-wh,16,0.0321285140562249
500,medium,shallow,37,abayes,1000,ASTRID-ws,16,0.0321285140562249
500,medium,shallow,37,sh,1000,ASTRID-ws,23,0.04618473895582329
500,medium,shallow,38,none,1000,CA-ML,19,0.03815261044176707
500,medium,shallow,38,none,1000,TQMC-n2-origstudy,16,0.0321285140562249
500,medium,shallow,38,none,1000,TQMC-n2,12,0.024096385542168676
500,medium,shallow,38,abayes,1000,TQMC-ws_n2,12,0.024096385542168676
500,medium,shallow,38,sh,1000,TQMC-ws_n2,14,0.028112449799196786
500,medium,shallow,38,abayes,1000,TQMC-wh_n2,16,0.0321285140562249
500,medium,shallow,38,sh,1000,TQMC-wh_n2,15,0.030120481927710843
500,medium,shallow,38,abayes,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,38,sh,1000,ASTER-wh,14,0.028112449799196786
500,medium,shallow,38,abayes,1000,ASTRID-ws,13,0.02610441767068273
500,medium,shallow,38,sh,1000,ASTRID-ws,15,0.030120481927710843
500,medium,shallow,39,none,1000,CA-ML,17,0.03413654618473896
500,medium,shallow,39,none,1000,TQMC-n2-origstudy,42,0.08433734939759036
500,medium,shallow,39,none,1000,TQMC-n2,41,0.0823293172690763
500,medium,shallow,39,abayes,1000,TQMC-ws_n2,37,0.07429718875502007
500,medium,shallow,39,sh,1000,TQMC-ws_n2,42,0.08433734939759036
500,medium,shallow,39,abayes,1000,TQMC-wh_n2,27,0.05421686746987952
500,medium,shallow,39,sh,1000,TQMC-wh_n2,33,0.06626506024096386
500,medium,shallow,39,abayes,1000,ASTER-wh,35,0.07028112449799197
500,medium,shallow,39,sh,1000,ASTER-wh,47,0.09437751004016064
500,medium,shallow,39,abayes,1000,ASTRID-ws,39,0.0783132530120482
500,medium,shallow,39,sh,1000,ASTRID-ws,51,0.10240963855421686
500,medium,shallow,40,none,1000,CA-ML,6,0.012048192771084338
500,medium,shallow,40,none,1000,TQMC-n2-origstudy,3,0.006024096385542169
500,medium,shallow,40,none,1000,TQMC-n2,2,0.004016064257028112
500,medium,shallow,40,abayes,1000,TQMC-ws_n2,4,0.008032128514056224
500,medium,shallow,40,sh,1000,TQMC-ws_n2,4,0.008032128514056224
500,medium,shallow,40,abayes,1000,TQMC-wh_n2,4,0.008032128514056224
500,medium,shallow,40,sh,1000,TQMC-wh_n2,4,0.008032128514056224
500,medium,shallow,40,abayes,1000,ASTER-wh,7,0.014056224899598393
500,medium,shallow,40,sh,1000,ASTER-wh,6,0.012048192771084338
500,medium,shallow,40,abayes,1000,ASTRID-ws,6,0.012048192771084338
500,medium,shallow,40,sh,1000,ASTRID-ws,6,0.012048192771084338
500,medium,shallow,41,none,1000,CA-ML,8,0.01606425702811245
500,medium,shallow,41,none,1000,TQMC-n2-origstudy,10,0.020080321285140562
500,medium,shallow,41,none,1000,TQMC-n2,10,0.020080321285140562
500,medium,shallow,41,abayes,1000,TQMC-ws_n2,11,0.02208835341365462
500,medium,shallow,41,sh,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,41,abayes,1000,TQMC-wh_n2,10,0.020080321285140562
500,medium,shallow,41,sh,1000,TQMC-wh_n2,10,0.020080321285140562
500,medium,shallow,41,abayes,1000,ASTER-wh,11,0.02208835341365462
500,medium,shallow,41,sh,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,41,abayes,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,41,sh,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,42,none,1000,CA-ML,14,0.028112449799196786
500,medium,shallow,42,none,1000,TQMC-n2-origstudy,12,0.024096385542168676
500,medium,shallow,42,none,1000,TQMC-n2,13,0.02610441767068273
500,medium,shallow,42,abayes,1000,TQMC-ws_n2,8,0.01606425702811245
500,medium,shallow,42,sh,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,42,abayes,1000,TQMC-wh_n2,8,0.01606425702811245
500,medium,shallow,42,sh,1000,TQMC-wh_n2,12,0.024096385542168676
500,medium,shallow,42,abayes,1000,ASTER-wh,7,0.014056224899598393
500,medium,shallow,42,sh,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,42,abayes,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,42,sh,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,43,none,1000,CA-ML,16,0.0321285140562249
500,medium,shallow,43,none,1000,TQMC-n2-origstudy,9,0.018072289156626505
500,medium,shallow,43,none,1000,TQMC-n2,9,0.018072289156626505
500,medium,shallow,43,abayes,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,43,sh,1000,TQMC-ws_n2,9,0.018072289156626505
500,medium,shallow,43,abayes,1000,TQMC-wh_n2,11,0.02208835341365462
500,medium,shallow,43,sh,1000,TQMC-wh_n2,9,0.018072289156626505
500,medium,shallow,43,abayes,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,43,sh,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,43,abayes,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,43,sh,1000,ASTRID-ws,10,0.020080321285140562
500,medium,shallow,44,none,1000,CA-ML,6,0.012048192771084338
500,medium,shallow,44,none,1000,TQMC-n2-origstudy,29,0.05823293172690763
500,medium,shallow,44,none,1000,TQMC-n2,28,0.05622489959839357
500,medium,shallow,44,abayes,1000,TQMC-ws_n2,26,0.05220883534136546
500,medium,shallow,44,sh,1000,TQMC-ws_n2,28,0.05622489959839357
500,medium,shallow,44,abayes,1000,TQMC-wh_n2,16,0.0321285140562249
500,medium,shallow,44,sh,1000,TQMC-wh_n2,22,0.04417670682730924
500,medium,shallow,44,abayes,1000,ASTER-wh,27,0.05421686746987952
500,medium,shallow,44,sh,1000,ASTER-wh,30,0.060240963855421686
500,medium,shallow,44,abayes,1000,ASTRID-ws,33,0.06626506024096386
500,medium,shallow,44,sh,1000,ASTRID-ws,37,0.07429718875502007
500,medium,shallow,45,none,1000,CA-ML,11,0.02208835341365462
500,medium,shallow,45,none,1000,TQMC-n2-origstudy,6,0.012048192771084338
500,medium,shallow,45,none,1000,TQMC-n2,6,0.012048192771084338
500,medium,shallow,45,abayes,1000,TQMC-ws_n2,7,0.014056224899598393
500,medium,shallow,45,sh,1000,TQMC-ws_n2,7,0.014056224899598393
500,medium,shallow,45,abayes,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,45,sh,1000,TQMC-wh_n2,7,0.014056224899598393
500,medium,shallow,45,abayes,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,45,sh,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,45,abayes,1000,ASTRID-ws,10,0.020080321285140562
500,medium,shallow,45,sh,1000,ASTRID-ws,9,0.018072289156626505
500,medium,shallow,46,none,1000,CA-ML,11,0.02208835341365462
500,medium,shallow,46,none,1000,TQMC-n2-origstudy,12,0.024096385542168676
500,medium,shallow,46,none,1000,TQMC-n2,12,0.024096385542168676
500,medium,shallow,46,abayes,1000,TQMC-ws_n2,11,0.02208835341365462
500,medium,shallow,46,sh,1000,TQMC-ws_n2,10,0.020080321285140562
500,medium,shallow,46,abayes,1000,TQMC-wh_n2,12,0.024096385542168676
500,medium,shallow,46,sh,1000,TQMC-wh_n2,11,0.02208835341365462
500,medium,shallow,46,abayes,1000,ASTER-wh,8,0.01606425702811245
500,medium,shallow,46,sh,1000,ASTER-wh,10,0.020080321285140562
500,medium,shallow,46,abayes,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,46,sh,1000,ASTRID-ws,12,0.024096385542168676
500,medium,shallow,47,none,1000,CA-ML,12,0.024096385542168676
500,medium,shallow,47,none,1000,TQMC-n2-origstudy,29,0.05823293172690763
500,medium,shallow,47,none,1000,TQMC-n2,29,0.05823293172690763
500,medium,shallow,47,abayes,1000,TQMC-ws_n2,25,0.050200803212851405
500,medium,shallow,47,sh,1000,TQMC-ws_n2,25,0.050200803212851405
500,medium,shallow,47,abayes,1000,TQMC-wh_n2,21,0.04216867469879518
500,medium,shallow,47,sh,1000,TQMC-wh_n2,24,0.04819277108433735
500,medium,shallow,47,abayes,1000,ASTER-wh,31,0.06224899598393574
500,medium,shallow,47,sh,1000,ASTER-wh,36,0.07228915662650602
500,medium,shallow,47,abayes,1000,ASTRID-ws,30,0.060240963855421686
500,medium,shallow,47,sh,1000,ASTRID-ws,32,0.0642570281124498
500,medium,shallow,48,none,1000,CA-ML,4,0.008032128514056224
500,medium,shallow,48,none,1000,TQMC-n2-origstudy,6,0.012048192771084338
500,medium,shallow,48,none,1000,TQMC-n2,6,0.012048192771084338
500,medium,shallow,48,abayes,1000,TQMC-ws_n2,4,0.008032128514056224
500,medium,shallow,48,sh,1000,TQMC-ws_n2,4,0.008032128514056224
500,medium,shallow,48,abayes,1000,TQMC-wh_n2,4,0.008032128514056224
500,medium,shallow,48,sh,1000,TQMC-wh_n2,4,0.008032128514056224
500,medium,shallow,48,abayes,1000,ASTER-wh,5,0.010040160642570281
500,medium,shallow,48,sh,1000,ASTER-wh,3,0.006024096385542169
500,medium,shallow,48,abayes,1000,ASTRID-ws,4,0.008032128514056224
500,medium,shallow,48,sh,1000,ASTRID-ws,5,0.010040160642570281
500,medium,shallow,49,none,1000,CA-ML,13,0.02610441767068273
500,medium,shallow,49,none,1000,TQMC-n2-origstudy,15,0.030120481927710843
500,medium,shallow,49,none,1000,TQMC-n2,14,0.028112449799196786
500,medium,shallow,49,abayes,1000,TQMC-ws_n2,12,0.024096385542168676
500,medium,shallow,49,sh,1000,TQMC-ws_n2,13,0.02610441767068273
500,medium,shallow,49,abayes,1000,TQMC-wh_n2,10,0.020080321285140562
500,medium,shallow,49,sh,1000,TQMC-wh_n2,13,0.02610441767068273
500,medium,shallow,49,abayes,1000,ASTER-wh,12,0.024096385542168676
500,medium,shallow,49,sh,1000,ASTER-wh,13,0.02610441767068273
500,medium,shallow,49,abayes,1000,ASTRID-ws,8,0.01606425702811245
500,medium,shallow,49,sh,1000,ASTRID-ws,11,0.02208835341365462
500,medium,shallow,50,none,1000,CA-ML,14,0.028112449799196786
500,medium,shallow,50,none,1000,TQMC-n2-origstudy,25,0.050200803212851405
500,medium,shallow,50,none,1000,TQMC-n2,25,0.050200803212851405
500,medium,shallow,50,abayes,1000,TQMC-ws_n2,22,0.04417670682730924
500,medium,shallow,50,sh,1000,TQMC-ws_n2,26,0.05220883534136546
500,medium,shallow,50,abayes,1000,TQMC-wh_n2,18,0.03614457831325301
500,medium,shallow,50,sh,1000,TQMC-wh_n2,22,0.04417670682730924
500,medium,shallow,50,abayes,1000,ASTER-wh,24,0.04819277108433735
500,medium,shallow,50,sh,1000,ASTER-wh,29,0.05823293172690763
500,medium,shallow,50,abayes,1000,ASTRID-ws,25,0.050200803212851405
500,medium,shallow,50,sh,1000,ASTRID-ws,34,0.06827309236947791
1000,medium,shallow,1,none,50,CA-ML,78,0.0781563126252505
1000,medium,shallow,1,none,50,TQMC-n2-origstudy,NA,NA
1000,medium,shallow,1,none,50,TQMC-n2,66,0.06613226452905811
1000,medium,shallow,1,abayes,50,TQMC-ws_n2,62,0.06212424849699399
1000,medium,shallow,1,sh,50,TQMC-ws_n2,63,0.06312625250501001
1000,medium,shallow,1,abayes,50,TQMC-wh_n2,58,0.05811623246492986
1000,medium,shallow,1,sh,50,TQMC-wh_n2,64,0.06412825651302605
1000,medium,shallow,1,abayes,50,ASTER-wh,68,0.06813627254509018
1000,medium,shallow,1,sh,50,ASTER-wh,73,0.07314629258517034
1000,medium,shallow,1,abayes,50,ASTRID-ws,68,0.06813627254509018
1000,medium,shallow,1,sh,50,ASTRID-ws,77,0.07715430861723446
1000,medium,shallow,2,none,50,CA-ML,132,0.13226452905811623
1000,medium,shallow,2,none,50,TQMC-n2-origstudy,NA,NA
1000,medium,shallow,2,none,50,TQMC-n2,230,0.23046092184368738
1000,medium,shallow,2,abayes,50,TQMC-ws_n2,193,0.1933867735470942
1000,medium,shallow,2,sh,50,TQMC-ws_n2,216,0.21643286573146292
1000,medium,shallow,2,abayes,50,TQMC-wh_n2,123,0.12324649298597194
1000,medium,shallow,2,sh,50,TQMC-wh_n2,169,0.16933867735470942
1000,medium,shallow,2,abayes,50,ASTER-wh,186,0.18637274549098196
1000,medium,shallow,2,sh,50,ASTER-wh,226,0.22645290581162325
1000,medium,shallow,2,abayes,50,ASTRID-ws,201,0.20140280561122245
1000,medium,shallow,2,sh,50,ASTRID-ws,227,0.22745490981963928
1000,medium,shallow,3,none,50,CA-ML,86,0.08617234468937876
1000,medium,shallow,3,none,50,TQMC-n2-origstudy,NA,NA
1000,medium,shallow,3,none,50,TQMC-n2,60,0.06012024048096192
1000,medium,shallow,3,abayes,50,TQMC-ws_n2,48,0.04809619238476954
1000,medium,shallow,3,sh,50,TQMC-ws_n2,54,0.05410821643286573
1000,medium,shallow,3,abayes,50,TQMC-wh_n2,47,0.047094188376753505
1000,medium,shallow,3,sh,50,TQMC-wh_n2,58,0.05811623246492986
1000,medium,shallow,3,abayes,50,ASTER-wh,61,0.061122244488977955
1000,medium,shallow,3,sh,50,ASTER-wh,58,0.05811623246492986
1000,medium,shallow,3,abayes,50,ASTRID-ws,53,0.0531062124248497
1000,medium,shallow,3,sh,50,ASTRID-ws,61,0.061122244488977955
1000,medium,shallow,4,none,50,CA-ML,101,0.10120240480961924
1000,medium,shallow,4,none,50,TQMC-n2-origstudy,NA,NA
1000,medium,shallow,4,none,50,TQMC-n2,94,0.09418837675350701
1000,medium,shallow,4,abayes,50,TQMC-ws_n2,79,0.07915831663326653
1000,medium,shallow,4,sh,50,TQMC-ws_n2,95,0.09519038076152304
1000,medium,shallow,4,abayes,50,TQMC-wh_n2,81,0.0811623246492986
1000,medium,shallow,4,sh,50,TQMC-wh_n2,91,0.09118236472945891
1000,medium,shallow,4,abayes,50,ASTER-wh,94,0.09418837675350701
1000,medium,shallow,4,sh,50,ASTER-wh,101,0.10120240480961924
1000,medium,shallow,4,abayes,50,ASTRID-ws,92,0.09218436873747494
1000,medium,shallow,4,sh,50,ASTRID-ws,105,0.10521042084168336
1000,medium,shallow,5,none,50,CA-ML,64,0.06412825651302605
