"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SECS"
200,"medium","deep",49,"abayes",200,"ASTRID-ws","cbcb17",0.195
200,"medium","deep",49,"abayes",200,"ASTEROID","cbcb17",0.326
200,"medium","deep",49,"abayes",200,"TQMC-wh_n2","cbcb17",45.95
200,"medium","deep",49,"abayes",200,"ASTER-wh (16 threads)","cbcb17",9.804
200,"medium","deep",49,"abayes",200,"ASTER-wh (1 thread)","cbcb17",95.175
200,"medium","deep",49,"sh",200,"TQMC-n2","cbcb17",21.806
200,"medium","deep",49,"abayes",200,"TQMC-n2","cbcb17",22.05
200,"medium","deep",50,"abayes",200,"ASTRID-ws","cbcb02",0.261
200,"medium","deep",50,"abayes",200,"ASTEROID","cbcb02",0.333
200,"medium","deep",50,"abayes",200,"TQMC-wh_n2","cbcb02",50.467
200,"medium","deep",50,"abayes",200,"ASTER-wh (16 threads)","cbcb02",10.077
200,"medium","deep",50,"abayes",200,"ASTER-wh (1 thread)","cbcb02",102.076
200,"medium","deep",50,"sh",200,"TQMC-n2","cbcb18",24.631
200,"medium","deep",50,"abayes",200,"TQMC-n2","cbcb02",24.421
200,"medium","deep",1,"abayes",1000,"ASTRID-ws","cbcb11",0.322
200,"medium","deep",1,"abayes",1000,"ASTEROID","cbcb11",1.368
200,"medium","deep",1,"abayes",1000,"TQMC-wh_n2","cbcb11",171.94400000000002
200,"medium","deep",1,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",62.489
200,"medium","deep",1,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",514.912
200,"medium","deep",1,"sh",1000,"TQMC-n2","cbcb14",52.592
200,"medium","deep",1,"abayes",1000,"TQMC-n2","cbcb11",52.642
200,"medium","deep",2,"abayes",1000,"ASTRID-ws","cbcb16",0.353
200,"medium","deep",2,"abayes",1000,"ASTEROID","cbcb16",1.382
200,"medium","deep",2,"abayes",1000,"TQMC-wh_n2","cbcb16",189.785
200,"medium","deep",2,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",46.316
200,"medium","deep",2,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",990.653
200,"medium","deep",2,"sh",1000,"TQMC-n2","cbcb04",55.872
200,"medium","deep",2,"abayes",1000,"TQMC-n2","cbcb16",57.111
200,"medium","deep",3,"abayes",1000,"ASTRID-ws","cbcb18",0.337
200,"medium","deep",3,"abayes",1000,"ASTEROID","cbcb18",1.362
200,"medium","deep",3,"abayes",1000,"TQMC-wh_n2","cbcb18",169.868
200,"medium","deep",3,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",32.721
200,"medium","deep",3,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",549.506
200,"medium","deep",3,"sh",1000,"TQMC-n2","cbcb21",50.414
200,"medium","deep",3,"abayes",1000,"TQMC-n2","cbcb18",51.361
200,"medium","deep",4,"abayes",1000,"ASTRID-ws","cbcb06",0.341
200,"medium","deep",4,"abayes",1000,"ASTEROID","cbcb06",1.38
200,"medium","deep",4,"abayes",1000,"TQMC-wh_n2","cbcb06",211.64600000000002
200,"medium","deep",4,"abayes",1000,"ASTER-wh (16 threads)","cbcb06",70.782
200,"medium","deep",4,"abayes",1000,"ASTER-wh (1 thread)","cbcb06",779.783
200,"medium","deep",4,"sh",1000,"TQMC-n2","cbcb10",60.301
200,"medium","deep",4,"abayes",1000,"TQMC-n2","cbcb06",61.442
200,"medium","deep",5,"abayes",1000,"ASTRID-ws","cbcb17",0.369
200,"medium","deep",5,"abayes",1000,"ASTEROID","cbcb17",1.379
200,"medium","deep",5,"abayes",1000,"TQMC-wh_n2","cbcb17",175.422
200,"medium","deep",5,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",31.238
200,"medium","deep",5,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",745.447
200,"medium","deep",5,"sh",1000,"TQMC-n2","cbcb07",52.457
200,"medium","deep",5,"abayes",1000,"TQMC-n2","cbcb17",52.619
200,"medium","deep",6,"abayes",1000,"ASTRID-ws","cbcb12",0.33
200,"medium","deep",6,"abayes",1000,"ASTEROID","cbcb12",1.419
200,"medium","deep",6,"abayes",1000,"TQMC-wh_n2","cbcb12",188.36599999999999
200,"medium","deep",6,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",61.187
200,"medium","deep",6,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",618.721
200,"medium","deep",6,"sh",1000,"TQMC-n2","cbcb17",57.993
200,"medium","deep",6,"abayes",1000,"TQMC-n2","cbcb12",59.169
200,"medium","deep",7,"abayes",1000,"ASTRID-ws","cbcb15",0.355
200,"medium","deep",7,"abayes",1000,"ASTEROID","cbcb15",1.38
200,"medium","deep",7,"abayes",1000,"TQMC-wh_n2","cbcb15",189.042
200,"medium","deep",7,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",53.683
200,"medium","deep",7,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",916.365
200,"medium","deep",7,"sh",1000,"TQMC-n2","cbcb13",59.553
200,"medium","deep",7,"abayes",1000,"TQMC-n2","cbcb15",60.665
200,"medium","deep",8,"abayes",1000,"ASTRID-ws","cbcb01",0.36
200,"medium","deep",8,"abayes",1000,"ASTEROID","cbcb01",1.38
200,"medium","deep",8,"abayes",1000,"TQMC-wh_n2","cbcb01",205.944
200,"medium","deep",8,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",61.834
200,"medium","deep",8,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",1712.35
200,"medium","deep",8,"sh",1000,"TQMC-n2","cbcb14",60.006
200,"medium","deep",8,"abayes",1000,"TQMC-n2","cbcb01",66.181
200,"medium","deep",9,"abayes",1000,"ASTRID-ws","cbcb03",0.335
200,"medium","deep",9,"abayes",1000,"ASTEROID","cbcb03",1.376
200,"medium","deep",9,"abayes",1000,"TQMC-wh_n2","cbcb03",185.962
200,"medium","deep",9,"abayes",1000,"ASTER-wh (16 threads)","cbcb03",51.597
200,"medium","deep",9,"abayes",1000,"ASTER-wh (1 thread)","cbcb03",622.077
200,"medium","deep",9,"sh",1000,"TQMC-n2","cbcb02",60.548
200,"medium","deep",9,"abayes",1000,"TQMC-n2","cbcb03",61.907
200,"medium","deep",10,"abayes",1000,"ASTRID-ws","cbcb19",0.362
200,"medium","deep",10,"abayes",1000,"ASTEROID","cbcb19",1.4
200,"medium","deep",10,"abayes",1000,"TQMC-wh_n2","cbcb19",203.931
200,"medium","deep",10,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",72.747
200,"medium","deep",10,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",1587.07
200,"medium","deep",10,"sh",1000,"TQMC-n2","cbcb21",59.367
200,"medium","deep",10,"abayes",1000,"TQMC-n2","cbcb19",62.284
200,"medium","deep",11,"abayes",1000,"ASTRID-ws","cbcb11",0.353
200,"medium","deep",11,"abayes",1000,"ASTEROID","cbcb11",1.356
200,"medium","deep",11,"abayes",1000,"TQMC-wh_n2","cbcb11",181.551
200,"medium","deep",11,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",34.126
200,"medium","deep",11,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",583.921
200,"medium","deep",11,"sh",1000,"TQMC-n2","cbcb04",54.207
200,"medium","deep",11,"abayes",1000,"TQMC-n2","cbcb11",54.822
200,"medium","deep",12,"abayes",1000,"ASTRID-ws","cbcb21",0.334
200,"medium","deep",12,"abayes",1000,"ASTEROID","cbcb21",1.4
200,"medium","deep",12,"abayes",1000,"TQMC-wh_n2","cbcb21",185.582
200,"medium","deep",12,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",44.015
200,"medium","deep",12,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",545.977
200,"medium","deep",12,"sh",1000,"TQMC-n2","cbcb10",57.398
200,"medium","deep",12,"abayes",1000,"TQMC-n2","cbcb21",58.33
200,"medium","deep",13,"abayes",1000,"ASTRID-ws","cbcb18",0.352
200,"medium","deep",13,"abayes",1000,"ASTEROID","cbcb18",1.381
200,"medium","deep",13,"abayes",1000,"TQMC-wh_n2","cbcb18",171.046
200,"medium","deep",13,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",32.948
200,"medium","deep",13,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",754.006
200,"medium","deep",13,"sh",1000,"TQMC-n2","cbcb07",53.068
200,"medium","deep",13,"abayes",1000,"TQMC-n2","cbcb18",53.983
200,"medium","deep",14,"abayes",1000,"ASTRID-ws","cbcb16",0.349
200,"medium","deep",14,"abayes",1000,"ASTEROID","cbcb16",1.372
200,"medium","deep",14,"abayes",1000,"TQMC-wh_n2","cbcb16",174.583
200,"medium","deep",14,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",45.979
200,"medium","deep",14,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",590.183
200,"medium","deep",14,"sh",1000,"TQMC-n2","cbcb17",53.787
200,"medium","deep",14,"abayes",1000,"TQMC-n2","cbcb16",54.143
200,"medium","deep",15,"abayes",1000,"ASTRID-ws","cbcb17",0.549
200,"medium","deep",15,"abayes",1000,"ASTEROID","cbcb17",1.375
200,"medium","deep",15,"abayes",1000,"TQMC-wh_n2","cbcb17",186.493
200,"medium","deep",15,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",48.545
200,"medium","deep",15,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",841.61
200,"medium","deep",15,"sh",1000,"TQMC-n2","cbcb13",55.18
200,"medium","deep",15,"abayes",1000,"TQMC-n2","cbcb17",55.779
200,"medium","deep",16,"abayes",1000,"ASTRID-ws","cbcb06",0.349
200,"medium","deep",16,"abayes",1000,"ASTEROID","cbcb06",1.363
200,"medium","deep",16,"abayes",1000,"TQMC-wh_n2","cbcb06",175.425
200,"medium","deep",16,"abayes",1000,"ASTER-wh (16 threads)","cbcb06",45.133
200,"medium","deep",16,"abayes",1000,"ASTER-wh (1 thread)","cbcb06",977.551
200,"medium","deep",16,"sh",1000,"TQMC-n2","cbcb14",50.89
200,"medium","deep",16,"abayes",1000,"TQMC-n2","cbcb06",51.619
200,"medium","deep",17,"abayes",1000,"ASTRID-ws","cbcb12",0.365
200,"medium","deep",17,"abayes",1000,"ASTEROID","cbcb12",1.385
200,"medium","deep",17,"abayes",1000,"TQMC-wh_n2","cbcb12",195.223
200,"medium","deep",17,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",31.681
200,"medium","deep",17,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",541.741
200,"medium","deep",17,"sh",1000,"TQMC-n2","cbcb02",56.156
200,"medium","deep",17,"abayes",1000,"TQMC-n2","cbcb12",57.356
200,"medium","deep",18,"abayes",1000,"ASTRID-ws","cbcb03",0.321
200,"medium","deep",18,"abayes",1000,"ASTEROID","cbcb03",1.401
200,"medium","deep",18,"abayes",1000,"TQMC-wh_n2","cbcb03",167.603
200,"medium","deep",18,"abayes",1000,"ASTER-wh (16 threads)","cbcb03",34.485
200,"medium","deep",18,"abayes",1000,"ASTER-wh (1 thread)","cbcb03",956.157
200,"medium","deep",18,"sh",1000,"TQMC-n2","cbcb04",50.42
200,"medium","deep",18,"abayes",1000,"TQMC-n2","cbcb03",50.624
200,"medium","deep",19,"abayes",1000,"ASTRID-ws","cbcb11",0.328
200,"medium","deep",19,"abayes",1000,"ASTEROID","cbcb11",1.383
200,"medium","deep",19,"abayes",1000,"TQMC-wh_n2","cbcb11",173.719
200,"medium","deep",19,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",43.362
200,"medium","deep",19,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",558.923
200,"medium","deep",19,"sh",1000,"TQMC-n2","cbcb21",53.424
200,"medium","deep",19,"abayes",1000,"TQMC-n2","cbcb11",54.173
200,"medium","deep",20,"abayes",1000,"ASTRID-ws","cbcb21",0.321
200,"medium","deep",20,"abayes",1000,"ASTEROID","cbcb21",1.396
200,"medium","deep",20,"abayes",1000,"TQMC-wh_n2","cbcb21",176.231
200,"medium","deep",20,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",45.201
200,"medium","deep",20,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",759.28
200,"medium","deep",20,"sh",1000,"TQMC-n2","cbcb20",51.658
200,"medium","deep",20,"abayes",1000,"TQMC-n2","cbcb21",53.299
200,"medium","deep",21,"abayes",1000,"ASTRID-ws","cbcb15",0.305
200,"medium","deep",21,"abayes",1000,"ASTEROID","cbcb15",1.36
200,"medium","deep",21,"abayes",1000,"TQMC-wh_n2","cbcb15",169.838
200,"medium","deep",21,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",31.833
200,"medium","deep",21,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",711.53
200,"medium","deep",21,"sh",1000,"TQMC-n2","cbcb10",51.071
200,"medium","deep",21,"abayes",1000,"TQMC-n2","cbcb15",51.879
200,"medium","deep",22,"abayes",1000,"ASTRID-ws","cbcb18",0.329
200,"medium","deep",22,"abayes",1000,"ASTEROID","cbcb18",1.366
200,"medium","deep",22,"abayes",1000,"TQMC-wh_n2","cbcb18",183.326
200,"medium","deep",22,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",52.911
200,"medium","deep",22,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",549.26
200,"medium","deep",22,"sh",1000,"TQMC-n2","cbcb07",52.211
200,"medium","deep",22,"abayes",1000,"TQMC-n2","cbcb18",52.321
200,"medium","deep",23,"abayes",1000,"ASTRID-ws","cbcb16",0.333
200,"medium","deep",23,"abayes",1000,"ASTEROID","cbcb16",1.36
200,"medium","deep",23,"abayes",1000,"TQMC-wh_n2","cbcb16",186.185
200,"medium","deep",23,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",33.067
200,"medium","deep",23,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",931.55
200,"medium","deep",23,"sh",1000,"TQMC-n2","cbcb17",54.899
200,"medium","deep",23,"abayes",1000,"TQMC-n2","cbcb16",55.724
200,"medium","deep",24,"abayes",1000,"ASTRID-ws","cbcb12",0.319
200,"medium","deep",24,"abayes",1000,"ASTEROID","cbcb12",1.365
200,"medium","deep",24,"abayes",1000,"TQMC-wh_n2","cbcb12",193.77
200,"medium","deep",24,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",32.21
200,"medium","deep",24,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",567.0360000000001
200,"medium","deep",24,"sh",1000,"TQMC-n2","cbcb16",52.955
200,"medium","deep",24,"abayes",1000,"TQMC-n2","cbcb12",53.543
200,"medium","deep",25,"abayes",1000,"ASTRID-ws","cbcb17",0.347
200,"medium","deep",25,"abayes",1000,"ASTEROID","cbcb17",1.361
200,"medium","deep",25,"abayes",1000,"TQMC-wh_n2","cbcb17",177.79500000000002
200,"medium","deep",25,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",43.652
200,"medium","deep",25,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",740.846
200,"medium","deep",25,"sh",1000,"TQMC-n2","cbcb13",49.661
200,"medium","deep",25,"abayes",1000,"TQMC-n2","cbcb17",50.539
200,"medium","deep",26,"abayes",1000,"ASTRID-ws","cbcb11",0.335
200,"medium","deep",26,"abayes",1000,"ASTEROID","cbcb11",1.365
200,"medium","deep",26,"abayes",1000,"TQMC-wh_n2","cbcb11",190.522
200,"medium","deep",26,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",58.304
200,"medium","deep",26,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",807.333
200,"medium","deep",26,"sh",1000,"TQMC-n2","cbcb14",55.347
200,"medium","deep",26,"abayes",1000,"TQMC-n2","cbcb11",55.95
200,"medium","deep",27,"abayes",1000,"ASTRID-ws","cbcb19",0.416
200,"medium","deep",27,"abayes",1000,"ASTEROID","cbcb19",1.428
200,"medium","deep",27,"abayes",1000,"TQMC-wh_n2","cbcb19",196.776
200,"medium","deep",27,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",41.986
200,"medium","deep",27,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",980.287
200,"medium","deep",27,"sh",1000,"TQMC-n2","cbcb04",62.218
200,"medium","deep",27,"abayes",1000,"TQMC-n2","cbcb19",62.511
200,"medium","deep",28,"abayes",1000,"ASTRID-ws","cbcb06",0.352
200,"medium","deep",28,"abayes",1000,"ASTEROID","cbcb06",1.396
200,"medium","deep",28,"abayes",1000,"TQMC-wh_n2","cbcb06",179.24099999999999
200,"medium","deep",28,"abayes",1000,"ASTER-wh (16 threads)","cbcb06",51.715
200,"medium","deep",28,"abayes",1000,"ASTER-wh (1 thread)","cbcb06",855.489
200,"medium","deep",28,"sh",1000,"TQMC-n2","cbcb12",55.548
200,"medium","deep",28,"abayes",1000,"TQMC-n2","cbcb06",55.33
200,"medium","deep",29,"abayes",1000,"ASTRID-ws","cbcb01",0.342
200,"medium","deep",29,"abayes",1000,"ASTEROID","cbcb01",1.364
200,"medium","deep",29,"abayes",1000,"TQMC-wh_n2","cbcb01",181.845
200,"medium","deep",29,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",46.432
200,"medium","deep",29,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",608.102
200,"medium","deep",29,"sh",1000,"TQMC-n2","cbcb21",58.223
200,"medium","deep",29,"abayes",1000,"TQMC-n2","cbcb01",59.432
200,"medium","deep",30,"abayes",1000,"ASTRID-ws","cbcb15",0.335
200,"medium","deep",30,"abayes",1000,"ASTEROID","cbcb15",1.352
200,"medium","deep",30,"abayes",1000,"TQMC-wh_n2","cbcb15",178.353
200,"medium","deep",30,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",34.21
200,"medium","deep",30,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",799.757
200,"medium","deep",30,"sh",1000,"TQMC-n2","cbcb02",53.471
200,"medium","deep",30,"abayes",1000,"TQMC-n2","cbcb15",53.718
200,"medium","deep",31,"abayes",1000,"ASTRID-ws","cbcb21",0.34
200,"medium","deep",31,"abayes",1000,"ASTEROID","cbcb21",1.35
200,"medium","deep",31,"abayes",1000,"TQMC-wh_n2","cbcb21",183.766
200,"medium","deep",31,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",42.084
200,"medium","deep",31,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",523.247
200,"medium","deep",31,"sh",1000,"TQMC-n2","cbcb20",57.854
200,"medium","deep",31,"abayes",1000,"TQMC-n2","cbcb21",59.228
200,"medium","deep",32,"abayes",1000,"ASTRID-ws","cbcb03",0.315
200,"medium","deep",32,"abayes",1000,"ASTEROID","cbcb03",1.363
200,"medium","deep",32,"abayes",1000,"TQMC-wh_n2","cbcb03",183.102
200,"medium","deep",32,"abayes",1000,"ASTER-wh (16 threads)","cbcb03",31.406
200,"medium","deep",32,"abayes",1000,"ASTER-wh (1 thread)","cbcb03",544.155
200,"medium","deep",32,"sh",1000,"TQMC-n2","cbcb10",57.619
200,"medium","deep",32,"abayes",1000,"TQMC-n2","cbcb03",59.268
200,"medium","deep",33,"abayes",1000,"ASTRID-ws","cbcb18",0.339
200,"medium","deep",33,"abayes",1000,"ASTEROID","cbcb18",1.364
200,"medium","deep",33,"abayes",1000,"TQMC-wh_n2","cbcb18",189.43
200,"medium","deep",33,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",80.803
200,"medium","deep",33,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",1183.72
200,"medium","deep",33,"sh",1000,"TQMC-n2","cbcb07",58.398
200,"medium","deep",33,"abayes",1000,"TQMC-n2","cbcb18",57.957
200,"medium","deep",34,"abayes",1000,"ASTRID-ws","cbcb12",0.332
200,"medium","deep",34,"abayes",1000,"ASTEROID","cbcb12",1.346
200,"medium","deep",34,"abayes",1000,"TQMC-wh_n2","cbcb12",166.94
200,"medium","deep",34,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",40.75
200,"medium","deep",34,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",525.344
200,"medium","deep",34,"sh",1000,"TQMC-n2","cbcb17",49.224
200,"medium","deep",34,"abayes",1000,"TQMC-n2","cbcb12",49.94
200,"medium","deep",35,"abayes",1000,"ASTRID-ws","cbcb05",0.329
200,"medium","deep",35,"abayes",1000,"ASTEROID","cbcb05",1.365
200,"medium","deep",35,"abayes",1000,"TQMC-wh_n2","cbcb05",175.276
200,"medium","deep",35,"abayes",1000,"ASTER-wh (16 threads)","cbcb05",42.665
200,"medium","deep",35,"abayes",1000,"ASTER-wh (1 thread)","cbcb05",720.552
200,"medium","deep",35,"sh",1000,"TQMC-n2","cbcb13",54.748
200,"medium","deep",35,"abayes",1000,"TQMC-n2","cbcb05",56.568
200,"medium","deep",36,"abayes",1000,"ASTRID-ws","cbcb16",0.354
200,"medium","deep",36,"abayes",1000,"ASTEROID","cbcb16",1.387
200,"medium","deep",36,"abayes",1000,"TQMC-wh_n2","cbcb16",190.278
200,"medium","deep",36,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",32.648
200,"medium","deep",36,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",737.897
200,"medium","deep",36,"sh",1000,"TQMC-n2","cbcb16",59.885
200,"medium","deep",36,"abayes",1000,"TQMC-n2","cbcb16",60.315
200,"medium","deep",37,"abayes",1000,"ASTRID-ws","cbcb17",0.346
200,"medium","deep",37,"abayes",1000,"ASTEROID","cbcb17",1.372
200,"medium","deep",37,"abayes",1000,"TQMC-wh_n2","cbcb17",179.627
200,"medium","deep",37,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",35.786
200,"medium","deep",37,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",612.983
200,"medium","deep",37,"sh",1000,"TQMC-n2","cbcb11",55.282
200,"medium","deep",37,"abayes",1000,"TQMC-n2","cbcb17",55.727
200,"medium","deep",38,"abayes",1000,"ASTRID-ws","cbcb21",0.305
200,"medium","deep",38,"abayes",1000,"ASTEROID","cbcb21",1.374
200,"medium","deep",38,"abayes",1000,"TQMC-wh_n2","cbcb21",172.488
200,"medium","deep",38,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",31.507
200,"medium","deep",38,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",541.881
200,"medium","deep",38,"sh",1000,"TQMC-n2","cbcb14",48.849
200,"medium","deep",38,"abayes",1000,"TQMC-n2","cbcb21",50.74
200,"medium","deep",39,"abayes",1000,"ASTRID-ws","cbcb11",0.32
200,"medium","deep",39,"abayes",1000,"ASTEROID","cbcb11",1.366
200,"medium","deep",39,"abayes",1000,"TQMC-wh_n2","cbcb11",162.243
200,"medium","deep",39,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",40.219
200,"medium","deep",39,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",506.858
200,"medium","deep",39,"sh",1000,"TQMC-n2","cbcb03",49.305
200,"medium","deep",39,"abayes",1000,"TQMC-n2","cbcb11",50.984
200,"medium","deep",40,"abayes",1000,"ASTRID-ws","cbcb01",0.347
200,"medium","deep",40,"abayes",1000,"ASTEROID","cbcb01",1.366
200,"medium","deep",40,"abayes",1000,"TQMC-wh_n2","cbcb01",170.99
200,"medium","deep",40,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",43.401
200,"medium","deep",40,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",649.504
200,"medium","deep",40,"sh",1000,"TQMC-n2","cbcb12",57.62
200,"medium","deep",40,"abayes",1000,"TQMC-n2","cbcb01",59.04
200,"medium","deep",41,"abayes",1000,"ASTRID-ws","cbcb03",0.325
200,"medium","deep",41,"abayes",1000,"ASTEROID","cbcb03",1.375
200,"medium","deep",41,"abayes",1000,"TQMC-wh_n2","cbcb03",181.805
200,"medium","deep",41,"abayes",1000,"ASTER-wh (16 threads)","cbcb03",31.134
200,"medium","deep",41,"abayes",1000,"ASTER-wh (1 thread)","cbcb03",718.322
200,"medium","deep",41,"sh",1000,"TQMC-n2","cbcb04",55.536
200,"medium","deep",41,"abayes",1000,"TQMC-n2","cbcb03",56.476
200,"medium","deep",42,"abayes",1000,"ASTRID-ws","cbcb15",0.357
200,"medium","deep",42,"abayes",1000,"ASTEROID","cbcb15",1.356
200,"medium","deep",42,"abayes",1000,"TQMC-wh_n2","cbcb15",175.155
200,"medium","deep",42,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",32.762
200,"medium","deep",42,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",733.777
200,"medium","deep",42,"sh",1000,"TQMC-n2","cbcb02",53.317
200,"medium","deep",42,"abayes",1000,"TQMC-n2","cbcb15",54.332
200,"medium","deep",43,"abayes",1000,"ASTRID-ws","cbcb06",0.337
200,"medium","deep",43,"abayes",1000,"ASTEROID","cbcb06",1.373
200,"medium","deep",43,"abayes",1000,"TQMC-wh_n2","cbcb06",177.211
200,"medium","deep",43,"abayes",1000,"ASTER-wh (16 threads)","cbcb06",32.254
200,"medium","deep",43,"abayes",1000,"ASTER-wh (1 thread)","cbcb06",542.372
200,"medium","deep",43,"sh",1000,"TQMC-n2","cbcb21",52.184
200,"medium","deep",43,"abayes",1000,"TQMC-n2","cbcb06",53.265
200,"medium","deep",44,"abayes",1000,"ASTRID-ws","cbcb13",0.337
200,"medium","deep",44,"abayes",1000,"ASTEROID","cbcb13",1.365
200,"medium","deep",44,"abayes",1000,"TQMC-wh_n2","cbcb13",176.549
200,"medium","deep",44,"abayes",1000,"ASTER-wh (16 threads)","cbcb13",45.54
200,"medium","deep",44,"abayes",1000,"ASTER-wh (1 thread)","cbcb13",568.33
200,"medium","deep",44,"sh",1000,"TQMC-n2","cbcb20",54.146
200,"medium","deep",44,"abayes",1000,"TQMC-n2","cbcb13",54.507
200,"medium","deep",45,"abayes",1000,"ASTRID-ws","cbcb12",0.342
200,"medium","deep",45,"abayes",1000,"ASTEROID","cbcb12",1.392
200,"medium","deep",45,"abayes",1000,"TQMC-wh_n2","cbcb12",172.826
200,"medium","deep",45,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",51.13
200,"medium","deep",45,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",549.144
200,"medium","deep",45,"sh",1000,"TQMC-n2","cbcb10",51.23
200,"medium","deep",45,"abayes",1000,"TQMC-n2","cbcb12",51.56
200,"medium","deep",46,"abayes",1000,"ASTRID-ws","cbcb19",0.335
200,"medium","deep",46,"abayes",1000,"ASTEROID","cbcb19",1.394
200,"medium","deep",46,"abayes",1000,"TQMC-wh_n2","cbcb19",185.078
200,"medium","deep",46,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",42.333
200,"medium","deep",46,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",711.61
200,"medium","deep",46,"sh",1000,"TQMC-n2","cbcb17",51.886
200,"medium","deep",46,"abayes",1000,"TQMC-n2","cbcb19",52.903
200,"medium","deep",47,"abayes",1000,"ASTRID-ws","cbcb08",0.323
200,"medium","deep",47,"abayes",1000,"ASTEROID","cbcb08",1.374
200,"medium","deep",47,"abayes",1000,"TQMC-wh_n2","cbcb08",161.918
200,"medium","deep",47,"abayes",1000,"ASTER-wh (16 threads)","cbcb08",31.065
200,"medium","deep",47,"abayes",1000,"ASTER-wh (1 thread)","cbcb08",716.987
200,"medium","deep",47,"sh",1000,"TQMC-n2","cbcb07",49.305
200,"medium","deep",47,"abayes",1000,"TQMC-n2","cbcb08",50.275
200,"medium","deep",48,"abayes",1000,"ASTRID-ws","cbcb05",0.331
200,"medium","deep",48,"abayes",1000,"ASTEROID","cbcb05",1.362
200,"medium","deep",48,"abayes",1000,"TQMC-wh_n2","cbcb05",185.328
200,"medium","deep",48,"abayes",1000,"ASTER-wh (16 threads)","cbcb05",33.599
200,"medium","deep",48,"abayes",1000,"ASTER-wh (1 thread)","cbcb05",763.93
