"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","SEFN","SEFNR","QSCR","AVG_LPP","MED_LPP","AVG_QQS","MED_QQS"
200,"low","deep",29,"abayes",50,"TQMC-wh_n2",23,0.11616161616161616,23258206.63,0.9204357575757577,1.0,0.7954911414141415,0.8821995
200,"low","deep",29,"abayes",50,"ASTER-wh",27,0.13636363636363635,23264382.35,0.9275584848484849,1.0,0.7963969141414142,0.880653
200,"low","deep",30,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",30,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",30,"abayes",50,"ASTRID-ws",4,0.020202020202020204,"NA","NA","NA","NA","NA"
200,"low","deep",30,"abayes",50,"TQMC-n2",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",30,"abayes",50,"TQMC-wh_n2",4,0.020202020202020204,277214110.2,0.9772451565656566,1.0,0.8815268686868688,0.980834
200,"low","deep",30,"abayes",50,"ASTER-wh",6,0.030303030303030304,277242709.4,0.9800593535353535,1.0,0.8820473787878788,0.980834
200,"low","deep",31,"sh",50,"CA-ML",7,0.03535353535353535,"NA","NA","NA","NA","NA"
200,"low","deep",31,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",31,"abayes",50,"ASTRID-ws",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",31,"abayes",50,"TQMC-n2",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",31,"abayes",50,"TQMC-wh_n2",4,0.020202020202020204,1354375310.0,0.9720224040404041,1.0,0.8812963333333333,0.9796834999999999
200,"low","deep",31,"abayes",50,"ASTER-wh",5,0.025252525252525252,1354387952.0,0.9720016767676767,1.0,0.8806691313131315,0.9796834999999999
200,"low","deep",32,"sh",50,"CA-ML",2,0.010101010101010102,"NA","NA","NA","NA","NA"
200,"low","deep",32,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",32,"abayes",50,"ASTRID-ws",4,0.020202020202020204,"NA","NA","NA","NA","NA"
200,"low","deep",32,"abayes",50,"TQMC-n2",8,0.04040404040404041,"NA","NA","NA","NA","NA"
200,"low","deep",32,"abayes",50,"TQMC-wh_n2",4,0.020202020202020204,1439889508.0,0.9911025151515153,1.0,0.8843486010101012,0.9481625
200,"low","deep",32,"abayes",50,"ASTER-wh",4,0.020202020202020204,1439889508.0,0.9909182727272727,1.0,0.8843486010101012,0.9481625
200,"low","deep",33,"sh",50,"CA-ML",8,0.04040404040404041,"NA","NA","NA","NA","NA"
200,"low","deep",33,"abayes",50,"ASTEROID",197,0.9949494949494949,"NA","NA","NA","NA","NA"
200,"low","deep",33,"abayes",50,"ASTRID-ws",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",33,"abayes",50,"TQMC-n2",12,0.06060606060606061,"NA","NA","NA","NA","NA"
200,"low","deep",33,"abayes",50,"TQMC-wh_n2",8,0.04040404040404041,311769462.6,0.9685715757575757,1.0,0.8667045252525251,0.9624315
200,"low","deep",33,"abayes",50,"ASTER-wh",7,0.03535353535353535,312024893.6,0.9737968434343435,1.0,0.8673762020202018,0.9612825
200,"low","deep",34,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",34,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",34,"abayes",50,"ASTRID-ws",16,0.08080808080808081,"NA","NA","NA","NA","NA"
200,"low","deep",34,"abayes",50,"TQMC-n2",15,0.07575757575757576,"NA","NA","NA","NA","NA"
200,"low","deep",34,"abayes",50,"TQMC-wh_n2",10,0.050505050505050504,465364749.7,0.9526791616161616,1.0,0.8195880151515152,0.8967225000000001
200,"low","deep",34,"abayes",50,"ASTER-wh",10,0.050505050505050504,465387301.3,0.9547740555555554,1.0,0.8196805353535356,0.8909125
200,"low","deep",35,"sh",50,"CA-ML",14,0.0707070707070707,"NA","NA","NA","NA","NA"
200,"low","deep",35,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",35,"abayes",50,"ASTRID-ws",11,0.05555555555555555,"NA","NA","NA","NA","NA"
200,"low","deep",35,"abayes",50,"TQMC-n2",19,0.09595959595959595,"NA","NA","NA","NA","NA"
200,"low","deep",35,"abayes",50,"TQMC-wh_n2",10,0.050505050505050504,1171912199.0,0.9619859646464648,1.0,0.8610531262626262,0.9379215000000001
200,"low","deep",35,"abayes",50,"ASTER-wh",11,0.05555555555555555,1171912390.0,0.9635895303030303,1.0,0.8613733939393939,0.9379215000000001
200,"low","deep",36,"sh",50,"CA-ML",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",36,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",36,"abayes",50,"ASTRID-ws",8,0.04040404040404041,"NA","NA","NA","NA","NA"
200,"low","deep",36,"abayes",50,"TQMC-n2",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",36,"abayes",50,"TQMC-wh_n2",6,0.030303030303030304,285396613.4,0.9781387020202021,1.0,0.8807236868686871,0.9723189999999999
200,"low","deep",36,"abayes",50,"ASTER-wh",8,0.04040404040404041,285396803.7,0.9798200050505051,1.0,0.8809487323232322,0.9723189999999999
200,"low","deep",37,"sh",50,"CA-ML",14,0.0707070707070707,"NA","NA","NA","NA","NA"
200,"low","deep",37,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",37,"abayes",50,"ASTRID-ws",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",37,"abayes",50,"TQMC-n2",9,0.045454545454545456,"NA","NA","NA","NA","NA"
200,"low","deep",37,"abayes",50,"TQMC-wh_n2",9,0.045454545454545456,216807033.8,0.9655344090909092,1.0,0.8584272020202021,0.9687755
200,"low","deep",37,"abayes",50,"ASTER-wh",10,0.050505050505050504,216889967.5,0.9676830656565657,1.0,0.8586961212121214,0.9687755
200,"low","deep",38,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",38,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",38,"abayes",50,"ASTRID-ws",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",38,"abayes",50,"TQMC-n2",14,0.0707070707070707,"NA","NA","NA","NA","NA"
200,"low","deep",38,"abayes",50,"TQMC-wh_n2",13,0.06565656565656566,66585434.55,0.9629453535353536,1.0,0.8904696363636364,0.979897
200,"low","deep",38,"abayes",50,"ASTER-wh",19,0.09595959595959595,66969077.27,0.9742239393939395,1.0,0.8937256262626262,0.979897
