NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
200,high,shallow,32,sh,50,ASTRID-ws,54,0.2727272727272727
200,high,shallow,33,none,50,CA-ML,54,0.2727272727272727
200,high,shallow,33,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,33,none,50,TQMC-n2,33,0.16666666666666666
200,high,shallow,33,abayes,50,TQMC-ws_n2,28,0.1414141414141414
200,high,shallow,33,sh,50,TQMC-ws_n2,31,0.15656565656565657
200,high,shallow,33,abayes,50,TQMC-wh_n2,28,0.1414141414141414
200,high,shallow,33,sh,50,TQMC-wh_n2,27,0.13636363636363635
200,high,shallow,33,abayes,50,ASTER-wh,36,0.18181818181818182
200,high,shallow,33,sh,50,ASTER-wh,38,0.1919191919191919
200,high,shallow,33,abayes,50,ASTRID-ws,38,0.1919191919191919
200,high,shallow,33,sh,50,ASTRID-ws,37,0.18686868686868688
200,high,shallow,34,none,50,CA-ML,48,0.24242424242424243
200,high,shallow,34,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,34,none,50,TQMC-n2,39,0.19696969696969696
200,high,shallow,34,abayes,50,TQMC-ws_n2,31,0.15656565656565657
200,high,shallow,34,sh,50,TQMC-ws_n2,35,0.17676767676767677
200,high,shallow,34,abayes,50,TQMC-wh_n2,32,0.16161616161616163
200,high,shallow,34,sh,50,TQMC-wh_n2,36,0.18181818181818182
200,high,shallow,34,abayes,50,ASTER-wh,34,0.1717171717171717
200,high,shallow,34,sh,50,ASTER-wh,36,0.18181818181818182
200,high,shallow,34,abayes,50,ASTRID-ws,34,0.1717171717171717
200,high,shallow,34,sh,50,ASTRID-ws,34,0.1717171717171717
200,high,shallow,35,none,50,CA-ML,65,0.3282828282828283
200,high,shallow,35,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,35,none,50,TQMC-n2,43,0.21717171717171718
200,high,shallow,35,abayes,50,TQMC-ws_n2,40,0.20202020202020202
200,high,shallow,35,sh,50,TQMC-ws_n2,42,0.21212121212121213
200,high,shallow,35,abayes,50,TQMC-wh_n2,39,0.19696969696969696
200,high,shallow,35,sh,50,TQMC-wh_n2,43,0.21717171717171718
200,high,shallow,35,abayes,50,ASTER-wh,39,0.19696969696969696
200,high,shallow,35,sh,50,ASTER-wh,40,0.20202020202020202
200,high,shallow,35,abayes,50,ASTRID-ws,52,0.26262626262626265
200,high,shallow,35,sh,50,ASTRID-ws,55,0.2777777777777778
200,high,shallow,36,none,50,CA-ML,58,0.29292929292929293
200,high,shallow,36,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,36,none,50,TQMC-n2,45,0.22727272727272727
200,high,shallow,36,abayes,50,TQMC-ws_n2,38,0.1919191919191919
200,high,shallow,36,sh,50,TQMC-ws_n2,44,0.2222222222222222
200,high,shallow,36,abayes,50,TQMC-wh_n2,40,0.20202020202020202
200,high,shallow,36,sh,50,TQMC-wh_n2,47,0.23737373737373738
200,high,shallow,36,abayes,50,ASTER-wh,40,0.20202020202020202
200,high,shallow,36,sh,50,ASTER-wh,49,0.2474747474747475
200,high,shallow,36,abayes,50,ASTRID-ws,37,0.18686868686868688
200,high,shallow,36,sh,50,ASTRID-ws,44,0.2222222222222222
200,high,shallow,37,none,50,CA-ML,48,0.24242424242424243
200,high,shallow,37,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,37,none,50,TQMC-n2,34,0.1717171717171717
200,high,shallow,37,abayes,50,TQMC-ws_n2,34,0.1717171717171717
200,high,shallow,37,sh,50,TQMC-ws_n2,32,0.16161616161616163
200,high,shallow,37,abayes,50,TQMC-wh_n2,34,0.1717171717171717
200,high,shallow,37,sh,50,TQMC-wh_n2,35,0.17676767676767677
200,high,shallow,37,abayes,50,ASTER-wh,34,0.1717171717171717
200,high,shallow,37,sh,50,ASTER-wh,38,0.1919191919191919
200,high,shallow,37,abayes,50,ASTRID-ws,34,0.1717171717171717
200,high,shallow,37,sh,50,ASTRID-ws,32,0.16161616161616163
200,high,shallow,38,none,50,CA-ML,50,0.25252525252525254
200,high,shallow,38,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,38,none,50,TQMC-n2,41,0.20707070707070707
200,high,shallow,38,abayes,50,TQMC-ws_n2,32,0.16161616161616163
200,high,shallow,38,sh,50,TQMC-ws_n2,36,0.18181818181818182
200,high,shallow,38,abayes,50,TQMC-wh_n2,36,0.18181818181818182
200,high,shallow,38,sh,50,TQMC-wh_n2,36,0.18181818181818182
200,high,shallow,38,abayes,50,ASTER-wh,38,0.1919191919191919
200,high,shallow,38,sh,50,ASTER-wh,39,0.19696969696969696
200,high,shallow,38,abayes,50,ASTRID-ws,34,0.1717171717171717
200,high,shallow,38,sh,50,ASTRID-ws,38,0.1919191919191919
200,high,shallow,39,none,50,CA-ML,73,0.3686868686868687
200,high,shallow,39,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,39,none,50,TQMC-n2,50,0.25252525252525254
200,high,shallow,39,abayes,50,TQMC-ws_n2,42,0.21212121212121213
200,high,shallow,39,sh,50,TQMC-ws_n2,49,0.2474747474747475
200,high,shallow,39,abayes,50,TQMC-wh_n2,38,0.1919191919191919
200,high,shallow,39,sh,50,TQMC-wh_n2,45,0.22727272727272727
200,high,shallow,39,abayes,50,ASTER-wh,46,0.23232323232323232
200,high,shallow,39,sh,50,ASTER-wh,50,0.25252525252525254
200,high,shallow,39,abayes,50,ASTRID-ws,43,0.21717171717171718
200,high,shallow,39,sh,50,ASTRID-ws,49,0.2474747474747475
200,high,shallow,40,none,50,CA-ML,56,0.2828282828282828
200,high,shallow,40,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,40,none,50,TQMC-n2,26,0.13131313131313133
200,high,shallow,40,abayes,50,TQMC-ws_n2,28,0.1414141414141414
200,high,shallow,40,sh,50,TQMC-ws_n2,27,0.13636363636363635
200,high,shallow,40,abayes,50,TQMC-wh_n2,29,0.14646464646464646
200,high,shallow,40,sh,50,TQMC-wh_n2,26,0.13131313131313133
200,high,shallow,40,abayes,50,ASTER-wh,32,0.16161616161616163
200,high,shallow,40,sh,50,ASTER-wh,24,0.12121212121212122
200,high,shallow,40,abayes,50,ASTRID-ws,35,0.17676767676767677
200,high,shallow,40,sh,50,ASTRID-ws,32,0.16161616161616163
200,high,shallow,41,none,50,CA-ML,50,0.25252525252525254
200,high,shallow,41,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,41,none,50,TQMC-n2,25,0.12626262626262627
200,high,shallow,41,abayes,50,TQMC-ws_n2,29,0.14646464646464646
200,high,shallow,41,sh,50,TQMC-ws_n2,29,0.14646464646464646
200,high,shallow,41,abayes,50,TQMC-wh_n2,28,0.1414141414141414
200,high,shallow,41,sh,50,TQMC-wh_n2,31,0.15656565656565657
200,high,shallow,41,abayes,50,ASTER-wh,26,0.13131313131313133
200,high,shallow,41,sh,50,ASTER-wh,27,0.13636363636363635
200,high,shallow,41,abayes,50,ASTRID-ws,31,0.15656565656565657
200,high,shallow,41,sh,50,ASTRID-ws,35,0.17676767676767677
200,high,shallow,42,none,50,CA-ML,73,0.3686868686868687
200,high,shallow,42,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,42,none,50,TQMC-n2,55,0.2777777777777778
200,high,shallow,42,abayes,50,TQMC-ws_n2,47,0.23737373737373738
200,high,shallow,42,sh,50,TQMC-ws_n2,52,0.26262626262626265
200,high,shallow,42,abayes,50,TQMC-wh_n2,47,0.23737373737373738
200,high,shallow,42,sh,50,TQMC-wh_n2,51,0.25757575757575757
200,high,shallow,42,abayes,50,ASTER-wh,48,0.24242424242424243
200,high,shallow,42,sh,50,ASTER-wh,50,0.25252525252525254
200,high,shallow,42,abayes,50,ASTRID-ws,59,0.29797979797979796
200,high,shallow,42,sh,50,ASTRID-ws,52,0.26262626262626265
200,high,shallow,43,none,50,CA-ML,61,0.30808080808080807
200,high,shallow,43,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,43,none,50,TQMC-n2,45,0.22727272727272727
200,high,shallow,43,abayes,50,TQMC-ws_n2,37,0.18686868686868688
200,high,shallow,43,sh,50,TQMC-ws_n2,45,0.22727272727272727
200,high,shallow,43,abayes,50,TQMC-wh_n2,40,0.20202020202020202
200,high,shallow,43,sh,50,TQMC-wh_n2,45,0.22727272727272727
200,high,shallow,43,abayes,50,ASTER-wh,39,0.19696969696969696
200,high,shallow,43,sh,50,ASTER-wh,46,0.23232323232323232
200,high,shallow,43,abayes,50,ASTRID-ws,43,0.21717171717171718
200,high,shallow,43,sh,50,ASTRID-ws,50,0.25252525252525254
200,high,shallow,44,none,50,CA-ML,68,0.3434343434343434
200,high,shallow,44,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,44,none,50,TQMC-n2,67,0.3383838383838384
200,high,shallow,44,abayes,50,TQMC-ws_n2,54,0.2727272727272727
200,high,shallow,44,sh,50,TQMC-ws_n2,58,0.29292929292929293
200,high,shallow,44,abayes,50,TQMC-wh_n2,53,0.2676767676767677
200,high,shallow,44,sh,50,TQMC-wh_n2,64,0.32323232323232326
200,high,shallow,44,abayes,50,ASTER-wh,52,0.26262626262626265
200,high,shallow,44,sh,50,ASTER-wh,59,0.29797979797979796
200,high,shallow,44,abayes,50,ASTRID-ws,57,0.2878787878787879
200,high,shallow,44,sh,50,ASTRID-ws,57,0.2878787878787879
200,high,shallow,45,none,50,CA-ML,45,0.22727272727272727
200,high,shallow,45,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,45,none,50,TQMC-n2,27,0.13636363636363635
200,high,shallow,45,abayes,50,TQMC-ws_n2,25,0.12626262626262627
200,high,shallow,45,sh,50,TQMC-ws_n2,27,0.13636363636363635
200,high,shallow,45,abayes,50,TQMC-wh_n2,27,0.13636363636363635
200,high,shallow,45,sh,50,TQMC-wh_n2,26,0.13131313131313133
200,high,shallow,45,abayes,50,ASTER-wh,32,0.16161616161616163
200,high,shallow,45,sh,50,ASTER-wh,30,0.15151515151515152
200,high,shallow,45,abayes,50,ASTRID-ws,34,0.1717171717171717
200,high,shallow,45,sh,50,ASTRID-ws,39,0.19696969696969696
200,high,shallow,46,none,50,CA-ML,61,0.30808080808080807
200,high,shallow,46,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,46,none,50,TQMC-n2,44,0.2222222222222222
200,high,shallow,46,abayes,50,TQMC-ws_n2,45,0.22727272727272727
200,high,shallow,46,sh,50,TQMC-ws_n2,48,0.24242424242424243
200,high,shallow,46,abayes,50,TQMC-wh_n2,46,0.23232323232323232
200,high,shallow,46,sh,50,TQMC-wh_n2,48,0.24242424242424243
200,high,shallow,46,abayes,50,ASTER-wh,41,0.20707070707070707
200,high,shallow,46,sh,50,ASTER-wh,42,0.21212121212121213
200,high,shallow,46,abayes,50,ASTRID-ws,47,0.23737373737373738
200,high,shallow,46,sh,50,ASTRID-ws,46,0.23232323232323232
200,high,shallow,47,none,50,CA-ML,45,0.22727272727272727
200,high,shallow,47,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,47,none,50,TQMC-n2,27,0.13636363636363635
200,high,shallow,47,abayes,50,TQMC-ws_n2,25,0.12626262626262627
200,high,shallow,47,sh,50,TQMC-ws_n2,29,0.14646464646464646
200,high,shallow,47,abayes,50,TQMC-wh_n2,23,0.11616161616161616
200,high,shallow,47,sh,50,TQMC-wh_n2,22,0.1111111111111111
200,high,shallow,47,abayes,50,ASTER-wh,28,0.1414141414141414
200,high,shallow,47,sh,50,ASTER-wh,29,0.14646464646464646
200,high,shallow,47,abayes,50,ASTRID-ws,32,0.16161616161616163
200,high,shallow,47,sh,50,ASTRID-ws,37,0.18686868686868688
200,high,shallow,48,none,50,CA-ML,56,0.2828282828282828
200,high,shallow,48,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,48,none,50,TQMC-n2,35,0.17676767676767677
200,high,shallow,48,abayes,50,TQMC-ws_n2,35,0.17676767676767677
200,high,shallow,48,sh,50,TQMC-ws_n2,41,0.20707070707070707
200,high,shallow,48,abayes,50,TQMC-wh_n2,33,0.16666666666666666
200,high,shallow,48,sh,50,TQMC-wh_n2,35,0.17676767676767677
200,high,shallow,48,abayes,50,ASTER-wh,36,0.18181818181818182
200,high,shallow,48,sh,50,ASTER-wh,36,0.18181818181818182
200,high,shallow,48,abayes,50,ASTRID-ws,36,0.18181818181818182
200,high,shallow,48,sh,50,ASTRID-ws,44,0.2222222222222222
200,high,shallow,50,none,50,CA-ML,58,0.29292929292929293
200,high,shallow,50,none,50,TQMC-n2-origstudy,NA,NA
200,high,shallow,50,none,50,TQMC-n2,34,0.1717171717171717
200,high,shallow,50,abayes,50,TQMC-ws_n2,35,0.17676767676767677
200,high,shallow,50,sh,50,TQMC-ws_n2,34,0.1717171717171717
200,high,shallow,50,abayes,50,TQMC-wh_n2,35,0.17676767676767677
200,high,shallow,50,sh,50,TQMC-wh_n2,32,0.16161616161616163
200,high,shallow,50,abayes,50,ASTER-wh,32,0.16161616161616163
200,high,shallow,50,sh,50,ASTER-wh,33,0.16666666666666666
200,high,shallow,50,abayes,50,ASTRID-ws,40,0.20202020202020202
200,high,shallow,50,sh,50,ASTRID-ws,42,0.21212121212121213
200,high,shallow,1,none,200,CA-ML,19,0.09595959595959595
200,high,shallow,1,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,1,none,200,TQMC-n2,12,0.06060606060606061
200,high,shallow,1,abayes,200,TQMC-ws_n2,13,0.06565656565656566
200,high,shallow,1,sh,200,TQMC-ws_n2,11,0.05555555555555555
200,high,shallow,1,abayes,200,TQMC-wh_n2,11,0.05555555555555555
200,high,shallow,1,sh,200,TQMC-wh_n2,12,0.06060606060606061
200,high,shallow,1,abayes,200,ASTER-wh,12,0.06060606060606061
200,high,shallow,1,sh,200,ASTER-wh,13,0.06565656565656566
200,high,shallow,1,abayes,200,ASTRID-ws,14,0.0707070707070707
200,high,shallow,1,sh,200,ASTRID-ws,13,0.06565656565656566
200,high,shallow,2,none,200,CA-ML,50,0.25252525252525254
200,high,shallow,2,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,2,none,200,TQMC-n2,9,0.045454545454545456
200,high,shallow,2,abayes,200,TQMC-ws_n2,11,0.05555555555555555
200,high,shallow,2,sh,200,TQMC-ws_n2,10,0.050505050505050504
200,high,shallow,2,abayes,200,TQMC-wh_n2,11,0.05555555555555555
200,high,shallow,2,sh,200,TQMC-wh_n2,9,0.045454545454545456
200,high,shallow,2,abayes,200,ASTER-wh,12,0.06060606060606061
200,high,shallow,2,sh,200,ASTER-wh,11,0.05555555555555555
200,high,shallow,2,abayes,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,2,sh,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,3,none,200,CA-ML,25,0.12626262626262627
200,high,shallow,3,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,3,none,200,TQMC-n2,18,0.09090909090909091
200,high,shallow,3,abayes,200,TQMC-ws_n2,20,0.10101010101010101
200,high,shallow,3,sh,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,3,abayes,200,TQMC-wh_n2,20,0.10101010101010101
200,high,shallow,3,sh,200,TQMC-wh_n2,19,0.09595959595959595
200,high,shallow,3,abayes,200,ASTER-wh,21,0.10606060606060606
200,high,shallow,3,sh,200,ASTER-wh,20,0.10101010101010101
200,high,shallow,3,abayes,200,ASTRID-ws,25,0.12626262626262627
200,high,shallow,3,sh,200,ASTRID-ws,28,0.1414141414141414
200,high,shallow,4,none,200,CA-ML,30,0.15151515151515152
200,high,shallow,4,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,4,none,200,TQMC-n2,13,0.06565656565656566
200,high,shallow,4,abayes,200,TQMC-ws_n2,8,0.04040404040404041
200,high,shallow,4,sh,200,TQMC-ws_n2,11,0.05555555555555555
200,high,shallow,4,abayes,200,TQMC-wh_n2,8,0.04040404040404041
200,high,shallow,4,sh,200,TQMC-wh_n2,10,0.050505050505050504
200,high,shallow,4,abayes,200,ASTER-wh,10,0.050505050505050504
200,high,shallow,4,sh,200,ASTER-wh,10,0.050505050505050504
200,high,shallow,4,abayes,200,ASTRID-ws,13,0.06565656565656566
200,high,shallow,4,sh,200,ASTRID-ws,14,0.0707070707070707
200,high,shallow,5,none,200,CA-ML,31,0.15656565656565657
200,high,shallow,5,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,5,none,200,TQMC-n2,16,0.08080808080808081
200,high,shallow,5,abayes,200,TQMC-ws_n2,15,0.07575757575757576
200,high,shallow,5,sh,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,5,abayes,200,TQMC-wh_n2,15,0.07575757575757576
200,high,shallow,5,sh,200,TQMC-wh_n2,19,0.09595959595959595
200,high,shallow,5,abayes,200,ASTER-wh,19,0.09595959595959595
200,high,shallow,5,sh,200,ASTER-wh,16,0.08080808080808081
200,high,shallow,5,abayes,200,ASTRID-ws,17,0.08585858585858586
200,high,shallow,5,sh,200,ASTRID-ws,21,0.10606060606060606
200,high,shallow,6,none,200,CA-ML,21,0.10606060606060606
200,high,shallow,6,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,6,none,200,TQMC-n2,9,0.045454545454545456
200,high,shallow,6,abayes,200,TQMC-ws_n2,8,0.04040404040404041
200,high,shallow,6,sh,200,TQMC-ws_n2,8,0.04040404040404041
200,high,shallow,6,abayes,200,TQMC-wh_n2,10,0.050505050505050504
200,high,shallow,6,sh,200,TQMC-wh_n2,9,0.045454545454545456
200,high,shallow,6,abayes,200,ASTER-wh,12,0.06060606060606061
200,high,shallow,6,sh,200,ASTER-wh,13,0.06565656565656566
200,high,shallow,6,abayes,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,6,sh,200,ASTRID-ws,16,0.08080808080808081
200,high,shallow,7,none,200,CA-ML,27,0.13636363636363635
200,high,shallow,7,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,7,none,200,TQMC-n2,30,0.15151515151515152
200,high,shallow,7,abayes,200,TQMC-ws_n2,21,0.10606060606060606
200,high,shallow,7,sh,200,TQMC-ws_n2,24,0.12121212121212122
200,high,shallow,7,abayes,200,TQMC-wh_n2,22,0.1111111111111111
200,high,shallow,7,sh,200,TQMC-wh_n2,26,0.13131313131313133
200,high,shallow,7,abayes,200,ASTER-wh,22,0.1111111111111111
200,high,shallow,7,sh,200,ASTER-wh,28,0.1414141414141414
200,high,shallow,7,abayes,200,ASTRID-ws,24,0.12121212121212122
200,high,shallow,7,sh,200,ASTRID-ws,29,0.14646464646464646
200,high,shallow,9,none,200,CA-ML,33,0.16666666666666666
200,high,shallow,9,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,9,none,200,TQMC-n2,18,0.09090909090909091
200,high,shallow,9,abayes,200,TQMC-ws_n2,11,0.05555555555555555
200,high,shallow,9,sh,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,9,abayes,200,TQMC-wh_n2,10,0.050505050505050504
200,high,shallow,9,sh,200,TQMC-wh_n2,17,0.08585858585858586
200,high,shallow,9,abayes,200,ASTER-wh,19,0.09595959595959595
200,high,shallow,9,sh,200,ASTER-wh,18,0.09090909090909091
200,high,shallow,9,abayes,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,9,sh,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,10,none,200,CA-ML,46,0.23232323232323232
200,high,shallow,10,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,10,none,200,TQMC-n2,11,0.05555555555555555
200,high,shallow,10,abayes,200,TQMC-ws_n2,9,0.045454545454545456
200,high,shallow,10,sh,200,TQMC-ws_n2,12,0.06060606060606061
200,high,shallow,10,abayes,200,TQMC-wh_n2,10,0.050505050505050504
200,high,shallow,10,sh,200,TQMC-wh_n2,16,0.08080808080808081
200,high,shallow,10,abayes,200,ASTER-wh,11,0.05555555555555555
200,high,shallow,10,sh,200,ASTER-wh,16,0.08080808080808081
200,high,shallow,10,abayes,200,ASTRID-ws,17,0.08585858585858586
200,high,shallow,10,sh,200,ASTRID-ws,18,0.09090909090909091
200,high,shallow,11,none,200,CA-ML,42,0.21212121212121213
200,high,shallow,11,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,11,none,200,TQMC-n2,25,0.12626262626262627
200,high,shallow,11,abayes,200,TQMC-ws_n2,23,0.11616161616161616
200,high,shallow,11,sh,200,TQMC-ws_n2,22,0.1111111111111111
200,high,shallow,11,abayes,200,TQMC-wh_n2,24,0.12121212121212122
200,high,shallow,11,sh,200,TQMC-wh_n2,22,0.1111111111111111
200,high,shallow,11,abayes,200,ASTER-wh,34,0.1717171717171717
200,high,shallow,11,sh,200,ASTER-wh,31,0.15656565656565657
200,high,shallow,11,abayes,200,ASTRID-ws,24,0.12121212121212122
200,high,shallow,11,sh,200,ASTRID-ws,23,0.11616161616161616
200,high,shallow,12,none,200,CA-ML,38,0.1919191919191919
200,high,shallow,12,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,12,none,200,TQMC-n2,33,0.16666666666666666
200,high,shallow,12,abayes,200,TQMC-ws_n2,29,0.14646464646464646
200,high,shallow,12,sh,200,TQMC-ws_n2,32,0.16161616161616163
200,high,shallow,12,abayes,200,TQMC-wh_n2,28,0.1414141414141414
200,high,shallow,12,sh,200,TQMC-wh_n2,32,0.16161616161616163
200,high,shallow,12,abayes,200,ASTER-wh,24,0.12121212121212122
200,high,shallow,12,sh,200,ASTER-wh,32,0.16161616161616163
200,high,shallow,12,abayes,200,ASTRID-ws,25,0.12626262626262627
200,high,shallow,12,sh,200,ASTRID-ws,29,0.14646464646464646
200,high,shallow,13,none,200,CA-ML,33,0.16666666666666666
200,high,shallow,13,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,13,none,200,TQMC-n2,21,0.10606060606060606
200,high,shallow,13,abayes,200,TQMC-ws_n2,20,0.10101010101010101
200,high,shallow,13,sh,200,TQMC-ws_n2,19,0.09595959595959595
200,high,shallow,13,abayes,200,TQMC-wh_n2,19,0.09595959595959595
200,high,shallow,13,sh,200,TQMC-wh_n2,20,0.10101010101010101
200,high,shallow,13,abayes,200,ASTER-wh,19,0.09595959595959595
200,high,shallow,13,sh,200,ASTER-wh,19,0.09595959595959595
200,high,shallow,13,abayes,200,ASTRID-ws,23,0.11616161616161616
200,high,shallow,13,sh,200,ASTRID-ws,25,0.12626262626262627
200,high,shallow,14,none,200,CA-ML,26,0.13131313131313133
200,high,shallow,14,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,14,none,200,TQMC-n2,15,0.07575757575757576
200,high,shallow,14,abayes,200,TQMC-ws_n2,17,0.08585858585858586
200,high,shallow,14,sh,200,TQMC-ws_n2,17,0.08585858585858586
200,high,shallow,14,abayes,200,TQMC-wh_n2,18,0.09090909090909091
200,high,shallow,14,sh,200,TQMC-wh_n2,19,0.09595959595959595
200,high,shallow,14,abayes,200,ASTER-wh,21,0.10606060606060606
200,high,shallow,14,sh,200,ASTER-wh,20,0.10101010101010101
200,high,shallow,14,abayes,200,ASTRID-ws,15,0.07575757575757576
200,high,shallow,14,sh,200,ASTRID-ws,14,0.0707070707070707
200,high,shallow,16,none,200,CA-ML,26,0.13131313131313133
200,high,shallow,16,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,16,none,200,TQMC-n2,18,0.09090909090909091
200,high,shallow,16,abayes,200,TQMC-ws_n2,16,0.08080808080808081
200,high,shallow,16,sh,200,TQMC-ws_n2,16,0.08080808080808081
200,high,shallow,16,abayes,200,TQMC-wh_n2,14,0.0707070707070707
200,high,shallow,16,sh,200,TQMC-wh_n2,13,0.06565656565656566
200,high,shallow,16,abayes,200,ASTER-wh,16,0.08080808080808081
200,high,shallow,16,sh,200,ASTER-wh,16,0.08080808080808081
200,high,shallow,16,abayes,200,ASTRID-ws,24,0.12121212121212122
200,high,shallow,16,sh,200,ASTRID-ws,26,0.13131313131313133
200,high,shallow,17,none,200,CA-ML,37,0.18686868686868688
200,high,shallow,17,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,17,none,200,TQMC-n2,21,0.10606060606060606
200,high,shallow,17,abayes,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,17,sh,200,TQMC-ws_n2,20,0.10101010101010101
200,high,shallow,17,abayes,200,TQMC-wh_n2,18,0.09090909090909091
200,high,shallow,17,sh,200,TQMC-wh_n2,21,0.10606060606060606
200,high,shallow,17,abayes,200,ASTER-wh,19,0.09595959595959595
200,high,shallow,17,sh,200,ASTER-wh,22,0.1111111111111111
200,high,shallow,17,abayes,200,ASTRID-ws,25,0.12626262626262627
200,high,shallow,17,sh,200,ASTRID-ws,28,0.1414141414141414
200,high,shallow,18,none,200,CA-ML,30,0.15151515151515152
200,high,shallow,18,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,18,none,200,TQMC-n2,18,0.09090909090909091
200,high,shallow,18,abayes,200,TQMC-ws_n2,14,0.0707070707070707
200,high,shallow,18,sh,200,TQMC-ws_n2,21,0.10606060606060606
200,high,shallow,18,abayes,200,TQMC-wh_n2,15,0.07575757575757576
200,high,shallow,18,sh,200,TQMC-wh_n2,20,0.10101010101010101
200,high,shallow,18,abayes,200,ASTER-wh,13,0.06565656565656566
200,high,shallow,18,sh,200,ASTER-wh,18,0.09090909090909091
200,high,shallow,18,abayes,200,ASTRID-ws,17,0.08585858585858586
200,high,shallow,18,sh,200,ASTRID-ws,20,0.10101010101010101
200,high,shallow,19,none,200,CA-ML,31,0.15656565656565657
200,high,shallow,19,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,19,none,200,TQMC-n2,33,0.16666666666666666
200,high,shallow,19,abayes,200,TQMC-ws_n2,16,0.08080808080808081
200,high,shallow,19,sh,200,TQMC-ws_n2,26,0.13131313131313133
200,high,shallow,19,abayes,200,TQMC-wh_n2,16,0.08080808080808081
200,high,shallow,19,sh,200,TQMC-wh_n2,26,0.13131313131313133
200,high,shallow,19,abayes,200,ASTER-wh,23,0.11616161616161616
200,high,shallow,19,sh,200,ASTER-wh,32,0.16161616161616163
200,high,shallow,19,abayes,200,ASTRID-ws,22,0.1111111111111111
200,high,shallow,19,sh,200,ASTRID-ws,24,0.12121212121212122
200,high,shallow,20,none,200,CA-ML,35,0.17676767676767677
200,high,shallow,20,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,20,none,200,TQMC-n2,23,0.11616161616161616
200,high,shallow,20,abayes,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,20,sh,200,TQMC-ws_n2,18,0.09090909090909091
200,high,shallow,20,abayes,200,TQMC-wh_n2,23,0.11616161616161616
200,high,shallow,20,sh,200,TQMC-wh_n2,16,0.08080808080808081
200,high,shallow,20,abayes,200,ASTER-wh,20,0.10101010101010101
200,high,shallow,20,sh,200,ASTER-wh,21,0.10606060606060606
200,high,shallow,20,abayes,200,ASTRID-ws,23,0.11616161616161616
200,high,shallow,20,sh,200,ASTRID-ws,25,0.12626262626262627
200,high,shallow,21,none,200,CA-ML,21,0.10606060606060606
200,high,shallow,21,none,200,TQMC-n2-origstudy,NA,NA
200,high,shallow,21,none,200,TQMC-n2,15,0.07575757575757576
200,high,shallow,21,abayes,200,TQMC-ws_n2,14,0.0707070707070707
200,high,shallow,21,sh,200,TQMC-ws_n2,13,0.06565656565656566
200,high,shallow,21,abayes,200,TQMC-wh_n2,15,0.07575757575757576
200,high,shallow,21,sh,200,TQMC-wh_n2,12,0.06060606060606061
200,high,shallow,21,abayes,200,ASTER-wh,14,0.0707070707070707
200,high,shallow,21,sh,200,ASTER-wh,15,0.07575757575757576
200,high,shallow,21,abayes,200,ASTRID-ws,12,0.06060606060606061
