SCAL,NGEN,NBPS,REPL,GENE,NL,I1,I2,FN,FP,RF
noscale,200g,250b,R17,87,37,34,34,18,18,0.529412
noscale,200g,250b,R17,88,37,34,34,16,16,0.470588
noscale,200g,250b,R17,89,37,34,34,16,16,0.470588
noscale,200g,250b,R17,90,37,34,34,16,16,0.470588
noscale,200g,250b,R17,91,37,34,34,19,19,0.558824
noscale,200g,250b,R17,92,37,34,34,17,17,0.500000
noscale,200g,250b,R17,93,37,34,34,20,20,0.588235
noscale,200g,250b,R17,94,37,34,34,19,19,0.558824
noscale,200g,250b,R17,95,37,34,34,22,22,0.647059
noscale,200g,250b,R17,96,37,34,34,19,19,0.558824
noscale,200g,250b,R17,97,37,34,34,17,17,0.500000
noscale,200g,250b,R17,98,37,34,34,19,19,0.558824
noscale,200g,250b,R17,99,37,34,34,19,19,0.558824
noscale,200g,250b,R17,100,37,34,34,11,11,0.323529
noscale,200g,250b,R17,101,37,34,34,19,19,0.558824
noscale,200g,250b,R17,102,37,34,34,15,15,0.441176
noscale,200g,250b,R17,103,37,34,34,23,23,0.676471
noscale,200g,250b,R17,104,37,34,34,22,22,0.647059
noscale,200g,250b,R17,105,37,34,34,19,19,0.558824
noscale,200g,250b,R17,106,37,34,34,24,24,0.705882
noscale,200g,250b,R17,107,37,34,34,19,19,0.558824
noscale,200g,250b,R17,108,37,34,34,20,20,0.588235
noscale,200g,250b,R17,109,37,34,34,22,22,0.647059
noscale,200g,250b,R17,110,37,34,34,16,16,0.470588
noscale,200g,250b,R17,111,37,34,34,13,13,0.382353
noscale,200g,250b,R17,112,37,34,34,25,25,0.735294
noscale,200g,250b,R17,113,37,34,34,20,20,0.588235
noscale,200g,250b,R17,114,37,34,34,19,19,0.558824
noscale,200g,250b,R17,115,37,34,34,15,15,0.441176
noscale,200g,250b,R17,116,37,34,34,18,18,0.529412
noscale,200g,250b,R17,117,37,34,34,15,15,0.441176
noscale,200g,250b,R17,118,37,34,34,19,19,0.558824
noscale,200g,250b,R17,119,37,34,34,18,18,0.529412
noscale,200g,250b,R17,120,37,34,34,18,18,0.529412
noscale,200g,250b,R17,121,37,34,34,21,21,0.617647
noscale,200g,250b,R17,122,37,34,34,20,20,0.588235
noscale,200g,250b,R17,123,37,34,34,17,17,0.500000
noscale,200g,250b,R17,124,37,34,34,21,21,0.617647
noscale,200g,250b,R17,125,37,34,34,18,18,0.529412
noscale,200g,250b,R17,126,37,34,34,17,17,0.500000
noscale,200g,250b,R17,127,37,34,34,14,14,0.411765
noscale,200g,250b,R17,128,37,34,34,17,17,0.500000
noscale,200g,250b,R17,129,37,34,34,19,19,0.558824
noscale,200g,250b,R17,130,37,34,34,20,20,0.588235
noscale,200g,250b,R17,131,37,34,34,20,20,0.588235
noscale,200g,250b,R17,132,37,34,34,18,18,0.529412
noscale,200g,250b,R17,133,37,34,34,21,21,0.617647
noscale,200g,250b,R17,134,37,34,34,18,18,0.529412
noscale,200g,250b,R17,135,37,34,34,17,17,0.500000
noscale,200g,250b,R17,136,37,34,34,20,20,0.588235
noscale,200g,250b,R17,137,37,34,34,19,19,0.558824
noscale,200g,250b,R17,138,37,34,34,21,21,0.617647
noscale,200g,250b,R17,139,37,34,34,21,21,0.617647
noscale,200g,250b,R17,140,37,34,34,23,23,0.676471
noscale,200g,250b,R17,141,37,34,34,18,18,0.529412
noscale,200g,250b,R17,142,37,34,34,16,16,0.470588
noscale,200g,250b,R17,143,37,34,34,24,24,0.705882
noscale,200g,250b,R17,144,37,34,34,20,20,0.588235
noscale,200g,250b,R17,145,37,34,34,15,15,0.441176
noscale,200g,250b,R17,146,37,34,34,18,18,0.529412
noscale,200g,250b,R17,147,37,34,34,20,20,0.588235
noscale,200g,250b,R17,148,37,34,34,11,11,0.323529
noscale,200g,250b,R17,149,37,34,34,18,18,0.529412
noscale,200g,250b,R17,150,37,34,34,12,12,0.352941
noscale,200g,250b,R17,151,37,34,34,19,19,0.558824
noscale,200g,250b,R17,152,37,34,34,20,20,0.588235
noscale,200g,250b,R17,153,37,34,34,16,16,0.470588
noscale,200g,250b,R17,154,37,34,34,15,15,0.441176
noscale,200g,250b,R17,155,37,34,34,21,21,0.617647
noscale,200g,250b,R17,156,37,34,34,16,16,0.470588
noscale,200g,250b,R17,157,37,34,34,21,21,0.617647
noscale,200g,250b,R17,158,37,34,34,16,16,0.470588
noscale,200g,250b,R17,159,37,34,34,18,18,0.529412
noscale,200g,250b,R17,160,37,34,34,22,22,0.647059
noscale,200g,250b,R17,161,37,34,34,19,19,0.558824
noscale,200g,250b,R17,162,37,34,34,13,13,0.382353
noscale,200g,250b,R17,163,37,34,34,21,21,0.617647
noscale,200g,250b,R17,164,37,34,34,15,15,0.441176
noscale,200g,250b,R17,165,37,34,34,20,20,0.588235
noscale,200g,250b,R17,166,37,34,34,23,23,0.676471
noscale,200g,250b,R17,167,37,34,34,21,21,0.617647
noscale,200g,250b,R17,168,37,34,34,17,17,0.500000
noscale,200g,250b,R17,169,37,34,34,17,17,0.500000
noscale,200g,250b,R17,170,37,34,34,25,25,0.735294
noscale,200g,250b,R17,171,37,34,34,21,21,0.617647
noscale,200g,250b,R17,172,37,34,34,19,19,0.558824
noscale,200g,250b,R17,173,37,34,34,11,11,0.323529
noscale,200g,250b,R17,174,37,34,34,20,20,0.588235
noscale,200g,250b,R17,175,37,34,34,23,23,0.676471
noscale,200g,250b,R17,176,37,34,34,21,21,0.617647
noscale,200g,250b,R17,177,37,34,34,19,19,0.558824
noscale,200g,250b,R17,178,37,34,34,17,17,0.500000
noscale,200g,250b,R17,179,37,34,34,14,14,0.411765
noscale,200g,250b,R17,180,37,34,34,18,18,0.529412
noscale,200g,250b,R17,181,37,34,34,22,22,0.647059
noscale,200g,250b,R17,182,37,34,34,16,16,0.470588
noscale,200g,250b,R17,183,37,34,34,18,18,0.529412
noscale,200g,250b,R17,184,37,34,34,20,20,0.588235
noscale,200g,250b,R17,185,37,34,34,24,24,0.705882
noscale,200g,250b,R17,186,37,34,34,25,25,0.735294
noscale,200g,250b,R17,187,37,34,34,18,18,0.529412
noscale,200g,250b,R17,188,37,34,34,17,17,0.500000
noscale,200g,250b,R17,189,37,34,34,22,22,0.647059
noscale,200g,250b,R17,190,37,34,34,24,24,0.705882
noscale,200g,250b,R17,191,37,34,34,14,14,0.411765
noscale,200g,250b,R17,192,37,34,34,23,23,0.676471
noscale,200g,250b,R17,193,37,34,34,21,21,0.617647
noscale,200g,250b,R17,194,37,34,34,18,18,0.529412
noscale,200g,250b,R17,195,37,34,34,20,20,0.588235
noscale,200g,250b,R17,196,37,34,34,15,15,0.441176
noscale,200g,250b,R17,197,37,34,34,18,18,0.529412
noscale,200g,250b,R17,198,37,34,34,20,20,0.588235
noscale,200g,250b,R17,199,37,34,34,16,16,0.470588
noscale,200g,250b,R17,200,37,34,34,23,23,0.676471
noscale,200g,250b,R18,1,37,34,34,15,15,0.441176
noscale,200g,250b,R18,2,37,34,34,18,18,0.529412
noscale,200g,250b,R18,3,37,34,34,22,22,0.647059
noscale,200g,250b,R18,4,37,34,34,24,24,0.705882
noscale,200g,250b,R18,5,37,34,34,17,17,0.500000
noscale,200g,250b,R18,6,37,34,34,15,15,0.441176
noscale,200g,250b,R18,7,37,34,34,18,18,0.529412
noscale,200g,250b,R18,8,37,34,34,15,15,0.441176
noscale,200g,250b,R18,9,37,34,34,19,19,0.558824
noscale,200g,250b,R18,10,37,34,34,21,21,0.617647
noscale,200g,250b,R18,11,37,34,34,18,18,0.529412
noscale,200g,250b,R18,12,37,34,34,19,19,0.558824
noscale,200g,250b,R18,13,37,34,34,20,20,0.588235
noscale,200g,250b,R18,14,37,34,34,14,14,0.411765
noscale,200g,250b,R18,15,37,34,34,20,20,0.588235
noscale,200g,250b,R18,16,37,34,34,25,25,0.735294
noscale,200g,250b,R18,17,37,34,34,19,19,0.558824
noscale,200g,250b,R18,18,37,34,34,21,21,0.617647
noscale,200g,250b,R18,19,37,34,34,20,20,0.588235
noscale,200g,250b,R18,20,37,34,34,17,17,0.500000
noscale,200g,250b,R18,21,37,34,34,21,21,0.617647
noscale,200g,250b,R18,22,37,34,34,19,19,0.558824
noscale,200g,250b,R18,23,37,34,34,19,19,0.558824
noscale,200g,250b,R18,24,37,34,34,18,18,0.529412
noscale,200g,250b,R18,25,37,34,34,14,14,0.411765
noscale,200g,250b,R18,26,37,34,34,21,21,0.617647
noscale,200g,250b,R18,27,37,34,34,18,18,0.529412
noscale,200g,250b,R18,28,37,34,34,15,15,0.441176
noscale,200g,250b,R18,29,37,34,34,17,17,0.500000
noscale,200g,250b,R18,30,37,34,34,16,16,0.470588
noscale,200g,250b,R18,31,37,34,34,21,21,0.617647
noscale,200g,250b,R18,32,37,34,34,19,19,0.558824
noscale,200g,250b,R18,33,37,34,34,21,21,0.617647
noscale,200g,250b,R18,34,37,34,34,19,19,0.558824
noscale,200g,250b,R18,35,37,34,34,14,14,0.411765
noscale,200g,250b,R18,36,37,34,34,17,17,0.500000
noscale,200g,250b,R18,37,37,34,34,21,21,0.617647
noscale,200g,250b,R18,38,37,34,34,15,15,0.441176
noscale,200g,250b,R18,39,37,34,34,18,18,0.529412
noscale,200g,250b,R18,40,37,34,34,21,21,0.617647
noscale,200g,250b,R18,41,37,34,34,16,16,0.470588
noscale,200g,250b,R18,42,37,34,34,20,20,0.588235
noscale,200g,250b,R18,43,37,34,34,15,15,0.441176
noscale,200g,250b,R18,44,37,34,34,20,20,0.588235
noscale,200g,250b,R18,45,37,34,34,21,21,0.617647
noscale,200g,250b,R18,46,37,34,34,18,18,0.529412
noscale,200g,250b,R18,47,37,34,34,17,17,0.500000
noscale,200g,250b,R18,48,37,34,34,18,18,0.529412
noscale,200g,250b,R18,49,37,34,34,17,17,0.500000
noscale,200g,250b,R18,50,37,34,34,23,23,0.676471
noscale,200g,250b,R18,51,37,34,34,21,21,0.617647
noscale,200g,250b,R18,52,37,34,34,12,12,0.352941
noscale,200g,250b,R18,53,37,34,34,13,13,0.382353
noscale,200g,250b,R18,54,37,34,34,22,22,0.647059
noscale,200g,250b,R18,55,37,34,34,16,16,0.470588
noscale,200g,250b,R18,56,37,34,34,14,14,0.411765
noscale,200g,250b,R18,57,37,34,34,19,19,0.558824
noscale,200g,250b,R18,58,37,34,34,22,22,0.647059
noscale,200g,250b,R18,59,37,34,34,17,17,0.500000
noscale,200g,250b,R18,60,37,34,34,17,17,0.500000
noscale,200g,250b,R18,61,37,34,34,21,21,0.617647
noscale,200g,250b,R18,62,37,34,34,23,23,0.676471
noscale,200g,250b,R18,63,37,34,34,20,20,0.588235
noscale,200g,250b,R18,64,37,34,34,17,17,0.500000
noscale,200g,250b,R18,65,37,34,34,17,17,0.500000
noscale,200g,250b,R18,66,37,34,34,20,20,0.588235
noscale,200g,250b,R18,67,37,34,34,17,17,0.500000
noscale,200g,250b,R18,68,37,34,34,20,20,0.588235
noscale,200g,250b,R18,69,37,34,34,21,21,0.617647
noscale,200g,250b,R18,70,37,34,34,20,20,0.588235
noscale,200g,250b,R18,71,37,34,34,20,20,0.588235
noscale,200g,250b,R18,72,37,34,34,19,19,0.558824
noscale,200g,250b,R18,73,37,34,34,15,15,0.441176
noscale,200g,250b,R18,74,37,34,34,20,20,0.588235
noscale,200g,250b,R18,75,37,34,34,18,18,0.529412
noscale,200g,250b,R18,76,37,34,34,20,20,0.588235
noscale,200g,250b,R18,77,37,34,34,18,18,0.529412
noscale,200g,250b,R18,78,37,34,34,15,15,0.441176
noscale,200g,250b,R18,79,37,34,34,16,16,0.470588
noscale,200g,250b,R18,80,37,34,34,17,17,0.500000
noscale,200g,250b,R18,81,37,34,34,13,13,0.382353
noscale,200g,250b,R18,82,37,34,34,19,19,0.558824
noscale,200g,250b,R18,83,37,34,34,17,17,0.500000
noscale,200g,250b,R18,84,37,34,34,19,19,0.558824
noscale,200g,250b,R18,85,37,34,34,19,19,0.558824
noscale,200g,250b,R18,86,37,34,34,12,12,0.352941
noscale,200g,250b,R18,87,37,34,34,13,13,0.382353
noscale,200g,250b,R18,88,37,34,34,17,17,0.500000
noscale,200g,250b,R18,89,37,34,34,21,21,0.617647
noscale,200g,250b,R18,90,37,34,34,20,20,0.588235
noscale,200g,250b,R18,91,37,34,34,21,21,0.617647
noscale,200g,250b,R18,92,37,34,34,16,16,0.470588
noscale,200g,250b,R18,93,37,34,34,15,15,0.441176
noscale,200g,250b,R18,94,37,34,34,17,17,0.500000
noscale,200g,250b,R18,95,37,34,34,13,13,0.382353
noscale,200g,250b,R18,96,37,34,34,16,16,0.470588
noscale,200g,250b,R18,97,37,34,34,21,21,0.617647
noscale,200g,250b,R18,98,37,34,34,17,17,0.500000
noscale,200g,250b,R18,99,37,34,34,19,19,0.558824
noscale,200g,250b,R18,100,37,34,34,14,14,0.411765
noscale,200g,250b,R18,101,37,34,34,21,21,0.617647
noscale,200g,250b,R18,102,37,34,34,13,13,0.382353
noscale,200g,250b,R18,103,37,34,34,20,20,0.588235
noscale,200g,250b,R18,104,37,34,34,19,19,0.558824
noscale,200g,250b,R18,105,37,34,34,14,14,0.411765
noscale,200g,250b,R18,106,37,34,34,16,16,0.470588
noscale,200g,250b,R18,107,37,34,34,18,18,0.529412
noscale,200g,250b,R18,108,37,34,34,15,15,0.441176
noscale,200g,250b,R18,109,37,34,34,20,20,0.588235
noscale,200g,250b,R18,110,37,34,34,16,16,0.470588
noscale,200g,250b,R18,111,37,34,34,18,18,0.529412
noscale,200g,250b,R18,112,37,34,34,14,14,0.411765
noscale,200g,250b,R18,113,37,34,34,20,20,0.588235
noscale,200g,250b,R18,114,37,34,34,23,23,0.676471
noscale,200g,250b,R18,115,37,34,34,21,21,0.617647
noscale,200g,250b,R18,116,37,34,34,18,18,0.529412
noscale,200g,250b,R18,117,37,34,34,20,20,0.588235
noscale,200g,250b,R18,118,37,34,34,17,17,0.500000
noscale,200g,250b,R18,119,37,34,34,21,21,0.617647
noscale,200g,250b,R18,120,37,34,34,23,23,0.676471
noscale,200g,250b,R18,121,37,34,34,16,16,0.470588
noscale,200g,250b,R18,122,37,34,34,13,13,0.382353
noscale,200g,250b,R18,123,37,34,34,22,22,0.647059
noscale,200g,250b,R18,124,37,34,34,20,20,0.588235
noscale,200g,250b,R18,125,37,34,34,13,13,0.382353
noscale,200g,250b,R18,126,37,34,34,20,20,0.588235
noscale,200g,250b,R18,127,37,34,34,20,20,0.588235
noscale,200g,250b,R18,128,37,34,34,20,20,0.588235
noscale,200g,250b,R18,129,37,34,34,13,13,0.382353
noscale,200g,250b,R18,130,37,34,34,19,19,0.558824
noscale,200g,250b,R18,131,37,34,34,20,20,0.588235
noscale,200g,250b,R18,132,37,34,34,25,25,0.735294
noscale,200g,250b,R18,133,37,34,34,20,20,0.588235
noscale,200g,250b,R18,134,37,34,34,21,21,0.617647
noscale,200g,250b,R18,135,37,34,34,15,15,0.441176
noscale,200g,250b,R18,136,37,34,34,17,17,0.500000
noscale,200g,250b,R18,137,37,34,34,23,23,0.676471
noscale,200g,250b,R18,138,37,34,34,16,16,0.470588
noscale,200g,250b,R18,139,37,34,34,22,22,0.647059
noscale,200g,250b,R18,140,37,34,34,19,19,0.558824
noscale,200g,250b,R18,141,37,34,34,22,22,0.647059
noscale,200g,250b,R18,142,37,34,34,15,15,0.441176
noscale,200g,250b,R18,143,37,34,34,24,24,0.705882
noscale,200g,250b,R18,144,37,34,34,20,20,0.588235
noscale,200g,250b,R18,145,37,34,34,21,21,0.617647
noscale,200g,250b,R18,146,37,34,34,24,24,0.705882
noscale,200g,250b,R18,147,37,34,34,20,20,0.588235
noscale,200g,250b,R18,148,37,34,34,20,20,0.588235
noscale,200g,250b,R18,149,37,34,34,19,19,0.558824
noscale,200g,250b,R18,150,37,34,34,23,23,0.676471
noscale,200g,250b,R18,151,37,34,34,19,19,0.558824
noscale,200g,250b,R18,152,37,34,34,24,24,0.705882
noscale,200g,250b,R18,153,37,34,34,21,21,0.617647
noscale,200g,250b,R18,154,37,34,34,21,21,0.617647
noscale,200g,250b,R18,155,37,34,34,12,12,0.352941
noscale,200g,250b,R18,156,37,34,34,22,22,0.647059
noscale,200g,250b,R18,157,37,34,34,20,20,0.588235
noscale,200g,250b,R18,158,37,34,34,11,11,0.323529
noscale,200g,250b,R18,159,37,34,34,21,21,0.617647
noscale,200g,250b,R18,160,37,34,34,21,21,0.617647
noscale,200g,250b,R18,161,37,34,34,17,17,0.500000
noscale,200g,250b,R18,162,37,34,34,19,19,0.558824
noscale,200g,250b,R18,163,37,34,34,19,19,0.558824
noscale,200g,250b,R18,164,37,34,34,20,20,0.588235
noscale,200g,250b,R18,165,37,34,34,20,20,0.588235
noscale,200g,250b,R18,166,37,34,34,21,21,0.617647
noscale,200g,250b,R18,167,37,34,34,19,19,0.558824
noscale,200g,250b,R18,168,37,34,34,22,22,0.647059
noscale,200g,250b,R18,169,37,34,34,18,18,0.529412
noscale,200g,250b,R18,170,37,34,34,20,20,0.588235
noscale,200g,250b,R18,171,37,34,34,19,19,0.558824
noscale,200g,250b,R18,172,37,34,34,16,16,0.470588
noscale,200g,250b,R18,173,37,34,34,15,15,0.441176
noscale,200g,250b,R18,174,37,34,34,15,15,0.441176
noscale,200g,250b,R18,175,37,34,34,17,17,0.500000
noscale,200g,250b,R18,176,37,34,34,22,22,0.647059
noscale,200g,250b,R18,177,37,34,34,18,18,0.529412
noscale,200g,250b,R18,178,37,34,34,19,19,0.558824
noscale,200g,250b,R18,179,37,34,34,19,19,0.558824
noscale,200g,250b,R18,180,37,34,34,14,14,0.411765
noscale,200g,250b,R18,181,37,34,34,20,20,0.588235
noscale,200g,250b,R18,182,37,34,34,22,22,0.647059
noscale,200g,250b,R18,183,37,34,34,15,15,0.441176
noscale,200g,250b,R18,184,37,34,34,24,24,0.705882
noscale,200g,250b,R18,185,37,34,34,17,17,0.500000
noscale,200g,250b,R18,186,37,34,34,22,22,0.647059
noscale,200g,250b,R18,187,37,34,34,17,17,0.500000
noscale,200g,250b,R18,188,37,34,34,19,19,0.558824
noscale,200g,250b,R18,189,37,34,34,21,21,0.617647
noscale,200g,250b,R18,190,37,34,34,17,17,0.500000
noscale,200g,250b,R18,191,37,34,34,16,16,0.470588
noscale,200g,250b,R18,192,37,34,34,18,18,0.529412
noscale,200g,250b,R18,193,37,34,34,14,14,0.411765
noscale,200g,250b,R18,194,37,34,34,17,17,0.500000
noscale,200g,250b,R18,195,37,34,34,12,12,0.352941
noscale,200g,250b,R18,196,37,34,34,21,21,0.617647
noscale,200g,250b,R18,197,37,34,34,14,14,0.411765
noscale,200g,250b,R18,198,37,34,34,19,19,0.558824
noscale,200g,250b,R18,199,37,34,34,20,20,0.588235
noscale,200g,250b,R18,200,37,34,34,23,23,0.676471
noscale,200g,250b,R19,1,37,34,34,19,19,0.558824
noscale,200g,250b,R19,2,37,34,34,18,18,0.529412
noscale,200g,250b,R19,3,37,34,34,19,19,0.558824
noscale,200g,250b,R19,4,37,34,34,15,15,0.441176
noscale,200g,250b,R19,5,37,34,34,20,20,0.588235
noscale,200g,250b,R19,6,37,34,34,20,20,0.588235
noscale,200g,250b,R19,7,37,34,34,20,20,0.588235
noscale,200g,250b,R19,8,37,34,34,15,15,0.441176
noscale,200g,250b,R19,9,37,34,34,20,20,0.588235
noscale,200g,250b,R19,10,37,34,34,19,19,0.558824
noscale,200g,250b,R19,11,37,34,34,22,22,0.647059
noscale,200g,250b,R19,12,37,34,34,22,22,0.647059
noscale,200g,250b,R19,13,37,34,34,21,21,0.617647
noscale,200g,250b,R19,14,37,34,34,21,21,0.617647
noscale,200g,250b,R19,15,37,34,34,16,16,0.470588
noscale,200g,250b,R19,16,37,34,34,25,25,0.735294
noscale,200g,250b,R19,17,37,34,34,22,22,0.647059
noscale,200g,250b,R19,18,37,34,34,17,17,0.500000
noscale,200g,250b,R19,19,37,34,34,19,19,0.558824
noscale,200g,250b,R19,20,37,34,34,19,19,0.558824
noscale,200g,250b,R19,21,37,34,34,19,19,0.558824
noscale,200g,250b,R19,22,37,34,34,17,17,0.500000
noscale,200g,250b,R19,23,37,34,34,20,20,0.588235
noscale,200g,250b,R19,24,37,34,34,15,15,0.441176
noscale,200g,250b,R19,25,37,34,34,13,13,0.382353
noscale,200g,250b,R19,26,37,34,34,20,20,0.588235
noscale,200g,250b,R19,27,37,34,34,17,17,0.500000
noscale,200g,250b,R19,28,37,34,34,19,19,0.558824
noscale,200g,250b,R19,29,37,34,34,18,18,0.529412
noscale,200g,250b,R19,30,37,34,34,21,21,0.617647
noscale,200g,250b,R19,31,37,34,34,16,16,0.470588
noscale,200g,250b,R19,32,37,34,34,20,20,0.588235
noscale,200g,250b,R19,33,37,34,34,21,21,0.617647
noscale,200g,250b,R19,34,37,34,34,15,15,0.441176
noscale,200g,250b,R19,35,37,34,34,19,19,0.558824
noscale,200g,250b,R19,36,37,34,34,15,15,0.441176
noscale,200g,250b,R19,37,37,34,34,16,16,0.470588
noscale,200g,250b,R19,38,37,34,34,22,22,0.647059
noscale,200g,250b,R19,39,37,34,34,20,20,0.588235
noscale,200g,250b,R19,40,37,34,34,19,19,0.558824
noscale,200g,250b,R19,41,37,34,34,23,23,0.676471
noscale,200g,250b,R19,42,37,34,34,13,13,0.382353
noscale,200g,250b,R19,43,37,34,34,13,13,0.382353
noscale,200g,250b,R19,44,37,34,34,17,17,0.500000
noscale,200g,250b,R19,45,37,34,34,20,20,0.588235
noscale,200g,250b,R19,46,37,34,34,20,20,0.588235
noscale,200g,250b,R19,47,37,34,34,15,15,0.441176
noscale,200g,250b,R19,48,37,34,34,19,19,0.558824
noscale,200g,250b,R19,49,37,34,34,22,22,0.647059
noscale,200g,250b,R19,50,37,34,34,17,17,0.500000
noscale,200g,250b,R19,51,37,34,34,8,8,0.235294
noscale,200g,250b,R19,52,37,34,34,19,19,0.558824
noscale,200g,250b,R19,53,37,34,34,17,17,0.500000
noscale,200g,250b,R19,54,37,34,34,18,18,0.529412
noscale,200g,250b,R19,55,37,34,34,26,26,0.764706
noscale,200g,250b,R19,56,37,34,34,16,16,0.470588
noscale,200g,250b,R19,57,37,34,34,14,14,0.411765
noscale,200g,250b,R19,58,37,34,34,17,17,0.500000
noscale,200g,250b,R19,59,37,34,34,20,20,0.588235
noscale,200g,250b,R19,60,37,34,34,14,14,0.411765
noscale,200g,250b,R19,61,37,34,34,19,19,0.558824
noscale,200g,250b,R19,62,37,34,34,22,22,0.647059
noscale,200g,250b,R19,63,37,34,34,12,12,0.352941
noscale,200g,250b,R19,64,37,34,34,11,11,0.323529
noscale,200g,250b,R19,65,37,34,34,24,24,0.705882
noscale,200g,250b,R19,66,37,34,34,17,17,0.500000
noscale,200g,250b,R19,67,37,34,34,21,21,0.617647
noscale,200g,250b,R19,68,37,34,34,19,19,0.558824
noscale,200g,250b,R19,69,37,34,34,17,17,0.500000
noscale,200g,250b,R19,70,37,34,34,21,21,0.617647
noscale,200g,250b,R19,71,37,34,34,21,21,0.617647
noscale,200g,250b,R19,72,37,34,34,16,16,0.470588
noscale,200g,250b,R19,73,37,34,34,20,20,0.588235
noscale,200g,250b,R19,74,37,34,34,17,17,0.500000
noscale,200g,250b,R19,75,37,34,34,20,20,0.588235
noscale,200g,250b,R19,76,37,34,34,15,15,0.441176
noscale,200g,250b,R19,77,37,34,34,16,16,0.470588
noscale,200g,250b,R19,78,37,34,34,15,15,0.441176
noscale,200g,250b,R19,79,37,34,34,15,15,0.441176
noscale,200g,250b,R19,80,37,34,34,21,21,0.617647
noscale,200g,250b,R19,81,37,34,34,17,17,0.500000
noscale,200g,250b,R19,82,37,34,34,26,26,0.764706
noscale,200g,250b,R19,83,37,34,34,17,17,0.500000
noscale,200g,250b,R19,84,37,34,34,16,16,0.470588
noscale,200g,250b,R19,85,37,34,34,21,21,0.617647
noscale,200g,250b,R19,86,37,34,34,16,16,0.470588
noscale,200g,250b,R19,87,37,34,34,21,21,0.617647
noscale,200g,250b,R19,88,37,34,34,17,17,0.500000
noscale,200g,250b,R19,89,37,34,34,13,13,0.382353
noscale,200g,250b,R19,90,37,34,34,22,22,0.647059
noscale,200g,250b,R19,91,37,34,34,19,19,0.558824
noscale,200g,250b,R19,92,37,34,34,17,17,0.500000
noscale,200g,250b,R19,93,37,34,34,12,12,0.352941
noscale,200g,250b,R19,94,37,34,34,23,23,0.676471
noscale,200g,250b,R19,95,37,34,34,16,16,0.470588
noscale,200g,250b,R19,96,37,34,34,20,20,0.588235
noscale,200g,250b,R19,97,37,34,34,15,15,0.441176
noscale,200g,250b,R19,98,37,34,34,18,18,0.529412
noscale,200g,250b,R19,99,37,34,34,18,18,0.529412
noscale,200g,250b,R19,100,37,34,34,21,21,0.617647
noscale,200g,250b,R19,101,37,34,34,16,16,0.470588
noscale,200g,250b,R19,102,37,34,34,14,14,0.411765
noscale,200g,250b,R19,103,37,34,34,19,19,0.558824
noscale,200g,250b,R19,104,37,34,34,16,16,0.470588
noscale,200g,250b,R19,105,37,34,34,17,17,0.500000
noscale,200g,250b,R19,106,37,34,34,18,18,0.529412
noscale,200g,250b,R19,107,37,34,34,18,18,0.529412
noscale,200g,250b,R19,108,37,34,34,19,19,0.558824
noscale,200g,250b,R19,109,37,34,34,21,21,0.617647
noscale,200g,250b,R19,110,37,34,34,21,21,0.617647
noscale,200g,250b,R19,111,37,34,34,10,10,0.294118
noscale,200g,250b,R19,112,37,34,34,20,20,0.588235
noscale,200g,250b,R19,113,37,34,34,12,12,0.352941
noscale,200g,250b,R19,114,37,34,34,18,18,0.529412
noscale,200g,250b,R19,115,37,34,34,14,14,0.411765
noscale,200g,250b,R19,116,37,34,34,9,9,0.264706
noscale,200g,250b,R19,117,37,34,34,16,16,0.470588
noscale,200g,250b,R19,118,37,34,34,11,11,0.323529
noscale,200g,250b,R19,119,37,34,34,17,17,0.500000
noscale,200g,250b,R19,120,37,34,34,15,15,0.441176
noscale,200g,250b,R19,121,37,34,34,18,18,0.529412
noscale,200g,250b,R19,122,37,34,34,16,16,0.470588
noscale,200g,250b,R19,123,37,34,34,20,20,0.588235
noscale,200g,250b,R19,124,37,34,34,15,15,0.441176
noscale,200g,250b,R19,125,37,34,34,16,16,0.470588
noscale,200g,250b,R19,126,37,34,34,22,22,0.647059
noscale,200g,250b,R19,127,37,34,34,20,20,0.588235
noscale,200g,250b,R19,128,37,34,34,15,15,0.441176
noscale,200g,250b,R19,129,37,34,34,12,12,0.352941
noscale,200g,250b,R19,130,37,34,34,14,14,0.411765
noscale,200g,250b,R19,131,37,34,34,18,18,0.529412
noscale,200g,250b,R19,132,37,34,34,22,22,0.647059
